Date,Residual
2011-06-13,-0.9377270665758763
2011-06-14,0.6859722743951739
2011-06-15,-0.7280033854289646
2011-06-16,-0.006857582508127276
2011-06-17,-0.10893217022849701
2011-06-20,-0.3382131405067729
2011-06-21,0.379080606993887
2011-06-22,0.07065399333960273
2011-06-24,-1.0120308698990734
2011-06-27,0.5705417180016289
2011-06-28,0.9861812381257223
2011-06-29,-0.16446798883816796
2011-06-30,0.9076487006486743
2011-07-01,0.09783131478868325
2011-07-04,0.1507264696528052
2011-07-05,-0.6129666916530341
2011-07-06,-0.1133147846931069
2011-07-07,0.33644971440153043
2011-07-08,-0.4856530766696808
2011-07-11,-0.76302424395157
2011-07-12,-0.06176528232364613
2011-07-13,0.7504037061837129
2011-07-14,-1.186114390043311
2011-07-15,0.12955607068424435
2011-07-18,-0.6120502535427919
2011-07-19,-0.28461934212645135
2011-07-20,-0.7284258867885656
2011-07-21,1.7184615671559609
2011-07-22,-0.06224684881185304
2011-07-25,1.4235938293393309
2011-07-26,0.44026833036431423
2011-07-27,-0.16401059454520583
2011-07-28,-0.21685247354694312
2011-07-29,0.01931396051392057
2011-08-01,0.019430700038444184
2011-08-02,-0.8619083498211431
2011-08-03,-1.848398444812375
2011-08-04,-4.6451225062332515
2011-08-05,-1.2983886213074898
2011-08-08,-4.059647482729188
2011-08-09,1.2287649700312155
2011-08-10,1.319510113648822
2011-08-11,1.0326024582708957
2011-08-12,0.196528893426972
2011-08-15,1.3652323469462302
2011-08-16,-0.45766034376717374
2011-08-17,0.24881589789605282
2011-08-18,-1.2757059669509725
2011-08-19,-1.4246562191784213
2011-08-22,-0.10756428055334812
2011-08-23,1.2556521736060184
2011-08-24,0.18600279797573982
2011-08-25,-0.8798577369612492
2011-08-26,0.11496286451146026
2011-08-29,1.478124585394073
2011-08-30,0.1647542480512142
2011-08-31,0.6371825813528198
2011-09-01,0.6110980935164264
2011-09-02,-1.668152935429863
2011-09-05,-0.8568613579389299
2011-09-06,1.1176243527716998
2011-09-08,0.5052605619417456
2011-09-09,-1.2958566495114954
2011-09-12,0.5214654447638755
2011-09-13,-0.036813185405683346
2011-09-14,0.5577768439246679
2011-09-15,0.10109989994741324
2011-09-16,0.2917143544318242
2011-09-19,0.43354316484654914
2011-09-20,-0.5442577588398938
2011-09-21,0.018124021845958335
2011-09-22,-3.1827403553191584
2011-09-23,-0.9850373544960561
2011-09-26,1.7557773252845217
2011-09-27,-0.6289983026004576
2011-09-28,-0.5328884531790797
2011-09-29,0.15401868764187518
2011-09-30,-0.8266967415999353
2011-10-03,-1.9970979491316105
2011-10-04,0.4284190058678826
2011-10-05,-0.9803319145002367
2011-10-06,1.8439542495411314
2011-10-07,-1.5518542501282573
2011-10-10,1.6921622504941318
2011-10-11,0.6772126923025862
2011-10-13,0.6201732254683672
2011-10-14,0.6657709640493964
2011-10-17,-0.8845215954830472
2011-10-18,0.42119576188248664
2011-10-19,-0.5755212594059586
2011-10-20,-1.1065398196975245
2011-10-21,1.2501201779535498
2011-10-24,1.3920894648739484
2011-10-25,0.4210494927220219
2011-10-26,0.4178319692644233
2011-10-27,2.283901032791122
2011-10-28,1.6863503986989883
2011-10-31,-0.6598178582999177
2011-11-01,-0.47311289040989835
2011-11-03,2.000106421126226
2011-11-04,0.4517344028456278
2011-11-07,1.3994848151701431
2011-11-08,-0.6378885544964366
2011-11-09,-2.320539651142414
2011-11-10,0.14115413809632085
2011-11-11,1.1253745051095556
2011-11-14,0.4228313251249162
2011-11-16,0.5069699118417462
2011-11-17,-1.5452880861455256
2011-11-18,0.630912838960331
2011-11-21,0.1504523570281809
2011-11-22,-0.3049059732460216
2011-11-23,-0.27927321451206877
2011-11-24,0.29091188266343365
2011-11-25,-1.8292413957226341
2011-11-28,1.3900832938821115
2011-11-29,-0.2307938566717809
2011-11-30,1.7786670185631634
2011-12-01,1.2768121343433185
2011-12-02,0.04522971179151005
2011-12-05,1.1869151191064515
2011-12-06,0.9442811216469607
2011-12-07,-0.06008277855428928
2011-12-08,-2.044342330212492
2011-12-09,1.3465350820453323
2011-12-12,-1.5229871116143752
2011-12-13,0.018108714400036644
2011-12-14,-1.5500766658299803
2011-12-15,-0.8052574254649411
2011-12-16,-0.5408636777983926
2011-12-19,-0.4538333611996368
2011-12-20,2.564504104892358
2011-12-21,-0.451941004174812
2011-12-22,0.6048264724318931
2011-12-23,0.19813873428938908
2011-12-26,-0.11247548304733429
2011-12-27,0.09791581522927602
2011-12-28,-2.0947667210775807
2011-12-29,0.18633287609527183
2012-01-02,0.6678490188599663
2012-01-03,2.3551576396578264
2012-01-04,0.4255647793064845
2012-01-05,-0.6444531744805393
2012-01-06,0.06844758063308755
2012-01-09,0.778911917649794
2012-01-10,0.7070029780836968
2012-01-11,0.0442238511066721
2012-01-12,0.46516584267790234
2012-01-13,-0.06045429116583282
2012-01-16,1.5923390630788847
2012-01-17,0.4129638242198226
2012-01-18,1.4758015231403168
2012-01-19,-0.39112633663253266
2012-01-20,0.04454958262858328
2012-01-23,2.294987089915989
2012-01-24,0.6928340716686074
2012-01-26,-1.0882839100690513
2012-01-27,-0.5543112227114444
2012-01-30,-0.20641061707023628
2012-01-31,0.01724519605065429
2012-02-01,0.8821701622853666
2012-02-02,-0.9528227440684544
2012-02-03,0.20417692582171365
2012-02-06,0.5952094539102977
2012-02-07,1.7106424109944693
2012-02-08,-0.37367497625524815
2012-02-09,0.17561223648051644
2012-02-10,-4.680867644061143
2012-02-13,2.0136908304498697
2012-02-14,-2.6267847510429734
2012-02-15,-0.23315013723176622
