Date,Residual
2011-06-13,-56.66696252044118
2011-06-14,39.31364792674074
2011-06-15,-43.880382654952086
2011-06-16,-1.4950514562762127
2011-06-17,-7.6089469737974955
2011-06-20,-21.138264947757726
2011-06-21,21.155869644429487
2011-06-22,3.0438950461071483
2011-06-24,-60.589383083382614
2011-06-27,32.61287922274392
2011-06-28,57.42997236991022
2011-06-29,-11.047872687345702
2011-06-30,53.81918346769578
2011-07-01,4.7503291243845025
2011-07-04,7.97777252303751
2011-07-05,-38.62365840435032
2011-07-06,-8.14296919733209
2011-07-07,19.45723681900095
2011-07-08,-30.779496186315097
2011-07-11,-47.403974395627365
2011-07-12,-4.941319789191242
2011-07-13,44.762762643581965
2011-07-14,-73.71541138920038
2011-07-15,6.71617410724435
2011-07-18,-38.7001859206216
2011-07-19,-18.60466354298322
2011-07-20,-46.18192069723208
2011-07-21,104.07319731674802
2011-07-22,-5.0237034091922075
2011-07-25,86.18597674297085
2011-07-26,25.871404534490537
2011-07-27,-11.22054097959936
2011-07-28,-14.447409674135322
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,-54.35881237143732
2011-08-03,-115.2446537395961
2011-08-04,-286.3652630443803
2011-08-05,-78.788221935576
2011-08-08,-235.48994495829547
2011-08-09,65.68792492545641
2011-08-10,69.32278772446594
2011-08-11,53.064685345732336
2011-08-12,9.43395542983473
2011-08-15,67.99152383043597
2011-08-16,-23.515149124062738
2011-08-17,11.456399219018296
2011-08-18,-62.06393617674102
2011-08-19,-67.52417315575293
2011-08-22,-5.593532523854967
2011-08-23,56.93069401306331
2011-08-24,7.823430500997243
2011-08-25,-41.15342643089082
2011-08-26,4.539645425030253
2011-08-29,67.01267174021874
2011-08-30,6.990311689105388
2011-08-31,29.647810810521243
2011-09-01,29.230092884746856
2011-09-02,-85.19024918704285
2011-09-05,-44.730664336475535
2011-09-06,56.11864689468058
2011-09-08,25.162153887642408
2011-09-09,-65.81771731880481
2011-09-12,25.032946252108296
2011-09-13,-2.6948749567552412
2011-09-14,27.729069637062643
2011-09-15,4.351583463335042
2011-09-16,14.855213899406609
2011-09-19,22.977228130307314
2011-09-20,-32.1016384901995
2011-09-21,0.0
2011-09-22,-182.96121640962613
2011-09-23,-56.425857827275486
2011-09-26,97.24579524645878
2011-09-27,-35.971679142684316
2011-09-28,-30.062202678182366
2011-09-29,7.4694148080831475
2011-09-30,-46.40005687868165
2011-10-03,-111.28143390550844
2011-10-04,22.553782526278408
2011-10-05,-55.09313910906842
2011-10-06,99.1792912476047
2011-10-07,-84.722973500426
2011-10-10,90.1951152345967
2011-10-11,35.43126351959269
2011-10-13,31.819373503804687
2011-10-14,34.419811058497885
2011-10-17,-47.214536416088464
2011-10-18,21.454410506457688
2011-10-19,-31.180713207052445
2011-10-20,-59.28621287861316
2011-10-21,65.67560839106083
2011-10-24,73.87750401808503
2011-10-25,22.166148646109896
2011-10-26,21.627533577013715
2011-10-27,120.53198148242052
2011-10-28,90.461194894977
2011-10-31,-36.41879960188827
2011-11-01,-26.066557120309774
2011-11-03,106.68974101660577
2011-11-04,23.511697580142915
2011-11-07,74.48987548113152
2011-11-08,-35.466524580972276
2011-11-09,-124.53869211370564
2011-11-10,6.585780686287599
2011-11-11,57.46395556247151
2011-11-14,21.178363655051342
2011-11-16,25.60510615760967
2011-11-17,-82.17501872989736
2011-11-18,32.255257100032175
2011-11-21,7.028873811572664
2011-11-22,-17.14859120791092
2011-11-23,-15.690602817940073
2011-11-24,14.199957278604433
2011-11-25,-96.81032599486497
2011-11-28,72.82519725220513
2011-11-29,-13.334265987088337
2011-11-30,94.19914762369041
2011-12-01,69.52253453021561
2011-12-02,1.4931671178212238
2011-12-05,65.7140672493691
2011-12-06,52.21575993524695
2011-12-07,-4.52195958202734
2011-12-08,-118.75058166459416
2011-12-09,77.90544861522339
2011-12-12,-90.3276634084823
2011-12-13,0.0
2011-12-14,-89.75564723572049
2011-12-15,-46.91501994018337
2011-12-16,-31.989602525661304
2011-12-19,-26.946826330680718
2011-12-20,144.2039745525662
2011-12-21,-26.78454056774677
2011-12-22,33.226240906899804
2011-12-23,10.1207452794939
2011-12-26,-7.290579421843939
2011-12-27,4.461789670032235
2011-12-28,-116.91327354918334
2011-12-29,9.263601026856824
2012-01-02,35.729004081785355
2012-01-03,129.45220780491272
2012-01-04,22.74784506417806
2012-01-05,-37.10310162063657
2012-01-06,2.8604711610136673
2012-01-09,43.44751828774075
2012-01-10,39.75665269321704
2012-01-11,1.4851422147584195
2012-01-12,25.738885657727778
2012-01-13,-4.563359662998801
2012-01-16,90.40123113582989
2012-01-17,22.521880662134834
2012-01-18,84.5560017270478
2012-01-19,-23.668449279513982
2012-01-20,1.463830273191338
2012-01-23,133.46900660297703
2012-01-24,39.3379065875867
2012-01-26,-65.09257644375948
2012-01-27,-33.32061949722032
2012-01-30,-12.931828547950076
2012-01-31,0.0
2012-02-01,49.55044841113127
2012-02-02,-55.3056474900077
2012-02-03,10.550542854143973
2012-02-06,32.67202058747313
2012-02-07,94.90336480946294
2012-02-08,-21.966708418091265
2012-02-09,8.770266921713514
2012-02-10,-263.83008223038416
2012-02-13,109.98464991572942
2012-02-14,-145.51840788942178
2012-02-15,-13.415836871323904
2012-02-16,86.42044221664227
2012-02-17,18.593281515418038
2012-02-22,-16.736891030465824
2012-02-23,3.2053489105344584
2012-02-24,60.556180691683224
2012-02-27,-14.452229125626145
2012-02-28,-2.3241801372904574
2012-02-29,-2.360194200319404
2012-03-01,67.55594915182725
2012-03-02,49.702384668648016
