"Index","V1"
"2016-01-29",4.69345111330595
"2016-02-01",4.72604712753371
"2016-02-02",4.62579138591123
"2016-02-03",4.99945107139489
"2016-02-04",4.97268078113715
"2016-02-05",4.99014043551704
"2016-02-10",4.93752388280708
"2016-02-11",4.91886574658492
"2016-02-12",4.7728381043213
"2016-02-15",4.78413813595425
"2016-02-16",4.66980591810028
"2016-02-17",4.57638678064523
"2016-02-18",4.61557789465495
"2016-02-19",4.58678610280454
"2016-02-22",4.17353986771913
"2016-02-23",5.16091029262421
"2016-02-24",5.03475236184179
"2016-02-25",4.89101701373069
"2016-02-26",4.75838791965001
"2016-02-29",4.63992082389296
"2016-03-01",4.68037981128795
"2016-03-02",4.61827453637883
"2016-03-03",4.70778418127331
"2016-03-04",5.70671893710197
"2016-03-07",5.89603561394057
"2016-03-08",5.70847241442215
"2016-03-09",5.52446047919329
"2016-03-10",5.37577060295945
"2016-03-11",5.34454936619884
"2016-03-14",5.21385209404165
"2016-03-15",5.45811465390486
"2016-03-16",5.93715432888419
"2016-03-17",6.19411306003056
"2016-03-18",6.67864724463518
"2016-03-21",6.39194877330058
"2016-03-22",6.15243626008096
"2016-03-23",5.93451981821537
"2016-03-24",5.85914357805895
"2016-03-28",5.68927660245631
"2016-03-29",5.82706543721299
"2016-03-30",5.65901944012827
"2016-03-31",5.51750604860733
"2016-04-01",5.39177449553185
"2016-04-04",5.2729809376073
"2016-04-05",5.58335218009576
"2016-04-06",5.51508765983832
"2016-04-07",5.4496666352117
"2016-04-08",5.35769804428051
"2016-04-11",5.46067526350319
"2016-04-12",5.12501328380998
"2016-04-13",5.4724967993353
"2016-04-14",5.25834796115877
"2016-04-15",5.16160361531668
"2016-04-18",5.18476860086492
"2016-04-19",5.14847860935573
"2016-04-20",5.08071687482391
"2016-04-22",5.23420893107202
"2016-04-25",4.8217734157181
"2016-04-26",4.79290584105165
"2016-04-27",4.72236270796977
"2016-04-28",4.79350422105547
"2016-04-29",4.64355749318184
"2016-05-02",4.49618902342026
"2016-05-03",4.35327626484704
"2016-05-04",4.32731761884012
"2016-05-05",4.20275910440294
"2016-05-06",4.07397589715058
"2016-05-09",4.00123009090986
"2016-05-10",4.18948240681187
"2016-05-11",4.45547459846807
"2016-05-12",4.32774163531782
"2016-05-13",4.34358320241464
"2016-05-16",4.29715045590509
"2016-05-17",4.23481957649882
"2016-05-18",4.15975817928078
"2016-05-19",4.0680230564373
"2016-05-20",4.067091968525
"2016-05-23",3.95542269784746
"2016-05-24",4.00437321706334
"2016-05-25",3.89530482766569
"2016-05-27",3.83226484193321
"2016-05-30",3.9195924536376
"2016-05-31",3.8393525865723
"2016-06-01",3.86634025586731
"2016-06-02",3.78436252290821
"2016-06-03",3.70394089001596
"2016-06-06",3.67506546009473
"2016-06-07",3.58961450558094
"2016-06-08",3.5202817352253
"2016-06-09",4.01285002279341
"2016-06-10",3.93819715139103
"2016-06-13",3.9772573385792
"2016-06-14",3.89958724701559
"2016-06-15",3.90108797525715
"2016-06-16",3.84407353826841
"2016-06-17",3.9022410319626
"2016-06-20",3.95404182942483
"2016-06-21",3.91732904448312
"2016-06-22",3.90495138837742
"2016-06-23",3.8217823969041
"2016-06-24",3.80816134699871
"2016-06-27",3.83499354067415
"2016-06-28",3.90605075828553
"2016-06-29",3.95161764953993
"2016-06-30",3.92161287913699
"2016-07-01",3.84390792732877
"2016-07-04",3.85409237853505
"2016-07-05",3.77502002585883
"2016-07-06",3.90745425598738
"2016-07-07",3.84871601352464
"2016-07-08",3.77126772604904
"2016-07-11",3.72742417105242
"2016-07-12",3.80554763406609
"2016-07-13",3.76119696210909
"2016-07-14",3.67531282040815
"2016-07-15",3.64685011867606
"2016-07-18",3.56833517844004
"2016-07-19",3.62356140861593
"2016-07-20",3.56942946117958
"2016-07-21",3.49017461323056
"2016-07-22",3.4288345145488
"2016-07-25",3.36213821648904
"2016-07-26",3.30083501548389
"2016-07-27",3.24777472683283
"2016-07-28",3.23188514993389
"2016-07-29",3.17136440157264
"2016-08-01",3.19348634812352
"2016-08-02",3.31822325336442
"2016-08-03",3.26677604816904
"2016-08-04",3.3418468994566
"2016-08-05",3.28434834063203
"2016-08-08",3.27079257814803
"2016-08-09",3.23423650584624
"2016-08-10",3.1684046377749
"2016-08-11",3.15055875017196
"2016-08-12",3.21536445134027
"2016-08-15",3.16167483091424
"2016-08-16",3.13904676433101
"2016-08-17",3.08749263509883
"2016-08-18",3.04787229215413
"2016-08-19",2.98009328113927
"2016-08-22",2.90170050911776
"2016-08-23",2.95336308601937
"2016-08-24",2.93766861461965
"2016-08-25",2.89226246464424
"2016-08-26",2.80758533850958
"2016-08-29",2.93172856154302
"2016-08-30",2.92822275550166
"2016-08-31",2.88543111379441
"2016-09-01",2.85468416632393
"2016-09-02",2.79510071578298
"2016-09-05",2.94285024048146
"2016-09-06",2.90504252953152
"2016-09-08",2.84335991063442
"2016-09-09",2.80433506646911
"2016-09-12",3.04147102074402
"2016-09-13",3.07305752452566
"2016-09-14",3.1982530210651
"2016-09-15",3.12145751153222
"2016-09-16",3.12191974511515
"2016-09-19",3.10540153467087
"2016-09-20",3.03609844673179
"2016-09-21",3.06909496305646
"2016-09-22",3.00502693715764
"2016-09-23",2.99536146415076
"2016-09-26",2.96733403306024
"2016-09-27",2.95075319954885
"2016-09-28",2.91348775019801
"2016-09-29",3.31355196957104
"2016-09-30",3.31662852341646
"2016-10-03",3.04522581168449
"2016-10-04",3.05181948664915
"2016-10-05",3.17761241154917
"2016-10-06",3.24025718649981
