"Data","Open","Close","High","Low"
"2016-12-21",3.8284937344,3.7993494915,3.8364421643,3.7198651925
"2016-12-22",3.8311432111,3.7119167626,3.8311432111,3.7119167626
"2016-12-23",3.7225146691,3.7728547251,3.8019989681,3.7119167626
"2016-12-26",3.7940505382,3.8205453045,3.8284937344,3.780803155
"2016-12-27",3.8417411176,3.8178958279,3.8549885008,3.7781536784
"2016-12-28",3.8231947812,3.9159264633,3.9238748932,3.8046484447
"2016-12-29",3.9344727998,3.939771753,3.9424212297,3.8470400709
"2017-01-02",3.8788337905,3.8841327437,3.8947306503,3.8682358839
"2017-01-03",3.9609675661,4.1066887809,4.1464309304,3.9609675661
"2017-01-04",4.0934413977,4.1066887809,4.1543793603,4.0563487249
"2017-01-05",4.1596783135,4.1729256967,4.2153173228,4.1384825005
"2017-01-06",4.1808741266,4.149080407,4.2179667995,4.1066887809
"2017-01-09",4.1066887809,4.0616476781,4.1331835472,4.0616476781
"2017-01-10",4.1331835472,4.1013898276,4.1543793603,4.0775445379
"2017-01-11",4.1437814537,4.149080407,4.1543793603,4.0457508183
"2017-01-12",4.278904762,4.2126678462,4.3053995283,4.2126678462
"2017-01-13",4.17822465,4.1543793603,4.2259152294,4.1252351173
"2017-01-16",4.1596783135,4.1729256967,4.1729256967,4.1278845939
"2017-01-17",4.1676267434,4.1914720331,4.2312141826,4.1649772668
"2017-01-18",4.1861730799,4.1835236032,4.2206162761,4.1623277902
"2017-01-19",4.1914720331,4.17822465,4.2073688929,4.1278845939
"2017-01-20",4.1967709864,4.2391626125,4.2895026686,4.1888225565
"2017-01-23",4.2232657527,4.2365131359,4.2630079022,4.1835236032
"2017-01-24",4.2709563321,4.2497605191,4.3530901077,4.2312141826
"2017-01-26",4.278904762,4.1861730799,4.2895026686,4.1861730799
"2017-01-27",4.1676267434,4.1384825005,4.2047194163,4.1172866874
"2017-01-30",4.1093382575,3.9318233231,4.1146372108,3.9318233231
"2017-01-31",3.9715654726,3.9795139025,4.0722455847,3.9477201829
"2017-02-01",4.0431013417,3.9795139025,4.0828434912,3.9503696595
"2017-02-02",3.9715654726,3.9450707063,4.048400295,3.9371222764
"2017-02-03",3.9530191362,4.0642971548,4.0642971548,3.9132769867
"2017-02-06",4.0748950613,3.9636170427,4.098740351,3.9609675661
"2017-02-07",4.0007097156,3.8947306503,4.0166065754,3.8947306503
"2017-02-08",3.9132769867,4.0007097156,4.0007097156,3.780803155
"2017-02-09",4.0219055286,3.9874623324,4.0378023884,3.9636170427
"2017-02-10",4.0272044819,4.1278845939,4.1411319771,4.0113076221
"2017-02-13",4.17822465,4.1384825005,4.2153173228,4.119936164
"2017-02-14",4.1702762201,4.1914720331,4.2259152294,4.1225856407
"2017-02-15",4.2153173228,4.1967709864,4.2524099957,4.1808741266
"2017-02-16",4.1967709864,4.2020699397,4.257708949,4.1729256967
"2017-02-17",4.1702762201,4.1358330238,4.2126678462,4.1331835472
"2017-02-20",4.1702762201,4.2179667995,4.2338636593,4.1464309304
"2017-02-21",4.2656573789,4.2630079022,4.3001005751,4.2497605191
"2017-02-22",4.2391626125,4.1596783135,4.2444615658,4.1252351173
"2017-02-23",4.2232657527,4.1225856407,4.2656573789,4.1013898276
"2017-02-24",4.0669466314,4.0219055286,4.098740351,4.0007097156
"2017-03-01",4.1093382575,4.1119877341,4.119936164,4.0589982015
"2017-03-02",4.0907919211,4.0033591922,4.0934413977,3.9715654726
"2017-03-03",4.0325034352,4.0589982015,4.0642971548,3.9848128558
"2017-03-06",4.0033591922,4.0007097156,4.098740351,3.9848128558
"2017-03-07",4.0219055286,4.0219055286,4.0748950613,4.0060086688
"2017-03-08",4.0166065754,3.8549885008,4.0219055286,3.8549885008
"2017-03-09",3.7993494915,3.8417411176,3.8655864073,3.7543083887
"2017-03-10",3.9000296035,3.7914010616,3.9424212297,3.7728547251
"2017-03-13",3.7967000148,3.8072979214,3.8152463513,3.7516589121
"2017-03-14",3.7278136224,3.600638744,3.7357620523,3.600638744
"2017-03-15",3.6721746131,3.7622568186,3.7622568186,3.5900408375
"2017-03-16",3.7781536784,3.6324324636,3.7940505382,3.6244840337
"2017-03-17",3.6589272299,3.4867112488,3.6774735664,3.4575670058
"2017-03-20",3.4390206694,3.6032882206,3.6218345571,3.420474333
"2017-03-21",3.6059376973,3.4443196227,3.6112366505,3.3966290433
"2017-03-22",3.4973091553,3.6191850804,3.6350819402,3.4522680526
"2017-03-23",3.5714945011,3.5953397908,3.6615767066,3.5555976413
"2017-03-24",3.629782987,3.5714945011,3.6483293234,3.5344018282
"2017-03-27",3.5079070619,3.6483293234,3.6536282767,3.4496185759
"2017-03-28",3.6827725196,3.6960199028,3.7384115289,3.6483293234
"2017-03-29",3.7198651925,3.8284937344,3.839091641,3.6907209495
"2017-03-30",3.8549885008,3.8284937344,3.8788337905,3.8019989681
"2017-03-31",3.8046484447,3.839091641,3.8814832671,3.7781536784
"2017-04-03",3.8523390241,3.8867822204,3.9079780334,3.8496895475
"2017-04-04",3.8867822204,3.9344727998,3.9450707063,3.860287454
"2017-04-05",3.9874623324,3.860287454,4.0166065754,3.8417411176
"2017-04-06",3.8735348372,3.8496895475,3.939771753,3.8205453045
"2017-04-07",3.8708853606,3.8947306503,3.9477201829,3.8682358839
"2017-04-10",3.9477201829,3.9583180894,3.9583180894,3.8947306503
"2017-04-11",3.9662665193,3.889431697,3.9715654726,3.8549885008
"2017-04-12",3.8682358839,3.8814832671,3.9291738465,3.8629369307
"2017-04-13",3.8814832671,3.730463099,3.8920811736,3.730463099
"2017-04-17",3.7463599588,3.7834526317,3.8019989681,3.7013188561
"2017-04-18",3.7490094355,3.7357620523,3.8072979214,3.6960199028
"2017-04-19",3.7728547251,3.6032882206,3.7834526317,3.5900408375
"2017-04-20",3.6562777533,3.6774735664,3.6827725196,3.6112366505
"2017-04-24",3.7437104822,3.7172157159,3.7516589121,3.6880714729
"2017-04-25",3.6827725196,3.7993494915,3.7993494915,3.6562777533
"2017-04-26",3.7516589121,3.709267286,3.839091641,3.709267286
"2017-04-27",3.7066178093,3.6377314169,3.7172157159,3.5926903141
"2017-04-28",3.6695251365,3.7013188561,3.7357620523,3.6271335103
"2017-05-02",3.7251641458,3.7066178093,3.7993494915,3.6695251365
"2017-05-03",3.7198651925,3.7516589121,3.7755042018,3.6960199028
"2017-05-04",3.709267286,3.6032882206,3.709267286,3.5979892674
"2017-05-05",3.6271335103,3.7649062953,3.7649062953,3.6191850804
"2017-05-08",3.7437104822,3.730463099,3.8019989681,3.7039683327
"2017-05-09",3.7490094355,3.7463599588,3.7728547251,3.7198651925
"2017-05-10",3.7993494915,3.9026790802,3.9079780334,3.7914010616
"2017-05-11",3.9424212297,3.9265243699,3.9530191362,3.8788337905
"2017-05-12",4.1066887809,4.0934413977,4.1278845939,4.0669466314
"2017-05-15",4.17822465,4.1543793603,4.2047194163,4.1464309304
"2017-05-16",4.17822465,4.1596783135,4.1808741266,4.1119877341
"2017-05-17",4.1225856407,4.1358330238,4.1649772668,4.1093382575
"2017-05-18",3.2985984079,3.4840617722,3.709267286,3.2985984079
"2017-05-19",3.6430303701,3.6085871739,3.6827725196,3.5661955478
"2017-05-22",3.5370513048,3.550298688,3.5794429309,3.4443196227
"2017-05-23",3.5635460712,3.5741439777,3.6032882206,3.5449997347
"2017-05-24",3.6430303701,3.6933704262,3.7331125757,3.6271335103
"2017-05-25",3.7013188561,3.6403808935,3.759607342,3.6112366505
"2017-05-26",3.5688450244,3.6244840337,3.6536282767,3.550298688
"2017-05-29",3.600638744,3.5953397908,3.6483293234,3.5900408375
"2017-05-30",3.5900408375,3.5397007815,3.6138861272,3.5397007815
"2017-05-31",3.499958632,3.4337217161,3.5264533983,3.4310722395
"2017-06-01",3.4867112488,3.3966290433,3.521154445,3.3966290433
"2017-06-02",3.3886806134,3.4575670058,3.4575670058,3.3595363704
"2017-06-05",3.4337217161,3.4920102021,3.5079070619,3.4231238096
"2017-06-06",3.5052575852,3.4920102021,3.5317523516,3.4522680526
"2017-06-07",3.5185049684,3.4098764264,3.5344018282,3.3939795667
"2017-06-08",3.3860311368,3.4019279966,3.4337217161,3.3674848003
"2017-06-09",3.4337217161,3.4045774732,3.470814389,3.3992785199
"2017-06-12",3.4363711928,3.4178248563,3.4522680526,3.3833816601
"2017-06-13",3.4310722395,3.4284227629,3.4496185759,3.3833816601
"2017-06-14",3.4284227629,3.3436395106,3.4549175292,3.340990034
"2017-06-16",3.3330416041,3.2535573051,3.3356910807,3.2350109687
"2017-06-19",3.261505735,3.2562067817,3.3038973611,3.2376604453
"2017-06-20",3.211165679,3.1422792865,3.2138151556,3.1157845202
"2017-06-21",3.1661245762,3.0839908006,3.211165679,3.0707434174
"2017-06-22",3.1157845202,3.1899698659,3.1899698659,3.1051866137
"2017-06-23",3.2085162024,3.160825623,3.2191141089,3.1449287632
"2017-06-26",3.2058667257,3.2509078285,3.2588562584,3.1899698659
"2017-06-27",3.2694541649,3.2350109687,3.3065468378,3.2138151556
"2017-06-28",3.2509078285,3.2005677725,3.2641552116,3.182021436
"2017-06-29",3.2482583518,3.2270625388,3.2588562584,3.2032172491
"2017-06-30",3.2456088752,3.2774025948,3.3065468378,3.2297120154
"2017-07-03",3.2535573051,3.2747531182,3.2880005013,3.2376604453
"2017-07-04",3.2694541649,3.2932994546,3.2932994546,3.2641552116
"2017-07-05",3.2800520714,3.2350109687,3.3171447443,3.211165679
"2017-07-06",3.2535573051,3.2244130622,3.2747531182,3.2005677725
"2017-07-07",3.2138151556,3.160825623,3.2244130622,3.1396298099
"2017-07-10",3.1343308566,3.1740730061,3.182021436,3.1104855669
"2017-07-11",3.1661245762,3.2668046883,3.2985984079,3.1528771931
"2017-07-12",3.3489384639,3.4284227629,3.441670146,3.3144952677
"2017-07-13",3.4337217161,3.4098764264,3.4549175292,3.39133009
"2017-07-14",3.4337217161,3.4575670058,3.4602164825,3.420474333
"2017-07-17",3.4522680526,3.4151753797,3.4575670058,3.4098764264
"2017-07-18",3.4443196227,3.4284227629,3.4496185759,3.3992785199
"2017-07-19",3.4443196227,3.5052575852,3.5158554918,3.4363711928
"2017-07-20",3.521154445,3.470814389,3.5370513048,3.4522680526
"2017-07-21",3.4443196227,3.3621858471,3.4549175292,3.3568868938
"2017-07-24",3.3992785199,3.4125259031,3.4231238096,3.3833816601
"2017-07-25",3.4469690993,3.5026081086,3.5105565385,3.4469690993
"2017-07-26",3.5238039217,3.4390206694,3.5344018282,3.4390206694
"2017-07-27",3.4575670058,3.4443196227,3.4893607254,3.4443196227
"2017-07-28",3.4390206694,3.4787628189,3.4787628189,3.420474333
"2017-07-31",3.5026081086,3.521154445,3.5264533983,3.4628659591
"2017-08-01",3.5238039217,3.4761133423,3.5291028749,3.4655154357
"2017-08-02",3.4787628189,3.5794429309,3.6059376973,3.4655154357
"2017-08-03",3.5953397908,3.5264533983,3.6191850804,3.5264533983
"2017-08-04",3.5529481646,3.550298688,3.5714945011,3.5132060151
"2017-08-07",3.5370513048,3.5900408375,3.6085871739,3.5317523516
"2017-08-08",3.5767934543,3.5741439777,3.6271335103,3.5661955478
"2017-08-09",3.5794429309,3.5820924076,3.6059376973,3.5608965945
"2017-08-10",3.6032882206,3.4946596787,3.6191850804,3.4840617722
"2017-08-11",3.4814122955,3.4310722395,3.4973091553,3.4284227629
"2017-08-14",3.4390206694,3.4655154357,3.5026081086,3.420474333
"2017-08-15",3.4655154357,3.4840617722,3.5079070619,3.4575670058
"2017-08-16",3.5238039217,3.4787628189,3.5449997347,3.470814389
"2017-08-17",3.4761133423,3.4575670058,3.5132060151,3.4496185759
"2017-08-18",3.4867112488,3.6032882206,3.6032882206,3.4867112488
"2017-08-21",3.6138861272,3.5344018282,3.6191850804,3.5185049684
"2017-08-22",3.629782987,3.6536282767,3.6748240897,3.6138861272
"2017-08-23",3.6509788,3.6456798468,3.6907209495,3.6165356038
"2017-08-24",3.6509788,3.6562777533,3.680123043,3.6244840337
"2017-08-25",3.6748240897,3.6774735664,3.6933704262,3.6589272299
"2017-08-28",3.6907209495,3.6748240897,3.7172157159,3.6456798468
"2017-08-29",3.6456798468,3.6695251365,3.6695251365,3.6244840337
"2017-08-30",3.6536282767,3.5635460712,3.6827725196,3.5608965945
"2017-08-31",3.5847418842,3.6165356038,3.6483293234,3.5688450244
"2017-09-01",3.6695251365,3.7145662392,3.759607342,3.6615767066
"2017-09-04",3.6986693794,3.7543083887,3.7569578653,3.6933704262
"2017-09-05",3.860287454,3.8178958279,3.8814832671,3.7702052485
"2017-09-06",3.8814832671,3.9795139025,3.9795139025,3.8443905942
"2017-09-08",4.0007097156,3.8973801269,4.0139570987,3.8920811736
"2017-09-11",3.9424212297,3.9715654726,3.9874623324,3.9238748932
"2017-09-12",3.968915996,3.939771753,4.0166065754,3.9371222764
"2017-09-13",3.9583180894,3.9821633791,4.0007097156,3.9238748932
"2017-09-14",3.9821633791,3.9848128558,4.0431013417,3.9795139025
"2017-09-15",3.9927612857,3.9848128558,4.019256052,3.9715654726
"2017-09-18",3.9795139025,3.9848128558,4.0245550053,3.968915996
"2017-09-19",4.0007097156,4.0113076221,4.019256052,3.9530191362
"2017-09-20",4.0404518651,4.2047194163,4.2073688929,3.9927612857
"2017-09-21",4.199420463,4.1517298836,4.228564706,4.1278845939
"2017-09-22",4.1331835472,4.1570288369,4.1861730799,4.0881424445
"2017-09-25",4.1835236032,4.1967709864,4.228564706,4.1596783135
"2017-09-26",4.2020699397,4.1225856407,4.2126678462,4.1225856407
"2017-09-27",4.1596783135,4.0563487249,4.1649772668,4.0033591922
"2017-09-28",4.0722455847,4.0642971548,4.1066887809,4.0325034352
"2017-09-29",4.1066887809,4.0536992482,4.1119877341,4.0536992482
"2017-10-02",4.0245550053,4.0801940146,4.0801940146,3.990111809
"2017-10-03",4.1331835472,4.2338636593,4.2338636593,4.1119877341
"2017-10-04",4.2126678462,4.149080407,4.2232657527,4.1464309304
"2017-10-05",4.2073688929,4.2126678462,4.2683068555,4.199420463
"2017-10-06",4.149080407,4.1570288369,4.17822465,4.1172866874
"2017-10-09",4.1358330238,4.2100183696,4.2100183696,4.1305340706
"2017-10-10",4.2736058088,4.2895026686,4.2895026686,4.2418120892
"2017-10-11",4.2842037153,4.2603584256,4.3053995283,4.2418120892
"2017-10-13",4.3001005751,4.2603584256,4.3159974349,4.2550594723
"2017-10-16",4.2815542387,4.2709563321,4.308049005,4.2391626125
"2017-10-17",4.2762552854,4.2736058088,4.2974510984,4.257708949
"2017-10-18",4.2974510984,4.2815542387,4.3133479582,4.2736058088
"2017-10-19",4.2391626125,4.278904762,4.2815542387,4.2126678462
"2017-10-20",4.2895026686,4.2974510984,4.3424922012,4.2842037153
"2017-10-23",4.3159974349,4.2921521452,4.3159974349,4.2709563321
"2017-10-24",4.3133479582,4.3742859208,4.3742859208,4.2842037153
"2017-10-25",4.3795848741,4.4299249301,4.4325744067,4.358389061
"2017-10-26",4.4458217899,4.4325744067,4.4749660329,4.4140280703
"2017-10-27",4.4431723133,4.5120587057,4.5279555655,4.4113785937
"2017-10-30",4.4961618459,4.4458217899,4.5491513786,4.4352238834
"2017-10-31",4.4776155095,4.4431723133,4.4908628926,4.4299249301
"2017-11-01",4.5014607992,4.4776155095,4.5306050421,4.4723165562
"2017-11-03",4.4935123693,4.488213416,4.5067597524,4.4193270236
"2017-11-06",4.517357659,4.618037771,4.6206872477,4.4988113225
"2017-11-07",4.5862440514,4.3716364442,4.596841958,4.3716364442
"2017-11-08",4.4219765002,4.4908628926,4.4908628926,4.3742859208
"2017-11-09",4.4749660329,4.4299249301,4.488213416,4.4299249301
"2017-11-10",4.4272754535,4.4299249301,4.4537702198,4.3742859208
"2017-11-13",4.4219765002,4.408729117,4.4431723133,4.3424922012
"2017-11-14",4.3716364442,4.0669466314,4.3769353974,4.048400295
"2017-11-16",4.1384825005,4.1888225565,4.2497605191,4.1013898276
"2017-11-17",4.2179667995,4.2444615658,4.2709563321,4.1888225565
"2017-11-21",4.278904762,4.2126678462,4.3212963881,4.199420463
"2017-11-22",4.2630079022,4.2683068555,4.3027500517,4.2206162761
"2017-11-23",4.2338636593,4.2895026686,4.308049005,4.2232657527
"2017-11-24",4.3053995283,4.2656573789,4.3371932479,4.2497605191
"2017-11-27",4.2418120892,4.2047194163,4.2444615658,4.1808741266
"2017-11-28",4.2206162761,4.1967709864,4.2497605191,4.1888225565
"2017-11-29",4.2047194163,4.0616476781,4.2179667995,4.0589982015
"2017-11-30",4.0536992482,4.0748950613,4.098740351,3.9715654726
"2017-12-01",4.0642971548,4.1358330238,4.17822465,4.0431013417
"2017-12-04",4.1464309304,4.1013898276,4.1861730799,4.0960908744
"2017-12-05",4.1066887809,4.0563487249,4.1941215098,4.0298539585
"2017-12-06",4.0325034352,4.1119877341,4.1596783135,4.0113076221
"2017-12-07",4.0536992482,4.0431013417,4.1040393042,3.9927612857
"2017-12-08",4.1093382575,4.0669466314,4.1543793603,4.0669466314
"2017-12-11",4.1013898276,4.0748950613,4.1252351173,4.0722455847
"2017-12-12",4.069596108,4.1040393042,4.1040393042,4.0219055286
"2017-12-13",4.1464309304,4.0219055286,4.1543793603,4.0033591922
"2017-12-14",4.0007097156,3.9768644259,4.0563487249,3.9742149492
"2017-12-15",3.9874623324,3.9609675661,4.0378023884,3.9609675661
"2017-12-18",4.0166065754,4.0325034352,4.0616476781,4.0086581455
"2017-12-19",4.0219055286,4.0113076221,4.0404518651,3.990111809
"2017-12-20",4.0298539585,4.0378023884,4.0536992482,4.019256052
"2017-12-21",4.0563487249,4.2020699397,4.2047194163,4.0536992482
"2017-12-22",4.1729256967,4.1729256967,4.2100183696,4.1570288369
"2017-12-26",4.1729256967,4.2312141826,4.2365131359,4.1570288369
"2017-12-27",4.2365131359,4.2524099957,4.2762552854,4.2338636593
"2017-12-28",4.2656573789,4.2656573789,4.2736058088,4.2391626125
"2018-01-02",4.2895026686,4.3848838273,4.3848838273,4.2895026686
"2018-01-03",4.3689869675,4.4246259768,4.4299249301,4.3371932479
"2018-01-04",4.4458217899,4.4325744067,4.4935123693,4.4034301638
"2018-01-05",4.4246259768,4.459069173,4.4670176029,4.3901827806
"2018-01-08",4.4352238834,4.5120587057,4.5120587057,4.4272754535
"2018-01-09",4.5120587057,4.5120587057,4.5465019019,4.4935123693
"2018-01-10",4.4829144628,4.4511207431,4.517357659,4.4431723133
"2018-01-11",4.4723165562,4.5703471916,4.5835945748,4.4617186497
"2018-01-12",4.5147081823,4.5835945748,4.6127388178,4.5094092291
"2018-01-15",4.5888935281,4.596841958,4.6206872477,4.5438524253
"2018-01-16",4.596841958,4.6763262569,4.726666313,4.5835945748
"2018-01-17",4.747862126,4.8644390979,4.8644390979,4.7187178831
"2018-01-18",4.8617896212,4.827346425,4.9094802006,4.7505116027
"2018-01-19",4.8511917147,4.8379443315,4.8803359577,4.777006369
"2018-01-22",4.8379443315,4.8935833408,4.8935833408,4.7929032288
"2018-01-23",4.8750370044,4.8458927614,4.8909338642,4.7690579391
"2018-01-24",4.8803359577,5.1240878079,5.2009226302,4.8803359577
"2018-01-26",5.1982731536,5.2804069292,5.2936543124,5.0605003687
"2018-01-29",5.2115205368,5.2592111162,5.3122006488,5.1850257704
"2018-01-30",5.2380153031,5.1638299574,5.2380153031,5.1293867612
"2018-01-31",5.2300668732,5.2194689667,5.2804069292,5.2141700134
"2018-02-01",5.2353658265,5.4367260506,5.4632208169,5.2353658265
"2018-02-02",5.3784375646,5.2910048358,5.4102312842,5.2592111162
"2018-02-05",5.2062215835,5.0446035089,5.2910048358,5.0446035089
"2018-02-06",4.9439233969,5.296303789,5.296303789,4.9333254903
"2018-02-07",5.2910048358,5.1505825742,5.3572417516,5.1293867612
"2018-02-08",5.1797268172,5.0472529855,5.2300668732,4.9810160697
"2018-02-09",5.0419540323,4.9730676398,5.1373351911,4.9041812474
"2018-02-14",5.036655079,5.1002425182,5.1293867612,5.0234076958
"2018-02-15",5.166479434,5.1399846677,5.1770773405,5.0790467051
"2018-02-16",5.1558815275,5.145283621,5.1876752471,5.116139378
"2018-02-19",5.1797268172,5.3122006488,5.325448032,5.1797268172
"2018-02-20",5.2671595461,5.4155302375,5.5162103495,5.2512626863
"2018-02-21",5.455272387,5.3651901815,5.5321072093,5.3651901815
"2018-02-22",5.455272387,5.4950145365,5.5162103495,5.4420250038
"2018-02-23",5.5506535458,5.5956946485,5.6009936018,5.4632208169
"2018-02-26",5.6698799943,5.7016737138,5.7467148166,5.664581041
"2018-02-27",5.6884263307,5.6963747606,5.7891064427,5.6539831345
"2018-02-28",5.7308179568,5.685776854,5.7679106297,5.6115915083
"2018-03-01",5.6698799943,5.5718493588,5.685776854,5.5003134898
"2018-03-02",5.48441663,5.6990242372,5.6990242372,5.4340765739
"2018-03-05",5.6937252839,5.8606423118,5.873889695,5.6592820877
"2018-03-06",5.9613224239,5.8023538259,5.9957656201,5.7917559194
"2018-03-07",5.7467148166,5.7414158633,5.8209001623,5.6619315644
"2018-03-08",5.7891064427,5.7493642932,5.7970548726,5.6486841812
"2018-03-09",5.7705601063,5.9321781809,5.9321781809,5.7202200503
"2018-03-12",5.9719203304,5.9162813211,5.9851677136,5.8897865548
"2018-03-13",5.9480750407,5.8579928352,5.9719203304,5.844745452
"2018-03-14",5.9083328912,5.9295287043,5.9454255641,5.8526938819
"2018-03-15",5.8420959754,5.6460347046,5.8765391716,5.6460347046
"2018-03-16",5.6884263307,5.6778284242,5.7599621998,5.6248388915
"2018-03-19",5.635436798,5.5453545925,5.6592820877,5.5268082561
"2018-03-20",5.6115915083,5.6062925551,5.6725294709,5.5930451719
"2018-03-21",5.6301378448,5.8420959754,5.8526938819,5.6168904616
"2018-03-22",5.7917559194,5.7546632465,5.8394464988,5.7175705736
"2018-03-23",5.7255190035,5.7626116764,5.8579928352,5.7043231905
"2018-03-26",5.8473949287,5.8367970221,5.8818381249,5.7864569661
"2018-03-27",5.8659412651,5.6804779008,5.8765391716,5.6619315644
"2018-03-28",5.6327873214,5.6168904616,5.6725294709,5.5612514523
"2018-03-29",5.6327873214,5.6725294709,5.7122716204,5.6248388915
"2018-04-02",5.6592820877,5.5374061626,5.685776854,5.5029629664
"2018-04-03",5.5930451719,5.4870661066,5.614240985,5.4738187234
"2018-04-04",5.3810870413,5.3996333777,5.4579218636,5.3280975086
"2018-04-05",5.6036430784,5.6036430784,5.6513336578,5.5718493588
"2018-04-06",5.5586019757,5.6380862747,5.6380862747,5.5188598262
"2018-04-09",5.6778284242,5.4393755272,5.6804779008,5.4393755272
"2018-04-10",5.5400556392,5.6698799943,5.6990242372,5.5003134898
"2018-04-11",5.6566326111,5.7758590596,5.8023538259,5.6513336578
"2018-04-12",5.7732095829,5.74406534,5.8129517324,5.74406534
"2018-04-13",5.7334674334,5.6168904616,5.7599621998,5.5797977887
"2018-04-16",5.5771483121,5.4632208169,5.6274883681,5.4579218636
"2018-04-17",5.48441663,5.5718493588,5.585096742,5.4632208169
"2018-04-18",5.6566326111,5.7758590596,5.794405396,5.6460347046
"2018-04-19",5.8473949287,5.8818381249,5.9348276575,5.8103022558
"2018-04-20",5.844745452,5.924229751,5.9507245173,5.8023538259
"2018-04-23",5.8526938819,5.9560234706,5.9560234706,5.8129517324
"2018-04-24",5.9878171902,5.9348276575,6.0328582929,5.8897865548
"2018-04-25",5.8314980689,5.7573127231,5.8632917884,5.7414158633
"2018-04-26",5.8288485922,5.9957656201,5.9957656201,5.8209001623
"2018-04-27",6.0514046294,6.0169614331,6.0752499191,6.00371405
"2018-04-30",6.0222603864,6.0858478256,6.0990952088,5.9957656201
"2018-05-02",6.0063635266,5.9878171902,6.0752499191,5.9639719005
"2018-05-03",5.9719203304,5.9480750407,5.9984150967,5.8209001623
"2018-05-04",5.9480750407,5.9003844613,5.9984150967,5.9003844613
"2018-05-07",5.9798687603,6.0010645734,6.1388373583,5.9586729472
"2018-05-08",6.1096931153,6.0699509658,6.133538405,5.9666213771
"2018-05-09",6.1732805545,6.5654030961,6.5707020494,6.1520847414
"2018-05-10",6.6607842549,6.8224023295,7.0184636004,6.602495769
"2018-05-11",6.8435981426,6.7402685539,6.970773021,6.7349696006
"2018-05-14",6.8488970959,6.9522266845,7.0158141237,6.8382991893
"2018-05-15",6.9813709275,7.0979478993,7.1270921423,6.8594950024
"2018-05-16",7.1191437124,7.2569164973,7.2940091702,7.1111952825
"2018-05-17",7.2463185908,6.8753918622,7.3125555066,6.7482169838
"2018-05-18",6.6263410587,6.7959075632,6.9336803481,6.6130936755
"2018-05-21",6.9151340117,6.6369389652,6.9654740677,6.6077947223
"2018-05-22",6.5864982291,6.5599504732,6.7139274572,6.4112830404
"2018-05-23",6.4325212451,6.1776627888,6.4988906348,6.1776627888
"2018-05-24",5.3228250501,5.3307893769,5.5086593411,5.2166340267
"2018-05-25",5.4821115853,5.2564556605,5.6467076716,5.2192888023
"2018-05-28",5.0971691253,4.4892255161,5.0971691253,4.4892255161
"2018-05-29",4.778596055,5.1237168812,5.1608837394,4.6724050315
"2018-05-30",4.8821323028,5.0387640624,5.3015868454,4.8131081376
"2018-06-01",5.1927410464,4.2901173471,5.2431817825,3.9556156233
"2018-06-04",4.5901069884,4.6538216024,4.6830241339,4.5263923743
"2018-06-05",4.6086904175,4.4042726973,4.7255005432,4.4042726973
"2018-06-06",4.3724153903,4.3352485321,4.4281656776,4.2131288551
"2018-06-07",4.2476409377,4.1839263237,4.2901173471,3.96357995
"2018-06-08",4.1972002016,4.0485327688,4.2980816739,3.9980920327
"2018-06-11",4.1149021584,4.0910091782,4.194545426,4.0166754618
"2018-06-12",4.1095926073,4.1042830561,4.162688119,4.0458779932
"2018-06-13",4.0936639538,4.0272945641,4.1149021584,3.9131392139
"2018-06-14",4.0697709735,4.008711135,4.1281760364,3.9954372571
"2018-06-15",3.9901277059,3.9741990524,4.0007468082,3.8414602731
"2018-06-18",3.9211035407,3.8494245998,3.9529608477,3.8494245998
"2018-06-19",3.7857099858,4.0936639538,4.1733072213,3.7618170055
"2018-06-20",4.2051645284,4.3033912251,4.3750701659,4.194545426
"2018-06-21",4.271533918,4.008711135,4.3325937565,4.008711135
"2018-06-22",4.0910091782,4.0113659106,4.162688119,3.9848181547
"2018-06-25",4.0352588909,4.1679976702,4.1918906504,3.9980920327
"2018-06-26",4.2210931819,4.2582600401,4.2794982448,4.1228664852
"2018-06-27",4.2741886936,4.393653595,4.5078089452,4.2635695913
"2018-06-28",4.4387847799,4.4069274729,4.5317019255,4.3352485321
"2018-06-29",4.4732968626,4.5635592325,4.5635592325,4.4414395555
"2018-07-02",4.5104637208,4.6378929489,4.6405477245,4.4865707405
"2018-07-03",4.7095718897,4.6458572757,4.7493935235,4.6352381733
"2018-07-04",4.6139999686,4.8980609563,4.8980609563,4.5768331104
"2018-07-05",4.9378825901,4.7414291968,4.9909781019,4.6856789095
"2018-07-06",4.7706317282,4.7626674015,4.8024890352,4.6856789095
"2018-07-10",4.8688584249,4.7122266653,4.8715132005,4.6591311536
"2018-07-11",4.6432025001,4.6219642954,4.7998342597,4.5927617639
"2018-07-12",4.6777145827,4.765322177,4.7839056061,4.6511668268
"2018-07-13",4.7759412794,4.8077985864,4.8263820155,4.7201909921
"2018-07-16",4.765322177,4.7467387479,4.7732865038,4.6724050315
"2018-07-17",4.7228457677,4.855584547,4.8847870784,4.701607563
"2018-07-18",4.8449654446,4.7918699329,4.8847870784,4.7626674015
"2018-07-19",4.7361196456,4.8847870784,4.8847870784,4.7095718897
"2018-07-20",5.0892047985,5.1210621056,5.1715028417,5.0254901845
"2018-07-23",5.1237168812,5.1130977788,5.1688480661,5.0998239009
"2018-07-24",5.195395822,5.2192888023,5.2750390896,5.1847767196
