"Date","Returns","Sigma_GARCH","Residuals_garch","Parkinson"
"2017-06-14",-0.0250404319743407,0.000515596005469736,-1.10277533664037,0.000405525426138924
"2017-06-16",-0.0273109343893459,0.000549979014924462,-1.16456437223396,0.000338771099178942
"2017-06-19",0.000814000848868547,0.000594424502019665,0.0333869315295185,0.000147925164895863
"2017-06-20",-0.0356145300051791,0.000533980296191671,-1.54121987721734,0.00034611079379727
"2017-06-21",-0.0187239512592885,0.000649530359685349,-0.734679250590493,0.000721120551683684
"2017-06-22",0.0337869975733974,0.000626122962056476,1.35026740807347,0.00026171833191135
"2017-06-23",-0.00917820375158934,0.000710223584175403,-0.344397626499033,0.000196057716557478
"2017-06-26",0.0281010226077095,0.000642124235219169,1.10895160447025,0.000164631572404916
"2017-06-27",-0.0049019706011136,0.000677497700001939,-0.188328821920449,0.000291840772694512
"2017-06-28",-0.0107040956075256,0.000606762526580086,-0.434550850200105,0.000234239814586327
"2017-06-29",0.00824406976620647,0.000559275899943002,0.348600981638995,0.000106957438244002
"2017-06-30",0.0154789241153308,0.000513309957187853,0.683204828042469,0.000199375710042675
"2017-07-03",-0.000808734364829194,0.000497245426107192,-0.0362677404552519,8.58559003013127e-05
"2017-07-04",0.00564745348398534,0.000452423677551467,0.265509460145706,2.8498055180289e-05
"2017-07-05",-0.0178576173931675,0.000418905383965155,-0.872500215131038,0.000380267688216933
"2017-07-06",-0.00328138111344931,0.000428419072221403,-0.158533948310286,0.000189376550870074
"2017-07-07",-0.0199176708931466,0.000395989087784246,-1.00091441271903,0.000256082487750473
"2017-07-10",0.00418235655722329,0.000419393859065189,0.204225525066861,0.000186471412566754
"2017-07-11",0.0287967245048173,0.000389296876096504,1.45949506953125,0.000736291408807481
"2017-07-12",0.0482879718954369,0.000470509497599349,2.22615176318996,0.000511304077070942
"2017-07-13",-0.005424267485275,0.00073573135335941,-0.199977652338818,0.000124462058985081
"2017-07-14",0.0138891121634987,0.000656341293620844,0.542137714756214,4.81307708294747e-05
"2017-07-17",-0.0123363168103591,0.000611157623857624,-0.499009595921104,6.95766505659059e-05
"2017-07-18",0.00387147213213535,0.000567896958678707,0.16245809861597,7.79428510154204e-05
"2017-07-19",0.02216368903914,0.000513596581021914,0.977982280878092,0.000188593723129471
"2017-07-20",-0.00987474791213629,0.000530490192511911,-0.428733419599279,0.000212308566841216
"2017-07-21",-0.031797948467187,0.000493027424811999,-1.43206774250177,0.000298836611490146
"2017-07-24",0.0148614389427758,0.00058141582185468,0.616335862522195,4.91856844823646e-05
"2017-07-25",0.0260551137425891,0.00055194458320275,1.10903495758319,0.000120512407853872
"2017-07-26",-0.0183211231511156,0.000587283914101698,-0.756010872307909,0.000269936704232814
"2017-07-27",0.00153964619556881,0.000571926656371428,0.0643799690969032,6.08803517588437e-05
"2017-07-28",0.00995033084540664,0.00051532346292135,0.438326333656732,0.000102981356247225
"2017-07-31",0.0121121844032896,0.000480495601730583,0.55255786612893,0.000119418443241756
"2017-08-01",-0.0128740891926083,0.000457522880528755,-0.601880266658393,0.000119237564779616
"2017-08-02",0.0292923684334867,0.000440740433703537,1.39528537026086,0.000569040686098132
"2017-08-03",-0.0149145195492609,0.000517458735629079,-0.655649004620842,0.000242995089996547
"2017-08-04",0.00673907455111502,0.000498477245161056,0.301840555686578,9.7659994311906e-05
"2017-08-07",0.011131840370923,0.000459328348164976,0.519404066273048,0.000167065402751925
"2017-08-08",-0.00443787710687144,0.000436769931107983,-0.212348357209948,0.000103540753523584
"2017-08-09",0.00222140039556746,0.000404168280114423,0.110495790114267,5.69835208245761e-05
"2017-08-10",-0.024711103890251,0.000374872080536847,-1.27629362007134,0.000522186992897873
"2017-08-11",-0.0183631785872119,0.000429730405371399,-0.885828841639744,0.000142737705962548
"2017-08-14",0.0099885578758184,0.000439905535675139,0.476236937545867,0.000203076589135097
"2017-08-15",0.00533741261493101,0.000417302662070782,0.261279418089734,7.535562784906e-05
"2017-08-16",-0.00152207031892763,0.000388984108202162,-0.0771736049749488,0.000161319554400301
"2017-08-17",-0.00611155455681788,0.000361785714929923,-0.321311289890848,0.000120329039135768
"2017-08-18",0.0412816589722406,0.000343555170193615,2.22719835665509,0.000390108989522176
"2017-08-21",-0.0193027522396331,0.000546877349937765,-0.82541863232073,0.000287080807817478
"2017-08-22",0.033176651323888,0.000542860412628235,1.42392941718972,0.000100848459374165
"2017-08-23",-0.0021778593004107,0.000634986569759757,-0.0864266240182663,0.000148707174036568
"2017-08-24",0.00290275964937482,0.000568556356988662,0.12173748282298,8.37059625548654e-05
"2017-08-25",0.00578036292566709,0.000513289253804578,0.255137338539472,3.1662239134318e-05
"2017-08-28",-0.000720720770190293,0.000470184755355282,-0.0332378379417496,0.00013619222190819
"2017-08-29",-0.00144300167551321,0.000429695922257381,-0.0696123378373707,5.50137184083637e-05
"2017-08-30",-0.0293061265815483,0.000395921499660321,-1.47283426120716,0.000408484097310187
"2017-08-31",0.0147604155672907,0.000479951129496343,0.673752013111249,0.000174999964765844
"2017-09-01",0.0267453599716096,0.000466399973656411,1.23842351268494,0.000251769022610976
"2017-09-04",0.010642172098235,0.000520272591313995,0.466567844389314,0.000105096312811999
"2017-09-05",0.016795356312095,0.00048651766605983,0.761447411172065,0.000305168696320257
"2017-09-06",0.0414602363239824,0.00048033316903742,1.89173580777366,0.000430402085810564
"2017-09-08",-0.0208551117181498,0.000663603419275393,-0.809577096354969,0.000342895176009333
"2017-09-11",0.0188557774962818,0.000648996796480875,0.740155836645034,9.32043367564719e-05
"2017-09-12",-0.0080375516440004,0.00062632494953045,-0.321161827414062,0.000144086930087961
"2017-09-13",0.0107024432865204,0.000569138442187214,0.448615190132609,0.00013563286275183
"2017-09-14",0.000665114773674387,0.000527696038383506,0.0289537405007957,9.06365717124436e-05
"2017-09-15",0,0.000477950950885116,0,5.13886475287002e-05
"2017-09-18",0,0.000436145408797686,0,6.98998970407138e-05
"2017-09-19",0.00662692948051463,0.000401060985935387,0.330907903866231,9.95933101864666e-05
"2017-09-20",0.0470902865298788,0.0003773771984762,2.42406077989591,0.000988602347421785
"2017-09-21",-0.0126824781808454,0.00064258913272686,-0.500307986336304,0.000209440364544205
"2017-09-22",0.0012755103852864,0.000595411114364177,0.0522727719109634,0.00020252314401535
"2017-09-25",0.00951481964316093,0.000534934771954448,0.411386604371335,9.73013668744959e-05
"2017-09-26",-0.017834867631379,0.000495842093656319,-0.800936699963353,0.000168518954039443
"2017-09-27",-0.0161973090754721,0.000492880087514313,-0.729578845612427,0.000564937657229021
"2017-09-28",0.00195758626987132,0.00048308474385753,0.0890654464315601,0.000119859436724993
"2017-09-29",-0.00261096755763802,0.000440956463249105,-0.124337926103994,7.35138866938976e-05
"2017-10-02",0.00651468103881432,0.000405992704446839,0.323321096210026,0.000179766453891087
"2017-10-03",0.0369704309171954,0.000381322561204227,1.89325129231214,0.000307702371959568
"2017-10-04",-0.0202282497872058,0.000534324135307136,-0.875096429846957,0.000121589391003119
"2017-10-05",0.0152094186664393,0.000537124014850505,0.656259086595136,9.54831759672307e-05
"2017-10-06",-0.0132955424837862,0.000516146086346352,-0.585220785531716,7.7853779442625e-05
"2017-10-09",0.0126664138140231,0.000491385334882954,0.571403079822489,0.000131030952122523
"2017-10-10",0.0187037871442935,0.000468463093369637,0.864155424604921,4.50834199553632e-05
"2017-10-11",-0.00681750394777028,0.000474067076434603,-0.313116173246619,7.98517282365588e-05
"2017-10-13",0,0.000438982081434458,0,7.29283314288656e-05
"2017-10-16",0.00248447332032322,0.000403441603847296,0.123692679222897,9.37154762464686e-05
"2017-10-17",0.000620155074355848,0.000374424608072903,0.0320492676261092,3.11334474263617e-05
"2017-10-18",0.00185816095616494,0.00034931354406573,0.0994204255887191,3.09033239745997e-05
"2017-10-19",-0.000619003439974996,0.000328642034379048,-0.0341453451755129,9.48884258535479e-05
"2017-10-20",0.00432499901168525,0.000310891293811367,0.245291067034064,6.5866460507638e-05
"2017-10-23",-0.00123380643364513,0.000298397542636863,-0.0714248619040963,3.9693764288275e-05
"2017-10-24",0.0189550156895777,0.000285658646380979,1.12150305585537,0.000156170721870983
"2017-10-25",0.0126393497269117,0.000321893191657534,0.704480271167336,0.00010274447022035
"2017-10-26",0.000597907334769194,0.00032613054422363,0.0331083961903387,6.78045393697146e-05
"2017-10-27",0.0177729796793087,0.000308780211298032,1.01142926225895,0.000245379895744325
"2017-10-30",-0.0147887936309009,0.00033560329458247,-0.807271538067041,0.000232007716471726
"2017-10-31",-0.000596125196552306,0.000345369070643227,-0.0320771487192996,6.73220741628545e-05
"2017-11-01",0.00772204608785084,0.000324925461293327,0.428391176565797,6.04763104631509e-05
"2017-11-03",0.00236406728789328,0.000315543091692934,0.133085424864591,0.00013842934890563
