"Data","Open","Close","High","Low","log_return"
"2017-12-07",4.0536992482,4.0431013417,4.1040393042,3.9927612857,-0.0168944888857258
"2017-12-08",4.1093382575,4.0669466314,4.1543793603,4.0669466314,0.00588044817800698
"2017-12-11",4.1013898276,4.0748950613,4.1252351173,4.0722455847,0.00195249004465976
"2017-12-12",4.069596108,4.1040393042,4.1040393042,4.0219055286,0.00712669033637114
"2017-12-13",4.1464309304,4.0219055286,4.1543793603,4.0033591922,-0.0202158824571521
"2017-12-14",4.0007097156,3.9768644259,4.0563487249,3.9742149492,-0.0112621263076024
"2017-12-15",3.9874623324,3.9609675661,4.0378023884,3.9609675661,-0.00400534580941531
"2017-12-18",4.0166065754,4.0325034352,4.0616476781,4.0086581455,0.0178990526001286
"2017-12-19",4.0219055286,4.0113076221,4.0404518651,3.990111809,-0.00527010443350768
"2017-12-20",4.0298539585,4.0378023884,4.0536992482,4.019256052,0.00658330224219617
"2017-12-21",4.0563487249,4.2020699397,4.2047194163,4.0536992482,0.0398766659638796
"2017-12-22",4.1729256967,4.1729256967,4.2100183696,4.1570288369,-0.00695985094432216
"2017-12-26",4.1729256967,4.2312141826,4.2365131359,4.1570288369,0.0138715969500419
"2017-12-27",4.2365131359,4.2524099957,4.2762552854,4.2338636593,0.00499688735792427
"2017-12-28",4.2656573789,4.2656573789,4.2736058088,4.2391626125,0.0031104224227912
"2018-01-02",4.2895026686,4.3848838273,4.3848838273,4.2895026686,0.0275668298147359
"2018-01-03",4.3689869675,4.4246259768,4.4299249301,4.3371932479,0.0090226176014127
"2018-01-04",4.4458217899,4.4325744067,4.4935123693,4.4034301638,0.00179479557637443
"2018-01-05",4.4246259768,4.459069173,4.4670176029,4.3901827806,0.00595949319766828
"2018-01-08",4.4352238834,4.5120587057,4.5120587057,4.4272754535,0.0118134864816404
"2018-01-09",4.5120587057,4.5120587057,4.5465019019,4.4935123693,0
"2018-01-10",4.4829144628,4.4511207431,4.517357659,4.4431723133,-0.0135976082755022
"2018-01-11",4.4723165562,4.5703471916,4.5835945748,4.4617186497,0.0264332570734303
"2018-01-12",4.5147081823,4.5835945748,4.6127388178,4.5094092291,0.00289435803420598
"2018-01-15",4.5888935281,4.596841958,4.6206872477,4.5438524253,0.00288600489693118
"2018-01-16",4.596841958,4.6763262569,4.726666313,4.5835945748,0.0171432769681348
"2018-01-17",4.747862126,4.8644390979,4.8644390979,4.7187178831,0.0394386018276092
"2018-01-18",4.8617896212,4.827346425,4.9094802006,4.7505116027,-0.00765449336885885
"2018-01-19",4.8511917147,4.8379443315,4.8803359577,4.777006369,0.00219298332854369
"2018-01-22",4.8379443315,4.8935833408,4.8935833408,4.7929032288,0.011434919046598
"2018-01-23",4.8750370044,4.8458927614,4.8909338642,4.7690579391,-0.00979333181031839
"2018-01-24",4.8803359577,5.1240878079,5.2009226302,4.8803359577,0.055821027633204
"2018-01-26",5.1982731536,5.2804069292,5.2936543124,5.0605003687,0.0300506441925146
"2018-01-29",5.2115205368,5.2592111162,5.3122006488,5.1850257704,-0.00402212707961635
"2018-01-30",5.2380153031,5.1638299574,5.2380153031,5.1293867612,-0.0183024936171251
"2018-01-31",5.2300668732,5.2194689667,5.2804069292,5.2141700134,0.0107171222264689
"2018-02-01",5.2353658265,5.4367260506,5.4632208169,5.2353658265,0.0407813845598958
"2018-02-02",5.3784375646,5.2910048358,5.4102312842,5.2592111162,-0.0271688728736107
"2018-02-05",5.2062215835,5.0446035089,5.2910048358,5.0446035089,-0.0476891180734285
"2018-02-06",4.9439233969,5.296303789,5.296303789,4.9333254903,0.0486901191456087
"2018-02-07",5.2910048358,5.1505825742,5.3572417516,5.1293867612,-0.0278993494790638
"2018-02-08",5.1797268172,5.0472529855,5.2300668732,4.9810160697,-0.0202656974635579
"2018-02-09",5.0419540323,4.9730676398,5.1373351911,4.9041812474,-0.0148072509705453
"2018-02-14",5.036655079,5.1002425182,5.1293867612,5.0234076958,0.0252512101402226
"2018-02-15",5.166479434,5.1399846677,5.1770773405,5.0790467051,0.00776200533695473
"2018-02-16",5.1558815275,5.145283621,5.1876752471,5.116139378,0.0010303968005684
"2018-02-19",5.1797268172,5.3122006488,5.325448032,5.1797268172,0.0319256908762745
"2018-02-20",5.2671595461,5.4155302375,5.5162103495,5.2512626863,0.0192646115866369
"2018-02-21",5.455272387,5.3651901815,5.5321072093,5.3651901815,-0.00933897177853289
"2018-02-22",5.455272387,5.4950145365,5.5162103495,5.4420250038,0.0239094092471707
"2018-02-23",5.5506535458,5.5956946485,5.6009936018,5.4632208169,0.018156256028149
"2018-02-26",5.6698799943,5.7016737138,5.7467148166,5.664581041,0.0187622764533306
"2018-02-27",5.6884263307,5.6963747606,5.7891064427,5.6539831345,-0.000929800148448028
"2018-02-28",5.7308179568,5.685776854,5.7679106297,5.6115915083,-0.00186219794313892
"2018-03-01",5.6698799943,5.5718493588,5.685776854,5.5003134898,-0.0202407474860373
"2018-03-02",5.48441663,5.6990242372,5.6990242372,5.4340765739,0.0225679535694357
"2018-03-05",5.6937252839,5.8606423118,5.873889695,5.6592820877,0.0279642333741306
"2018-03-06",5.9613224239,5.8023538259,5.9957656201,5.7917559194,-0.00999553982787678
"2018-03-07",5.7467148166,5.7414158633,5.8209001623,5.6619315644,-0.0105578212820053
"2018-03-08",5.7891064427,5.7493642932,5.7970548726,5.6486841812,0.0013834449984191
"2018-03-09",5.7705601063,5.9321781809,5.9321781809,5.7202200503,0.0313021700703244
"2018-03-12",5.9719203304,5.9162813211,5.9851677136,5.8897865548,-0.00268336475911045
"2018-03-13",5.9480750407,5.8579928352,5.9719203304,5.844745452,-0.0099010709789274
"2018-03-14",5.9083328912,5.9295287043,5.9454255641,5.8526938819,0.0121377080166897
"2018-03-15",5.8420959754,5.6460347046,5.8765391716,5.6460347046,-0.0489912567707605
"2018-03-16",5.6884263307,5.6778284242,5.7599621998,5.6248388915,0.00561536337598485
"2018-03-19",5.635436798,5.5453545925,5.6592820877,5.5268082561,-0.0236082730379361
"2018-03-20",5.6115915083,5.6062925551,5.6725294709,5.5930451719,0.0109290705402268
"2018-03-21",5.6301378448,5.8420959754,5.8526938819,5.6168904616,0.0411999948987845
"2018-03-22",5.7917559194,5.7546632465,5.8394464988,5.7175705736,-0.0150791068299811
"2018-03-23",5.7255190035,5.7626116764,5.8579928352,5.7043231905,0.00138026246922214
"2018-03-26",5.8473949287,5.8367970221,5.8818381249,5.7864569661,0.012791403276274
"2018-03-27",5.8659412651,5.6804779008,5.8765391716,5.6619315644,-0.0271468246052577
"2018-03-28",5.6327873214,5.6168904616,5.6725294709,5.5612514523,-0.0112571545267602
"2018-03-29",5.6327873214,5.6725294709,5.7122716204,5.6248388915,0.00985692092548729
"2018-04-02",5.6592820877,5.5374061626,5.685776854,5.5029629664,-0.0241089436354147
"2018-04-03",5.5930451719,5.4870661066,5.614240985,5.4738187234,-0.00913248355896484
"2018-04-04",5.3810870413,5.3996333777,5.4579218636,5.3280975086,-0.0160626476159635
"2018-04-05",5.6036430784,5.6036430784,5.6513336578,5.5718493588,0.0370858776927785
"2018-04-06",5.5586019757,5.6380862747,5.6380862747,5.5188598262,0.00612775899418025
"2018-04-09",5.6778284242,5.4393755272,5.6804779008,5.4393755272,-0.0358804334492968
"2018-04-10",5.5400556392,5.6698799943,5.6990242372,5.5003134898,0.0415036910046867
"2018-04-11",5.6566326111,5.7758590596,5.8023538259,5.6513336578,0.0185190477648104
"2018-04-12",5.7732095829,5.74406534,5.8129517324,5.74406534,-0.00551979322462018
"2018-04-13",5.7334674334,5.6168904616,5.7599621998,5.5797977887,-0.0223889948976832
"2018-04-16",5.5771483121,5.4632208169,5.6274883681,5.4579218636,-0.0277397030883931
"2018-04-17",5.48441663,5.5718493588,5.585096742,5.4632208169,0.0196885111175172
"2018-04-18",5.6566326111,5.7758590596,5.794405396,5.6460347046,0.0359599800931792
"2018-04-19",5.8473949287,5.8818381249,5.9348276575,5.8103022558,0.0181823190808507
"2018-04-20",5.844745452,5.924229751,5.9507245173,5.8023538259,0.00718135940437627
"2018-04-23",5.8526938819,5.9560234706,5.9560234706,5.8129517324,0.00535237673961309
"2018-04-24",5.9878171902,5.9348276575,6.0328582929,5.8897865548,-0.00356506617079231
"2018-04-25",5.8314980689,5.7573127231,5.8632917884,5.7414158633,-0.0303671645929272
"2018-04-26",5.8288485922,5.9957656201,5.9957656201,5.8209001623,0.0405826653849366
"2018-04-27",6.0514046294,6.0169614331,6.0752499191,6.00371405,0.00352889646160706
"2018-04-30",6.0222603864,6.0858478256,6.0990952088,5.9957656201,0.0113836605912746
"2018-05-02",6.0063635266,5.9878171902,6.0752499191,5.9639719005,-0.0162391104203382
"2018-05-03",5.9719203304,5.9480750407,5.9984150967,5.8209001623,-0.00665929209124157
"2018-05-04",5.9480750407,5.9003844613,5.9984150967,5.9003844613,-0.00805013292052716
"2018-05-07",5.9798687603,6.0010645734,6.1388373583,5.9586729472,0.0169193706685438
"2018-05-08",6.1096931153,6.0699509658,6.133538405,5.9666213771,0.0114136445274584
"2018-05-09",6.1732805545,6.5654030961,6.5707020494,6.1520847414,0.0784633797297881
"2018-05-10",6.6607842549,6.8224023295,7.0184636004,6.602495769,0.0383977509113218
"2018-05-11",6.8435981426,6.7402685539,6.970773021,6.7349696006,-0.0121118886352598
"2018-05-14",6.8488970959,6.9522266845,7.0158141237,6.8382991893,0.0309622256002579
"2018-05-15",6.9813709275,7.0979478993,7.1270921423,6.8594950024,0.0207437194799686
"2018-05-16",7.1191437124,7.2569164973,7.2940091702,7.1111952825,0.0221492997227901
"2018-05-17",7.2463185908,6.8753918622,7.3125555066,6.7482169838,-0.0540063736592498
"2018-05-18",6.6263410587,6.7959075632,6.9336803481,6.6130936755,-0.0116280379973306
"2018-05-21",6.9151340117,6.6369389652,6.9654740677,6.6077947223,-0.0236697440904867
"2018-05-22",6.5864982291,6.5599504732,6.7139274572,6.4112830404,-0.0116678048682431
"2018-05-23",6.4325212451,6.1776627888,6.4988906348,6.1776627888,-0.0600430426870782
"2018-05-24",5.3228250501,5.3307893769,5.5086593411,5.2166340267,-0.147440682479716
"2018-05-25",5.4821115853,5.2564556605,5.6467076716,5.2192888023,-0.0140423571209546
"2018-05-28",5.0971691253,4.4892255161,5.0971691253,4.4892255161,-0.157776774793094
"2018-05-29",4.778596055,5.1237168812,5.1608837394,4.6724050315,0.132199933004529
"2018-05-30",4.8821323028,5.0387640624,5.3015868454,4.8131081376,-0.0167193027378602
"2018-06-01",5.1927410464,4.2901173471,5.2431817825,3.9556156233,-0.160846740094064
"2018-06-04",4.5901069884,4.6538216024,4.6830241339,4.5263923743,0.0813746458418027
"2018-06-05",4.6086904175,4.4042726973,4.7255005432,4.4042726973,-0.0551135947326941
"2018-06-06",4.3724153903,4.3352485321,4.4281656776,4.2131288551,-0.0157961972112198
"2018-06-07",4.2476409377,4.1839263237,4.2901173471,3.96357995,-0.0355288225508111
"2018-06-08",4.1972002016,4.0485327688,4.2980816739,3.9980920327,-0.0328955813784595
"2018-06-11",4.1149021584,4.0910091782,4.194545426,4.0166754618,0.0104371462840855
"2018-06-12",4.1095926073,4.1042830561,4.162688119,4.0458779932,0.0032393938198045
"2018-06-13",4.0936639538,4.0272945641,4.1149021584,3.9131392139,-0.0189362497996541
"2018-06-14",4.0697709735,4.008711135,4.1281760364,3.9954372571,-0.00462504953890431
"2018-06-15",3.9901277059,3.9741990524,4.0007468082,3.8414602731,-0.00864654538450933
"2018-06-18",3.9211035407,3.8494245998,3.9529608477,3.8494245998,-0.0318995490187869
"2018-06-19",3.7857099858,4.0936639538,4.1733072213,3.7618170055,0.0615167187286014
"2018-06-20",4.2051645284,4.3033912251,4.3750701659,4.194545426,0.0499629676115575
"2018-06-21",4.271533918,4.008711135,4.3325937565,4.008711135,-0.0709335919368628
"2018-06-22",4.0910091782,4.0113659106,4.162688119,3.9848181547,0.000662032467236511
"2018-06-25",4.0352588909,4.1679976702,4.1918906504,3.9980920327,0.0383039360744093
"2018-06-26",4.2210931819,4.2582600401,4.2794982448,4.1228664852,0.0214248900775544
"2018-06-27",4.2741886936,4.393653595,4.5078089452,4.2635695913,0.0313004993867611
"2018-06-28",4.4387847799,4.4069274729,4.5317019255,4.3352485321,0.00301659353250154
"2018-06-29",4.4732968626,4.5635592325,4.5635592325,4.4414395555,0.0349251240368675
"2018-07-02",4.5104637208,4.6378929489,4.6405477245,4.4865707405,0.0161573047488993
"2018-07-03",4.7095718897,4.6458572757,4.7493935235,4.6352381733,0.00171575679248509
"2018-07-04",4.6139999686,4.8980609563,4.8980609563,4.5768331104,0.0528634895405599
"2018-07-05",4.9378825901,4.7414291968,4.9909781019,4.6856789095,-0.0325007950216992
"2018-07-06",4.7706317282,4.7626674015,4.8024890352,4.6856789095,0.00446928118462475
"2018-07-10",4.8688584249,4.7122266653,4.8715132005,4.6591311536,-0.0106473407227459
"2018-07-11",4.6432025001,4.6219642954,4.7998342597,4.5927617639,-0.019340762135513
"2018-07-12",4.6777145827,4.765322177,4.7839056061,4.6511668268,0.0305453611438243
"2018-07-13",4.7759412794,4.8077985864,4.8263820155,4.7201909921,0.00887415696578506
"2018-07-16",4.765322177,4.7467387479,4.7732865038,4.6724050315,-0.0127815021541766
"2018-07-17",4.7228457677,4.855584547,4.8847870784,4.701607563,0.022671692672023
"2018-07-18",4.8449654446,4.7918699329,4.8847870784,4.7626674015,-0.013208777630833
"2018-07-19",4.7361196456,4.8847870784,4.8847870784,4.7095718897,0.0192049798333279
"2018-07-20",5.0892047985,5.1210621056,5.1715028417,5.0254901845,0.0472361623101692
"2018-07-23",5.1237168812,5.1130977788,5.1688480661,5.0998239009,-0.0015564205558097
"2018-07-24",5.195395822,5.2192888023,5.2750390896,5.1847767196,0.0205557083598842
"2018-07-25",5.2564556605,5.2989320698,5.3095511722,5.2060149243,0.0151441561485549
"2018-07-26",5.2962772943,5.1529194126,5.2962772943,5.1423003103,-0.0279418736958071
"2018-07-27",5.2033601487,5.2484913337,5.259110436,5.1900862708,0.0183772400017539
"2018-07-30",5.2962772943,5.2803486407,5.336098928,5.2299079046,0.00605145567709057
"2018-07-31",5.2086696999,5.2352174558,5.2538008849,5.1688480661,-0.00858374367931021
"2018-08-01",5.2007053732,5.3122059478,5.3122059478,5.1874314952,0.0145987994217063
"2018-08-02",5.3068963966,5.4183969712,5.5166236679,5.2962772943,0.0197928282179396
"2018-08-03",5.6812197542,5.6042312622,5.721041388,5.5989217111,0.0337218850338422
"2018-08-06",5.6148503646,5.5856478331,5.6998031833,5.5697191796,-0.00332147399027058
"2018-08-07",5.6626363251,5.4980402388,5.6971484078,5.4608733806,-0.0158087124546598
"2018-08-08",5.5245879947,5.3467180304,5.5936121599,5.3414084792,-0.0279087881157038
"2018-08-09",5.3785753374,5.3998135421,5.4024683177,5.2564556605,0.00988150332593342
"2018-08-10",5.336098928,5.2007053732,5.349372806,5.1396455347,-0.0375701586531027
"2018-08-13",5.1768123929,5.3201702745,5.3201702745,5.1157525544,0.0227110442460813
"2018-08-14",5.397351334,5.3175088587,5.4053355816,5.2509734626,-0.000500375283406076
"2018-08-15",5.2270207199,5.0699971851,5.2350049675,5.0699971851,-0.0476646716470756
"2018-08-16",5.1418554129,5.0433830266,5.1498396604,4.9954775414,-0.00526317005379828
"2018-08-17",4.9901547097,4.9129736502,5.019430284,4.8970051551,-0.0261977024510011
"2018-08-20",4.8890209076,4.8863594918,4.9262807294,4.8145012639,-0.00543184387176308
"2018-08-21",4.8624067492,4.7160288777,4.9316035611,4.6973989668,-0.0354804400168416
"2018-08-22",4.710706046,4.8836980759,4.8916823235,4.6973989668,0.0349356293138568
"2018-08-23",4.8836980759,4.7772414421,4.9289421453,4.7586115312,-0.0220394595648083
"2018-08-24",4.8836980759,4.8703909967,4.9076508185,4.8038556006,0.0193109449169192
"2018-08-27",4.899666571,4.9795090463,4.9928161256,4.8703909967,0.0221570804280111
"2018-08-28",4.9928161256,4.8836980759,5.0167688682,4.8810366601,-0.019428565780122
"2018-08-29",4.9236193136,5.1365325812,5.1391939971,4.9103122344,0.050475521411852
"2018-08-30",5.0966113435,5.0034617889,5.2004065615,4.9715247988,-0.0262482260831172
"2018-08-31",5.0433830266,5.1258869178,5.1711309872,5.0327373632,0.0241735365384966
"2018-09-03",5.05402869,5.0566901059,5.0912885118,4.9928161256,-0.0135914271888151
"2018-09-04",5.0912885118,4.9635405513,5.1072570069,4.9555563037,-0.0185928330801679
"2018-09-05",4.9395878087,4.9635405513,5.0034617889,4.8517610858,0
"2018-09-06",5.05402869,5.05402869,5.0620129375,4.9182964819,0.0180663787270814
"2018-09-10",5.1525010763,5.1258869178,5.2163750566,5.0699971851,0.0141178815419016
"2018-09-11",5.0220916999,4.9236193136,5.0274145316,4.9049894027,-0.0402596742789936
"2018-09-12",5.0061232048,5.0433830266,5.1152412544,4.9608791354,0.0240331994375113
"2018-09-13",5.0646743534,4.9795090463,5.0912885118,4.9555563037,-0.0127457912456271
"2018-09-14",5.0034617889,5.0008003731,5.0460444425,4.9182964819,0.00426667314711373
"2018-09-17",4.9582177196,5.1631467397,5.1870994823,4.9582177196,0.0319482526523918
"2018-09-18",5.1897608981,5.3893670865,5.3893670865,5.1817766506,0.042881727475375
"2018-09-19",5.3042017795,5.3175088587,5.4452568193,5.277587621,-0.0134230203283795
"2018-09-20",5.3920285023,5.2882332844,5.415981245,5.2562962942,-0.00552071665722145
"2018-09-21",5.362752928,5.3600915122,5.4026741657,5.3095246111,0.0134968307229163
"2018-09-24",5.3760600073,5.3228316904,5.43194974,5.3015403636,-0.00697561373030598
"2018-09-25",5.242989215,5.3441230171,5.362752928,5.1977451456,0.00399202125801082
"2018-09-26",5.3867056707,5.3733985914,5.4026741657,5.3148474428,0.00546313750180145
"2018-09-27",5.4559024826,5.7113984038,5.7113984038,5.4479182351,0.0610033048888891
"2018-09-28",5.6235716809,5.6129260175,5.8391463643,5.5942961066,-0.0173917427167838
"2018-10-01",5.655508671,5.5889732749,5.6847842453,5.535744958,-0.00427655676606415
"2018-10-02",5.8551148594,6.0733509587,6.0733509587,5.828500701,0.0831149067064452
"2018-10-03",6.7200750091,6.3315082957,6.7653190785,6.2436815728,0.0416279798837122
"2018-10-04",6.241020157,6.3927208601,6.5257916524,6.1771461767,0.00962149233082311
"2018-10-05",6.5178074049,6.3767523651,6.5444215633,6.2969098897,-0.0025010433934509
"2018-10-08",7.1698542869,7.0793661482,7.1778385345,6.8531458014,0.104525442535759
"2018-10-09",7.0474291581,7.1379172968,7.185822782,6.9942008412,0.00823666206670072
"2018-10-10",7.0021850887,6.9329882767,7.0234764155,6.8265316429,-0.0291301096570931
"2018-10-11",7.066059069,6.7307206725,7.1192873859,6.669508108,-0.0296087075124717
"2018-10-15",6.893067039,6.858468633,6.9516181876,6.7999174845,0.0188019639722817
"2018-10-16",6.9729095144,7.1139645542,7.1139645542,6.9436339401,0.0365755054955214
"2018-10-17",7.0367834947,7.0394449105,7.0873503957,6.9888780095,-0.0105303718514351
"2018-10-18",6.996862257,6.8398387221,7.0101693362,6.8398387221,-0.0287651664048203
"2018-10-19",6.9596024352,6.8983898707,6.9995236728,6.8451615538,0.00852387958379101
"2018-10-22",6.9915394253,7.0607362373,7.0793661482,6.9915394253,0.0232612966718307
"2018-10-23",6.9596024352,6.9729095144,7.0474291581,6.8691142964,-0.0125167573838296
"2018-10-24",7.0287992471,6.8345158904,7.1831613662,6.8345158904,-0.0200469319526179
"2018-10-25",6.9675866827,7.0048465045,7.0900118116,6.8371773063,0.0246166276366457
"2018-10-26",7.0926732274,7.3455077327,7.3455077327,6.9516181876,0.0474866662683878
"2018-10-29",7.6462477232,7.031460663,7.6489091391,6.91169695,-0.0436944736244627
"2018-10-30",7.1059803067,7.4519643665,7.4519643665,7.031460663,0.05808321107559
"2018-10-31",7.5211611785,7.3508305644,7.5397910894,7.2656652574,-0.0136643621917745
"2018-11-01",7.3880903862,7.2709880891,7.4572871982,7.2150983563,-0.0109211132709182
"2018-11-05",7.3188935743,7.49454702,7.49454702,7.2949408317,0.0302834965742804
"2018-11-06",7.2656652574,7.2363896831,7.5318068419,7.1831613662,-0.0350532726341951
"2018-11-07",7.3481691486,6.9995236728,7.3588148119,6.9888780095,-0.0332803194716841
"2018-11-08",7.1325944651,6.7466891676,7.1938070295,6.7466891676,-0.0367902091330008
"2018-11-09",6.7067679299,6.7759647418,6.8451615538,6.5683743059,0.00432986307771205
"2018-11-12",6.7972560686,6.7413663359,6.8983898707,6.7307206725,-0.00511912910274225
"2018-11-13",6.73870492,6.4512720087,6.73870492,6.3740909492,-0.0439853028237606
"2018-11-14",6.4512720087,6.6801537714,6.704106514,6.3634452858,0.0348636849388846
"2018-11-16",6.7573348309,6.8664528806,6.9303268609,6.6987836823,0.0275066457952876
"2018-11-19",6.8025789003,6.9196811975,6.996862257,6.7679804943,0.00772204609335022
"2018-11-21",6.6801537714,6.6987836823,6.7812875735,6.6562010288,-0.032443728881578
"2018-11-22",6.7548963498,6.7201599366,6.7762726041,6.6987836823,0.00318598437980198
"2018-11-23",6.5865583474,6.5117414575,6.6266388242,6.4155483132,-0.0315050289014097
"2018-11-26",6.6266388242,6.4796770761,6.6774074281,6.4262364404,-0.00493625025247018
"2018-11-27",6.5117414575,6.8216971444,6.8671216847,6.4850211396,0.0514376138630514
"2018-11-28",6.813681049,6.7816166676,6.9125462251,6.6934396188,-0.00589276897318082
"2018-11-29",6.6693913327,6.7255040002,6.813681049,6.6480150784,-0.0083086531297373
"2018-11-30",6.7094718095,6.8029929219,6.8297132397,6.6987836823,0.0114557839769609
"2018-12-03",7.0274435918,6.9312504475,7.0889003228,6.8938420026,0.0186775857548667
"2018-12-04",7.0140834328,6.7709285405,7.0354596871,6.7709285405,-0.0234020039900668
"2018-12-05",6.8056649537,6.8297132397,6.8724657483,6.6667193009,0.0086444546095112
"2018-12-06",6.6774074281,6.5705261567,6.7121438413,6.4957092668,-0.0386887732751059
"2018-12-07",6.5518219342,6.6186227288,6.8056649537,6.5331177117,0.00729338727152654
"2018-12-10",6.6186227288,6.2632425016,6.653359142,6.2632425016,-0.0551892787824009
"2018-12-11",6.3915000272,6.2231620248,6.4315805039,6.1643773256,-0.00641988081908855
"2018-12-12",6.3434034551,6.2258340566,6.3861559636,6.1991137387,0.000429276677984611
"2018-12-13",6.2231620248,6.2418662473,6.2659145333,6.1349849759,0.00257179738778005
"2018-12-14",6.1670493573,6.159033262,6.2338501519,6.1349849759,-0.0133593885169864
"2018-12-17",6.2044578023,6.1109366899,6.2178179612,6.0922324674,-0.00783976140615745
"2018-12-18",6.0868884038,5.8784699247,6.0922324674,5.8784699247,-0.0387835546757119
"2018-12-19",6.0120715139,5.9452707193,6.159033262,5.8945021154,0.0112995552541245
"2018-12-20",5.96130291,5.7421963037,5.9639749418,5.7047878587,-0.0347542979612113
"2018-12-21",5.7181480176,5.7582284944,5.8731258611,5.6780675409,0.00278810589469921
"2018-12-26",5.686423247,5.9874529381,5.9874529381,5.6394736621,0.0390362283329872
"2018-12-27",5.9432650935,5.9846911978,6.0703051466,5.8769833267,-0.000461361025667124
"2018-12-28",6.1062077703,6.2636269666,6.3050530708,6.0979225495,0.0455546633121531
"2019-01-02",6.2277243429,6.6447471259,6.6834114899,6.1531573552,0.0590672316804522
"2019-01-03",6.6171297231,6.8076898027,6.8546393876,6.5729418785,0.0242261899392783
"2019-01-04",6.8629246084,6.8270219847,6.887780271,6.7579784776,0.0028357321014506
"2019-01-07",6.8629246084,6.9347298558,7.1584308189,6.8214985042,0.0156535405774311
"2019-01-08",7.0148203241,6.8933037516,7.0203438047,6.8408306861,-0.00599162965724355
"2019-01-09",6.9872029213,7.0369142464,7.042437727,6.945776817,0.020619287199183
"2019-01-10",6.9761559601,6.9761559601,7.0175820644,6.9236828947,-0.00867171378564569
"2019-01-11",6.945776817,6.9015889724,6.9568237781,6.8601628681,-0.0107463720759142
"2019-01-14",6.8546393876,6.8629246084,6.9292063753,6.810451543,-0.00561799230552932
"2019-01-15",6.8574011279,6.8574011279,6.9374915961,6.8214985042,-0.000805153012333974
"2019-01-16",6.849115907,6.8546393876,6.8767333099,6.810451543,-0.000402819745788053
"2019-01-17",6.8353072056,6.9485385573,6.9872029213,6.8159750236,0.0136056520567644
"2019-01-18",7.0258672853,7.0148203241,7.0590081687,6.9816794407,0.00949374218622241
"2019-01-21",6.9899646615,7.0507229478,7.0507229478,6.9319681156,0.00510505722804737
"2019-01-22",6.9761559601,6.9402533364,7.042437727,6.9098741933,-0.0157918796974514
"2019-01-23",6.9954881421,7.023105545,7.0534846881,6.9485385573,0.0118672278853153
"2019-01-24",7.0148203241,7.0534846881,7.0534846881,6.9927264018,0.00431627116525261
"2019-01-28",6.984441181,6.8408306861,7.0507229478,6.8325454653,-0.0306126071102395
"2019-01-29",6.9733942198,7.0065351033,7.0590081687,6.9347298558,0.0239341301236587
"2019-01-30",7.1280516758,7.0755786104,7.1611925592,7.0341525061,0.00980592285350933
"2019-01-31",7.1446221175,7.0645316492,7.1694777801,7.0590081687,-0.00156250032633388
"2019-02-01",7.042437727,7.1252899355,7.1390986369,7.0065351033,0.0085636957808802
"2019-02-04",7.1363368966,7.1888099621,7.2136656246,7.0700551298,0.00887522708491397
"2019-02-05",7.1556690786,7.1943334426,7.2081421441,7.1280516758,0.000768049183145947
"2019-02-06",7.1252899355,7.0396759867,7.1363368966,6.9927264018,-0.0217315498022943
"2019-02-07",7.0700551298,6.9292063753,7.1390986369,6.810451543,-0.015816858009161
"2019-02-08",6.849115907,6.9402533364,6.9816794407,6.829783725,0.00159299117135248
"2019-02-11",6.9513002976,6.8601628681,6.9513002976,6.7773106596,-0.0116070944949966
"2019-02-12",6.9927264018,7.1031960132,7.1390986369,6.9678707393,0.0348136423061583
"2019-02-13",7.1860482218,7.1943334426,7.2385212872,7.1390986369,0.0127488688289414
"2019-02-14",7.2274743261,7.4428900683,7.4428900683,7.1805247412,0.0339655291615358
"2019-02-15",7.4180344057,7.4125109252,7.4622222503,7.3766083014,-0.00408998524667936
"2019-02-18",7.343467418,7.3904170029,7.3987022237,7.2937560929,-0.00298507684605474
"2019-02-19",7.4180344057,7.5616449006,7.5671683811,7.4125109252,0.0229045846035073
"2019-02-20",7.594785784,7.4677457309,7.6389736285,7.420796146,-0.0124955686864296
"2019-02-21",7.5064100949,7.5671683811,7.5920240437,7.4069874446,0.0132257622108749
"2019-02-22",7.6085944854,7.4926013934,7.6500205897,7.4926013934,-0.00990288672358842
"2019-02-25",7.4566987697,7.3738465612,7.4649839906,7.3545143792,-0.0159765612567586
"2019-02-26",7.3904170029,7.3407056777,7.4953631337,7.3379439375,-0.00450451213184961
"2019-02-27",7.4125109252,7.478792692,7.5257422768,7.3545143792,0.018636394765233
"2019-02-28",7.6555440703,7.4732692114,7.6638292911,7.3462291583,-0.00073882530542485
"2019-03-01",7.4953631337,7.3738465612,7.5257422768,7.3545143792,-0.0133930573279585
"2019-03-06",7.3324204569,7.3904170029,7.3904170029,7.3103265346,0.00224466985239475
"2019-03-07",7.401463964,7.3931787432,7.4318431072,7.3158500152,0.000373622274250202
"2019-03-08",7.3158500152,7.3655613403,7.3876552626,7.2412830275,-0.00374251934499724
"2019-03-11",7.4622222503,7.6638292911,7.672114512,7.45946051,0.039696502000047
"2019-03-12",7.6748762522,7.594785784,7.7218258371,7.5257422768,-0.00904983551635924
"2019-03-13",7.6196414465,7.7604902011,7.7687754219,7.6003092645,0.0215835716664716
"2019-03-14",7.7742989025,7.7853458636,7.7881076039,7.7080171357,0.00319772877786931
"2019-03-15",7.7770606428,7.8019163054,7.8405806693,7.7632519414,0.002126152477914
"2019-03-18",7.8295337082,7.9372415793,7.9510502808,7.8046780456,0.0171964230496388
