"Data","Open","Close","High","Low"
1991-10-30,1.0728423111e-05,1.0192001956e-05,1.0972250909e-05,9.9969397177e-06
1991-10-31,1.0240816328e-05,1.0240767515e-05,1.0435829754e-05,9.8506430389e-06
1991-11-01,1.0728423111e-05,1.0045705277e-05,1.0728423111e-05,9.9969397177e-06
1991-11-04,9.7531119197e-06,9.709222916e-06,9.8506430389e-06,9.4605185621e-06
1991-11-05,9.7531119197e-06,9.5092841217e-06,9.9969397177e-06,9.3629874429e-06
1991-11-06,9.6555808005e-06,9.5580496813e-06,9.7043463601e-06,9.2654563237e-06
1991-11-07,1.0143236396e-05,1.0094470836e-05,1.0338298634e-05,9.9969397177e-06
1991-11-08,1.0045705277e-05,1.0362681414e-05,1.0387064194e-05,1.0045705277e-05
1991-11-11,1.0484595313e-05,1.0606509212e-05,1.087471979e-05,1.0435829754e-05
1991-11-12,1.082595423e-05,1.1211153338e-05,1.1216078707e-05,1.0777188671e-05
1991-11-13,1.1459906505e-05,1.0533360873e-05,1.1459906505e-05,1.0460212533e-05
1991-11-14,1.0240767515e-05,1.0972250909e-05,1.0972250909e-05,1.0240767515e-05
1991-11-18,1.0192001956e-05,9.9969397177e-06,1.0192001956e-05,9.8018774793e-06
1991-11-19,9.9969397177e-06,9.7043463601e-06,1.0435829754e-05,9.6311980207e-06
1991-11-20,9.6555808005e-06,9.2654563237e-06,9.8018774793e-06,8.7778007277e-06
1991-11-21,9.2166907641e-06,8.8509490671e-06,9.4117530025e-06,8.7778007277e-06
1991-11-22,9.0216285257e-06,8.9728629661e-06,9.2654563237e-06,8.8265662873e-06
1991-11-25,8.9728629661e-06,9.0460113055e-06,9.0460113055e-06,8.8753318469e-06
1991-11-26,9.2654563237e-06,8.9240974065e-06,9.6555808005e-06,8.7778007277e-06
1991-11-27,9.1191596449e-06,9.0703940853e-06,9.2654563237e-06,8.8753318469e-06
1991-11-28,9.2654563237e-06,9.8994574117e-06,9.9969397177e-06,9.1679252045e-06
1991-11-29,1.0240767515e-05,1.0045705277e-05,1.0338298634e-05,9.8994085985e-06
1991-12-02,1.0094470836e-05,9.6311980207e-06,1.0094470836e-05,9.6311980207e-06
1991-12-03,9.8994085985e-06,1.0338298634e-05,1.0338298634e-05,9.8018774793e-06
1991-12-04,1.0387064194e-05,1.1459906505e-05,1.1606203184e-05,1.0387064194e-05
1991-12-05,1.1313609826e-05,1.2337686578e-05,1.2679045495e-05,1.1216078707e-05
1991-12-06,1.2679045495e-05,1.3654356687e-05,1.3873801705e-05,1.2386452138e-05
1991-12-09,1.4239543402e-05,1.4824730117e-05,1.5117323475e-05,1.4142012283e-05
1991-12-10,1.5117323475e-05,1.4702328087e-05,1.5361151274e-05,1.44833712e-05
1991-12-11,1.4629667879e-05,1.4532185573e-05,1.4629667879e-05,1.4337074521e-05
1991-12-12,1.5117323475e-05,1.6492512256e-05,1.6580290263e-05,1.4971026796e-05
1991-12-13,1.6531524704e-05,1.6824166875e-05,1.6872883621e-05,1.6190165787e-05
1991-12-16,1.6580192637e-05,1.6824118061e-05,1.7311773657e-05,1.6580192637e-05
1991-12-17,1.7067945859e-05,1.9506223839e-05,1.9554989399e-05,1.7067945859e-05
1991-12-18,2.0969190627e-05,2.0237707233e-05,2.1456846223e-05,1.9506223839e-05
1991-12-19,2.1456846223e-05,2.1456846223e-05,2.1944501819e-05,2.0725362829e-05
1991-12-20,2.0969190627e-05,2.1700674021e-05,2.1700674021e-05,2.0725362829e-05
1991-12-23,2.2188329617e-05,2.3407468607e-05,2.4382779799e-05,2.2188329617e-05
1991-12-26,2.3895124203e-05,2.2480922975e-05,2.3895124203e-05,2.1944501819e-05
1991-12-27,2.340751623e-05,2.3480616947e-05,2.3895124203e-05,2.2432157415e-05
1991-12-30,2.4382779799e-05,2.4236530743e-05,2.4870435395e-05,2.4090186442e-05
1992-01-02,2.4138952001e-05,2.7357478935e-05,2.7796368971e-05,2.2968578571e-05
1992-01-03,2.8040196769e-05,2.7796368971e-05,2.9503163557e-05,2.6333402183e-05
1992-01-06,2.7796368971e-05,3.0234646951e-05,3.0966130345e-05,2.7308713375e-05
1992-01-07,3.1209958143e-05,2.9015507961e-05,3.4135891719e-05,2.8771680163e-05
1992-01-08,2.8284024567e-05,2.6089574385e-05,2.8771680163e-05,2.5840870031e-05
1992-01-09,2.5845746587e-05,2.6577229981e-05,2.7308713375e-05,2.4821669836e-05
1992-01-10,2.7308713375e-05,2.8235259007e-05,2.8771680163e-05,2.6821057779e-05
1992-01-13,3.0478474749e-05,3.0137115832e-05,3.0722302547e-05,2.9259335759e-05
1992-01-14,2.9259335759e-05,2.9259335759e-05,3.0722302547e-05,2.8284024567e-05
1992-01-15,2.8527852365e-05,2.8064579549e-05,2.9746991355e-05,2.7552541173e-05
1992-01-16,2.9259335759e-05,2.9990819153e-05,3.0722254924e-05,2.9015507961e-05
1992-01-17,2.9259335759e-05,2.9015507961e-05,3.0966130345e-05,2.8771680163e-05
1992-01-20,2.9259335759e-05,3.1161192583e-05,3.1161192583e-05,2.9259335759e-05
1992-01-21,2.9746991355e-05,3.1209958143e-05,3.2672924931e-05,2.9259335759e-05
1992-01-22,3.1697613739e-05,3.2185269335e-05,3.2185269335e-05,3.038094363e-05
1992-01-23,3.2672924931e-05,3.5111202911e-05,3.5598858507e-05,3.2672924931e-05
1992-01-24,3.5111202911e-05,3.5598858507e-05,3.7061825295e-05,3.3648236123e-05
1992-01-27,3.7549480891e-05,3.6574169699e-05,3.8524792083e-05,3.6086514103e-05
1992-01-28,3.6086514103e-05,3.6822874053e-05,3.7061825295e-05,3.3892063921e-05
1992-01-29,3.7549480891e-05,3.4135891719e-05,3.7549480891e-05,3.3160580527e-05
1992-01-30,3.5111202911e-05,3.1697613739e-05,3.5355030709e-05,3.1209958143e-05
1992-01-31,3.2672924931e-05,3.3404408325e-05,3.4623547315e-05,3.1697613739e-05
1992-02-03,3.3648236123e-05,3.2672924931e-05,3.4135891719e-05,3.1209958143e-05
1992-02-04,3.2672924931e-05,3.5111202911e-05,3.5598858507e-05,3.2185269335e-05
1992-02-05,3.4135891719e-05,3.3648236123e-05,3.7061825295e-05,3.2916752729e-05
1992-02-06,3.4135891719e-05,3.2672924931e-05,3.4135891719e-05,3.1941441537e-05
1992-02-07,3.2185269335e-05,3.4867375113e-05,3.5111202911e-05,3.1697613739e-05
1992-02-10,3.4623547315e-05,3.3404408325e-05,3.4623547315e-05,3.2672924931e-05
1992-02-11,3.1697613739e-05,3.3160580527e-05,3.3404408325e-05,3.1697613739e-05
1992-02-12,3.4623547315e-05,3.2916752729e-05,3.5111202911e-05,3.2672924931e-05
1992-02-13,3.4135891719e-05,3.0234646951e-05,3.4135891719e-05,3.0234646951e-05
1992-02-14,3.1209958143e-05,3.2672877308e-05,3.3160580527e-05,3.1209958143e-05
1992-02-17,3.4135891719e-05,3.3648236123e-05,3.4379719517e-05,3.2916752729e-05
1992-02-18,3.4135891719e-05,3.4769843994e-05,3.4867375113e-05,3.3892063921e-05
1992-02-19,3.5355030709e-05,3.6086514103e-05,3.6330341901e-05,3.5111202911e-05
1992-02-20,3.7061825295e-05,3.9500055652e-05,3.9500150897e-05,3.6574169699e-05
1992-02-21,3.9012447679e-05,4.340130042e-05,4.3401348043e-05,3.9012447679e-05
1992-02-24,4.5351970427e-05,4.5839626023e-05,4.730259281e-05,4.4864314831e-05
1992-02-25,4.6327281618e-05,4.5839626023e-05,4.730259281e-05,4.4864314831e-05
1992-02-26,4.5351970427e-05,4.6814984837e-05,4.8765559598e-05,4.4864314831e-05
1992-02-27,4.8765559598e-05,4.730259281e-05,4.9009387396e-05,4.6571157039e-05
1992-02-28,4.6814937214e-05,4.6814937214e-05,4.730259281e-05,4.5839626023e-05
1992-03-05,4.8765559598e-05,5.071613436e-05,5.0716181982e-05,4.7790248406e-05
1992-03-06,5.0716181982e-05,5.2422976568e-05,5.461742675e-05,5.0716181982e-05
1992-03-09,5.217914877e-05,4.9253215194e-05,5.3154459962e-05,4.9253215194e-05
1992-03-10,4.974087079e-05,4.9253215194e-05,5.0472354184e-05,4.7790248406e-05
1992-03-11,5.1691493174e-05,4.9253215194e-05,5.1935320972e-05,4.8277904002e-05
1992-03-12,5.0716181982e-05,4.974087079e-05,5.0716181982e-05,4.8277904002e-05
1992-03-13,4.974087079e-05,4.9253215194e-05,4.974087079e-05,4.85217318e-05
1992-03-16,4.9253215194e-05,4.8765511976e-05,4.974087079e-05,4.8277951625e-05
1992-03-17,4.9253215194e-05,4.9253215194e-05,4.974087079e-05,4.730259281e-05
1992-03-18,4.974087079e-05,4.9253215194e-05,5.0716181982e-05,4.8765559598e-05
1992-03-19,4.9253215194e-05,4.85217318e-05,5.0228526386e-05,4.7790248406e-05
1992-03-20,4.9253215194e-05,4.974087079e-05,5.0716181982e-05,4.9253215194e-05
1992-03-23,5.0716181982e-05,4.8765559598e-05,5.0716181982e-05,4.85217318e-05
1992-03-24,4.8765559598e-05,4.7546420609e-05,4.9253215194e-05,4.730259281e-05
1992-03-25,4.6814937214e-05,4.4864314831e-05,4.7790248406e-05,4.4864314831e-05
1992-03-26,4.4864314831e-05,4.5839626023e-05,4.730259281e-05,4.4376706857e-05
1992-03-27,4.6814937214e-05,4.5937157142e-05,4.6814937214e-05,4.5352018049e-05
1992-03-30,4.6083453821e-05,4.8765511976e-05,4.8765559598e-05,4.5595798224e-05
1992-03-31,4.9253215194e-05,5.071613436e-05,5.071613436e-05,4.8765559598e-05
1992-04-01,5.3154459962e-05,5.0959962158e-05,5.3642115558e-05,5.0228526386e-05
1992-04-02,5.1203837578e-05,5.1203837578e-05,5.1691493174e-05,4.974087079e-05
1992-04-03,5.1203837578e-05,5.2910632164e-05,5.3154459962e-05,4.9984698588e-05
1992-04-06,5.3154459962e-05,5.4617379128e-05,5.4617421988e-05,5.2666804366e-05
1992-04-07,5.5105082346e-05,5.9981638306e-05,6.193226069e-05,5.4129771154e-05
1992-04-08,5.9981638306e-05,5.705570473e-05,6.1444605094e-05,5.6080393538e-05
1992-04-09,5.4617421988e-05,5.8518623895e-05,5.8518623895e-05,5.4129771154e-05
1992-04-10,6.0469293902e-05,6.0956949498e-05,6.3395179855e-05,5.949398271e-05
1992-04-13,6.1444605094e-05,6.437053867e-05,6.583355308e-05,6.0956949498e-05
1992-04-14,6.437053867e-05,6.4858194266e-05,6.5833500696e-05,6.3395227478e-05
1992-04-15,6.5345849862e-05,6.5345802239e-05,6.6321156292e-05,6.437053867e-05
1992-04-20,6.5345849862e-05,6.2419911524e-05,6.5833500696e-05,6.2419911524e-05
1992-04-22,6.2907571882e-05,6.315139968e-05,6.3395227478e-05,6.1444605094e-05
1992-04-23,6.3395227478e-05,6.3273313579e-05,6.5345849862e-05,6.2907571882e-05
1992-04-24,6.2907571882e-05,5.949398271e-05,6.3395275101e-05,5.9006327114e-05
1992-04-27,5.8518666756e-05,5.5105082346e-05,5.8518666756e-05,5.3642115558e-05
1992-04-28,5.6080393538e-05,5.7787188124e-05,5.8518666756e-05,5.5105082346e-05
1992-04-29,5.7543360326e-05,5.6080441161e-05,5.8518666756e-05,5.6080393538e-05
1992-04-30,5.8518666756e-05,5.4617421988e-05,5.8518666756e-05,5.2666804366e-05
1992-05-04,5.5592737942e-05,5.4617421988e-05,5.5592737942e-05,5.3642115558e-05
1992-05-05,5.5105082346e-05,5.6811876932e-05,5.705570473e-05,5.4617421988e-05
1992-05-06,5.8031015922e-05,5.949398271e-05,6.0956949498e-05,5.8031015922e-05
1992-05-07,6.0956949498e-05,6.1444605094e-05,6.1444605094e-05,5.9737810508e-05
1992-05-08,6.2907571882e-05,6.5833500696e-05,6.7296467484e-05,6.2419911524e-05
1992-05-11,6.8271778676e-05,6.9247089867e-05,7.0222401059e-05,6.7296467484e-05
1992-05-12,6.9247089867e-05,7.0710056655e-05,7.1197712251e-05,6.8271778676e-05
1992-05-13,7.0710056655e-05,7.0710056655e-05,7.1685367847e-05,6.9978573262e-05
1992-05-14,7.0222401059e-05,6.9247089867e-05,7.1197712251e-05,6.9247089867e-05
1992-05-15,6.9247142252e-05,6.8759434272e-05,7.0466228857e-05,6.8271778676e-05
1992-05-18,6.8271778676e-05,6.3882883074e-05,6.8271778676e-05,6.3395227478e-05
1992-05-19,6.3395227478e-05,6.6808811888e-05,6.6808811888e-05,6.3395227478e-05
1992-05-20,6.5833500696e-05,6.6321156292e-05,6.6808811888e-05,6.5345849862e-05
1992-05-21,6.5833500696e-05,6.3395227478e-05,6.6321156292e-05,6.3395227478e-05
1992-05-22,6.2907571882e-05,6.193226069e-05,6.3395227478e-05,6.0956949498e-05
1992-05-25,5.7543360326e-05,5.8031015922e-05,5.9006327114e-05,5.5105082346e-05
1992-05-26,5.6080393538e-05,5.8518666756e-05,5.949398271e-05,5.3642115558e-05
1992-05-27,5.8518666756e-05,6.4126710872e-05,6.5589672898e-05,5.7543360326e-05
1992-05-28,6.7296467484e-05,6.4858194266e-05,6.9734745463e-05,6.437053867e-05
1992-05-29,6.4858194266e-05,6.9247089867e-05,7.0222401059e-05,6.3395275101e-05
1992-06-01,6.9247089867e-05,7.4123645827e-05,7.5098957019e-05,6.8271778676e-05
1992-06-02,7.4123645827e-05,7.3635990231e-05,7.5098957019e-05,7.3148334635e-05
1992-06-03,7.4123645827e-05,7.2660679039e-05,7.7049579403e-05,7.2660679039e-05
1992-06-04,7.3148334635e-05,7.1197764636e-05,7.4123645827e-05,7.1197712251e-05
1992-06-05,7.2173023443e-05,7.0271166619e-05,7.2173023443e-05,6.9734745463e-05
1992-06-08,6.9734745463e-05,6.6808811888e-05,7.1197712251e-05,6.5833500696e-05
1992-06-09,6.9247089867e-05,6.8271735815e-05,7.0222401059e-05,6.6321156292e-05
1992-06-10,6.9734745463e-05,6.9246999384e-05,7.0710056655e-05,6.7296467484e-05
1992-06-11,6.9734745463e-05,7.0466228857e-05,7.2026726765e-05,6.8271778676e-05
1992-06-12,7.0222401059e-05,6.8271778676e-05,7.0222401059e-05,6.5833500696e-05
1992-06-15,6.6808811888e-05,6.4126710872e-05,6.6808811888e-05,6.3882883074e-05
1992-06-16,6.4126710872e-05,5.9981638306e-05,6.4126710872e-05,5.9981638306e-05
1992-06-17,5.3642115558e-05,5.6080441161e-05,6.0079164663e-05,5.3642115558e-05
1992-06-19,5.6568049134e-05,5.949398271e-05,5.9981638306e-05,5.6568049134e-05
1992-06-22,5.7543360326e-05,5.5105082346e-05,5.7787188124e-05,5.5105082346e-05
1992-06-23,5.6080393538e-05,5.6080393538e-05,5.7543360326e-05,5.5592737942e-05
1992-06-24,5.705570473e-05,5.3642115558e-05,5.7543360326e-05,5.2666804366e-05
1992-06-25,5.3642115558e-05,5.6080393538e-05,5.6080393538e-05,5.2666804366e-05
1992-06-26,5.7543360326e-05,5.9981638306e-05,6.0956949498e-05,5.7299532528e-05
1992-06-29,5.705570473e-05,5.3154459962e-05,5.705570473e-05,5.3154459962e-05
1992-06-30,5.3642115558e-05,5.5105082346e-05,5.6080393538e-05,5.3154459962e-05
1992-07-01,5.5105082346e-05,5.3642210804e-05,5.6616814694e-05,5.3642115558e-05
1992-07-02,5.8031015922e-05,5.8031015922e-05,5.9006327114e-05,5.6568049134e-05
1992-07-03,5.8518666756e-05,5.4861254548e-05,5.8518666756e-05,5.3642163181e-05
1992-07-06,5.5105082346e-05,5.7050828174e-05,5.7445829207e-05,5.5105082346e-05
1992-07-07,5.949398271e-05,6.4858194266e-05,6.7296467484e-05,5.949398271e-05
1992-07-08,6.5589672898e-05,6.9247089867e-05,7.0710056655e-05,6.5345849862e-05
1992-07-09,7.3148334635e-05,6.8759434272e-05,7.3148334635e-05,6.778412308e-05
1992-07-10,6.9247089867e-05,7.3148334635e-05,7.5586612615e-05,6.9247089867e-05
1992-07-13,7.3148334635e-05,7.8024847735e-05,7.8024890595e-05,7.3148334635e-05
1992-07-14,7.6074268211e-05,8.4852073701e-05,8.4852073701e-05,7.5586612615e-05
1992-07-15,8.2413795721e-05,8.0463173337e-05,8.5827375369e-05,7.8024890595e-05
1992-07-16,8.1682312327e-05,8.1926140125e-05,8.4364418105e-05,7.9975517741e-05
1992-07-17,8.1926140125e-05,7.7537234999e-05,8.1926140125e-05,7.7537234999e-05
1992-07-20,7.5586612615e-05,7.3148334635e-05,7.5586612615e-05,7.1197712251e-05
1992-07-21,7.2173023443e-05,7.0710056655e-05,7.4611301423e-05,6.9247089867e-05
1992-07-22,7.0710056655e-05,6.8271735815e-05,7.0710056655e-05,6.7296467484e-05
1992-07-23,6.778412308e-05,6.8271778676e-05,6.9247089867e-05,6.5833500696e-05
1992-07-24,7.0710056655e-05,7.3879818029e-05,7.3879818029e-05,7.0222401059e-05
1992-07-27,7.3148334635e-05,7.2173023443e-05,7.3148334635e-05,7.0710056655e-05
1992-07-28,7.2772839826e-05,7.5586612615e-05,7.9487857383e-05,7.1685367847e-05
1992-07-29,7.3148334635e-05,6.827183106e-05,7.4611301423e-05,6.827183106e-05
1992-07-30,6.9247089867e-05,7.0222401059e-05,7.2173023443e-05,6.8759434272e-05
1992-07-31,7.0710056655e-05,6.8281531788e-05,7.1685367847e-05,6.8271778676e-05
1992-08-03,6.8271778676e-05,6.1444605094e-05,6.8271778676e-05,6.0469293902e-05
1992-08-04,6.0956949498e-05,6.2419911524e-05,6.437053867e-05,6.0956949498e-05
1992-08-05,6.2419911524e-05,6.2419911524e-05,6.3395227478e-05,5.9006327114e-05
1992-08-06,6.2663744084e-05,6.7296467484e-05,6.7296467484e-05,6.2663744084e-05
1992-08-07,7.0710056655e-05,7.5098957019e-05,7.5098957019e-05,7.0710056655e-05
1992-08-10,7.5098957019e-05,8.0463173337e-05,8.2413795721e-05,7.5098957019e-05
1992-08-11,8.2901451317e-05,8.2901451317e-05,8.3876762509e-05,8.0950828933e-05
1992-08-12,8.4852073701e-05,7.6074268211e-05,8.6315040489e-05,7.4611301423e-05
1992-08-13,7.4123645827e-05,6.9490917666e-05,7.4123645827e-05,6.8759434272e-05
1992-08-14,6.8759434272e-05,6.9734745463e-05,7.0710056655e-05,6.778412308e-05
1992-08-17,6.8759434272e-05,6.8271778676e-05,6.9734745463e-05,6.778412308e-05
1992-08-18,6.7296467484e-05,6.778412308e-05,6.9734745463e-05,6.6808811888e-05
1992-08-19,6.8271778676e-05,7.3148334635e-05,7.4611301423e-05,6.8271778676e-05
1992-08-20,7.0710056655e-05,7.3148334635e-05,7.6610689367e-05,7.0710056655e-05
1992-08-21,7.3148334635e-05,7.3635990231e-05,7.5098957019e-05,7.1685367847e-05
1992-08-24,7.3148334635e-05,7.5098957019e-05,7.5586612615e-05,7.3148334635e-05
1992-08-25,7.5098957019e-05,7.9000158927e-05,8.0463173337e-05,7.5098957019e-05
1992-08-26,8.0950828933e-05,8.2901451317e-05,8.3389106913e-05,8.0950828933e-05
1992-08-27,8.6315040489e-05,8.3876762509e-05,8.6315040489e-05,8.1926140125e-05
1992-08-28,8.3389106913e-05,8.1926140125e-05,8.4364465728e-05,8.0463173337e-05
1992-08-31,8.0463173337e-05,7.8024890595e-05,8.0463173337e-05,7.7049579403e-05
1992-09-01,7.8512546191e-05,7.9000254172e-05,8.0463173337e-05,7.8024890595e-05
1992-09-02,7.6561923807e-05,7.5586612615e-05,7.6610689367e-05,7.5099009404e-05
1992-09-03,7.5586612615e-05,7.3635990231e-05,7.5586612615e-05,7.2173023443e-05
1992-09-04,7.5586612615e-05,7.4611301423e-05,7.5586612615e-05,7.3635990231e-05
1992-09-08,7.3636042616e-05,7.7537234999e-05,7.9000201787e-05,7.3636042616e-05
1992-09-09,7.8512546191e-05,7.8024890595e-05,8.1443361085e-05,7.8024890595e-05
1992-09-10,7.7537234999e-05,7.8024890595e-05,8.0950828933e-05,7.7537234999e-05
1992-09-11,7.6561923807e-05,7.7537234999e-05,7.8024890595e-05,7.5586665e-05
1992-09-14,7.8024890595e-05,8.1194656731e-05,8.2413795721e-05,7.8024890595e-05
1992-09-15,8.2901451317e-05,7.9487857383e-05,8.2901451317e-05,7.9487857383e-05
1992-09-16,7.9000201787e-05,7.9488347896e-05,7.9488347896e-05,7.6561923807e-05
1992-09-17,7.9487857383e-05,7.9975517741e-05,8.0463173337e-05,7.9000201787e-05
1992-09-18,7.9975517741e-05,8.1682312327e-05,8.1926140125e-05,7.9975517741e-05
1992-09-21,8.2901451317e-05,8.6315040489e-05,8.6315040489e-05,8.2901451317e-05
1992-09-22,8.6802696085e-05,8.4852073701e-05,8.6802696085e-05,8.4852073701e-05
1992-09-23,8.6315040489e-05,8.4852073701e-05,8.7778007277e-05,8.3876762509e-05
1992-09-24,9.2654563237e-05,9.2654563237e-05,9.3629864905e-05,9.1191596449e-05
1992-09-25,9.3629864905e-05,9.8018774793e-05,9.9969397177e-05,9.3629864905e-05
1992-09-28,9.7531119197e-05,9.4117530025e-05,9.7531119197e-05,9.265461086e-05
1992-09-29,9.9969397177e-05,0.00010240762753,0.00010484595313,9.9969349554e-05
1992-09-30,9.9969397177e-05,9.8506478011e-05,0.00010240767515,9.753116682e-05
1992-10-01,9.7531119197e-05,0.00011313609826,0.00011362375386,9.7531119197e-05
1992-10-02,0.00011216073945,0.00010240767515,0.00011216073945,0.00010031075609
1992-10-05,0.00010240767515,0.00010240762753,0.00010240767515,9.753116682e-05
1992-10-06,0.00010630891992,9.7531119197e-05,0.00010630891992,9.7531119197e-05
1992-10-07,9.7531119197e-05,9.7043463601e-05,9.7531119197e-05,9.509288884e-05
1992-10-08,9.7043463601e-05,9.1679252045e-05,9.8506382766e-05,9.0216285257e-05
1992-10-09,9.5092841217e-05,9.3629922052e-05,9.7531119197e-05,9.2654563237e-05
1992-10-13,9.3629864905e-05,9.2654563237e-05,9.3629864905e-05,9.2654563237e-05
1992-10-14,9.0221161813e-05,8.9728629661e-05,9.1191596449e-05,8.77780549e-05
1992-10-15,8.9240974065e-05,8.8753318469e-05,9.0216285257e-05,8.8753318469e-05
1992-10-16,8.5339729297e-05,8.5339729297e-05,8.6315040489e-05,8.4852073701e-05
1992-10-19,8.5827375369e-05,8.7778007277e-05,8.8753318469e-05,8.4364418105e-05
1992-10-20,8.8265662873e-05,8.5583557095e-05,8.8265662873e-05,8.4364418105e-05
1992-10-21,8.5583557095e-05,8.4852121324e-05,8.5583557095e-05,8.1926140125e-05
1992-10-22,8.7290351681e-05,8.7778007277e-05,8.8265662873e-05,8.6315040489e-05
1992-10-23,8.8753318469e-05,8.7778007277e-05,8.8753318469e-05,8.6315040489e-05
1992-10-26,8.8753318469e-05,8.7290351681e-05,9.1191596449e-05,8.7290351681e-05
1992-10-27,8.5827375369e-05,8.5339729297e-05,8.7778007277e-05,8.5339729297e-05
1992-10-28,8.2901451317e-05,8.7778007277e-05,8.7778007277e-05,8.2901451317e-05
1992-10-29,9.0216285257e-05,9.4117530025e-05,9.4117530025e-05,9.0216285257e-05
1992-10-30,9.9969397177e-05,9.6068152409e-05,9.9969397177e-05,9.5092841217e-05
1992-11-03,9.5580496813e-05,9.0216285257e-05,9.5580496813e-05,9.0216285257e-05
1992-11-04,9.0216285257e-05,8.6802696085e-05,9.0703940853e-05,8.6802696085e-05
1992-11-05,8.6315040489e-05,8.3389106913e-05,8.7778007277e-05,8.2901451317e-05
1992-11-06,8.3876762509e-05,8.1926140125e-05,8.7290351681e-05,8.0950828933e-05
1992-11-09,7.8024890595e-05,7.3635990231e-05,7.8024890595e-05,7.3148334635e-05
1992-11-10,7.5098957019e-05,7.6561923807e-05,7.7049579403e-05,7.3635990231e-05
1992-11-11,7.5586612615e-05,7.6074268211e-05,7.7537234999e-05,7.5586612615e-05
1992-11-12,7.7537234999e-05,7.6561923807e-05,7.9000201787e-05,7.6074320596e-05
1992-11-13,7.7049579403e-05,7.5586612615e-05,7.8024890595e-05,7.4123645827e-05
1992-11-16,7.4611301423e-05,7.5098957019e-05,7.7537234999e-05,7.3148334635e-05
1992-11-17,7.5098957019e-05,7.7537234999e-05,7.7537234999e-05,7.4123645827e-05
1992-11-18,7.8024890595e-05,7.6074268211e-05,7.8268718393e-05,7.5098957019e-05
1992-11-19,7.8024890595e-05,7.3148334635e-05,7.8024890595e-05,7.3148334635e-05
1992-11-20,7.4123645827e-05,7.7537234999e-05,7.9975517741e-05,7.4123645827e-05
1992-11-23,7.9487857383e-05,7.7049579403e-05,7.9975517741e-05,7.6561923807e-05
1992-11-24,7.9000201787e-05,7.9487857383e-05,7.9487909768e-05,7.8512546191e-05
1992-11-25,7.9487857383e-05,8.6315040489e-05,8.6315040489e-05,7.9487857383e-05
1992-11-26,8.7778007277e-05,8.6802696085e-05,9.1191596449e-05,8.6802696085e-05
1992-11-27,8.5339729297e-05,8.5827375369e-05,8.7046523883e-05,8.4364418105e-05
1992-11-30,8.6802696085e-05,8.6558868287e-05,8.9240974065e-05,8.6315040489e-05
1992-12-01,8.7290351681e-05,8.7290351681e-05,8.9728629661e-05,8.6802696085e-05
1992-12-02,8.6802696085e-05,8.7778007277e-05,8.8265662873e-05,8.6315040489e-05
1992-12-03,8.7290351681e-05,8.7290351681e-05,8.9240974065e-05,8.6315040489e-05
1992-12-04,8.7778007277e-05,8.7778007277e-05,8.8753318469e-05,8.6315040489e-05
1992-12-07,8.9240974065e-05,9.0216285257e-05,9.0216285257e-05,8.8753318469e-05
1992-12-08,9.1679252045e-05,9.2654563237e-05,9.4117530025e-05,9.1679252045e-05
1992-12-09,9.2654563237e-05,9.4605185621e-05,9.4605185621e-05,9.2166907641e-05
1992-12-10,9.5580496813e-05,9.6555760382e-05,9.7531119197e-05,9.5580496813e-05
1992-12-11,9.7043463601e-05,9.7531119197e-05,9.9969397177e-05,9.7043463601e-05
1992-12-14,9.8506430389e-05,0.00010240767515,0.00010484595313,9.8506430389e-05
1992-12-15,0.00010192001956,0.00010094470836,0.00010240767515,0.00010021322497
1992-12-16,9.8506430389e-05,0.00010240767515,0.00010240767515,9.8018774793e-05
1992-12-17,0.00010240767515,0.00010338298634,0.00010972250909,0.00010240767515
1992-12-18,0.00010338298634,0.00010728423111,0.00010972250909,0.00010338298634
1992-12-21,0.00010728423111,0.00010484595313,0.00010728423111,0.00010484595313
1992-12-22,0.00010728423111,0.00010582126432,0.00010728423111,0.00010484595313
1992-12-23,0.00011216078707,0.00011703733351,0.00011703733351,0.00011216078707
1992-12-28,0.00012191389899,0.00013898183533,0.00013898183533,0.00012191389899
1992-12-29,0.0001365436145,0.00013312996818,0.00013800652414,0.00013312996818
1992-12-30,0.00013312996818,0.00012922873294,0.00013361762378,0.00012922873294
1993-01-04,0.00012922873294,0.00013751886854,0.00013946949093,0.00012679045496
1993-01-05,0.00013654355735,0.00015848805917,0.00015848805917,0.00013654355735
1993-01-06,0.00016336462465,0.00016824118061,0.00018530912647,0.00015995103548
1993-01-07,0.00017067945859,0.00018043257051,0.00018043257051,0.00016580290263
1993-01-08,0.00018287084849,0.00018530912647,0.00018921037124,0.00018043257051
1993-01-11,0.00019018568243,0.00018530912647,0.00019262396041,0.00018530912647
1993-01-12,0.00018530912647,0.00018433381528,0.00018774740445,0.00018043257051
1993-01-13,0.00018043257051,0.00016580290263,0.00018043257051,0.00016580290263
1993-01-14,0.00017067945859,0.00017555601455,0.00017555601455,0.00016824118061
1993-01-15,0.00019018568243,0.00017555601455,0.00019018568243,0.00017311773657
1993-01-18,0.00017067945859,0.00016824118061,0.00017067945859,0.00016336462465
1993-01-19,0.00017311773657,0.00015117322523,0.00017311773657,0.00014873494725
1993-01-20,0.00015117322523,0.00015117322523,0.00015604978119,0.00014873494725
1993-01-21,0.00015117322523,0.00014629666927,0.00015117322523,0.00014483370248
1993-01-22,0.00014629666927,0.00016092634667,0.00016824118061,0.00014629666927
