"Index","V1"
"2016-01-28",4.69312515505127
"2016-01-29",4.72558111820538
"2016-02-01",4.62445632011546
"2016-02-02",5.00847989778021
"2016-02-03",4.97130018591279
"2016-02-04",4.98899580819657
"2016-02-05",4.91178753610478
"2016-02-10",4.91901600033395
"2016-02-11",4.7727570601155
"2016-02-12",4.78421239330105
"2016-02-15",4.66987899775048
"2016-02-16",4.57637549815361
"2016-02-17",4.61599133327059
"2016-02-18",4.58559416265481
"2016-02-19",4.1760017628461
"2016-02-22",5.15991574073213
"2016-02-23",5.03466402282611
"2016-02-24",4.88245366192743
"2016-02-25",4.75760548573105
"2016-02-26",4.63986821706131
"2016-02-29",4.6806723853039
"2016-03-01",4.6187014818442
"2016-03-02",4.70963443296168
"2016-03-03",5.83799350760571
"2016-03-04",5.896893435926
"2016-03-07",5.70714868550834
"2016-03-08",5.52328116085115
"2016-03-09",5.53849730134874
"2016-03-10",5.34424889187878
"2016-03-11",5.21544892270714
"2016-03-14",5.45828167053282
"2016-03-15",5.93092092303117
"2016-03-16",6.19417476721096
"2016-03-17",6.67306236116906
"2016-03-18",6.39186881078455
"2016-03-21",6.15549952600957
"2016-03-22",5.93478263001171
"2016-03-23",5.8591078881446
"2016-03-24",5.68824009609301
"2016-03-28",5.82553546202065
"2016-03-29",5.65814960689869
"2016-03-30",5.51701084749494
"2016-03-31",5.39055169056528
"2016-04-01",5.27340462722718
"2016-04-04",5.58295702315838
"2016-04-05",5.50846454721042
"2016-04-06",5.43920269435214
"2016-04-07",5.15190781355198
"2016-04-08",5.45689569693191
"2016-04-11",5.12287272219371
"2016-04-12",5.28879019222256
"2016-04-13",5.25757985050461
"2016-04-14",5.16211717620078
"2016-04-15",5.18468470450666
"2016-04-18",5.15348574134963
"2016-04-19",5.08052608578257
"2016-04-20",5.23395128129081
"2016-04-22",4.82097773913895
"2016-04-25",4.79291077748799
"2016-04-26",4.72185427530725
"2016-04-27",4.79246942817846
"2016-04-28",4.64331720496644
"2016-04-29",4.49605178783201
"2016-05-02",4.35314245919164
"2016-05-03",4.3272460665522
"2016-05-04",4.20264909651846
"2016-05-05",4.07385892675818
"2016-05-06",4.00184631276279
"2016-05-09",4.18960883106634
"2016-05-10",4.45534505835035
"2016-05-11",4.32788635376583
"2016-05-12",4.34399364299552
"2016-05-13",4.29740595850814
"2016-05-16",4.23491217414644
"2016-05-17",4.1601168823191
"2016-05-18",4.07046487978051
"2016-05-19",4.06763431398569
"2016-05-20",3.95593904350268
"2016-05-23",4.0049178880905
"2016-05-24",3.8979268962642
"2016-05-25",3.820747543409
"2016-05-27",3.92006902413307
"2016-05-30",3.84023128550781
"2016-05-31",3.86714815515784
"2016-06-01",3.78668258028287
"2016-06-02",3.70532999894765
"2016-06-03",3.67789978675759
"2016-06-06",3.59121296462209
"2016-06-07",3.52172198004924
"2016-06-08",4.01381758081275
"2016-06-09",3.93923266185148
"2016-06-10",3.9782113798979
"2016-06-13",3.89690781002418
"2016-06-14",3.90216501525371
"2016-06-15",3.84516466989987
"2016-06-16",3.90214508115479
"2016-06-17",3.95483467327279
"2016-06-20",3.90271709996512
"2016-06-21",3.90447379329579
"2016-06-22",3.82117819637435
"2016-06-23",3.80798630154019
"2016-06-24",3.83229350927465
"2016-06-27",3.90792476669872
"2016-06-28",3.9508267454396
"2016-06-29",3.92154950563477
"2016-06-30",3.84222154750187
"2016-07-01",3.85348071060359
"2016-07-04",3.77476509840805
"2016-07-05",3.90552363173723
"2016-07-06",3.84744639134712
"2016-07-07",3.77025266987153
"2016-07-08",3.73368070925808
"2016-07-11",3.80442324821179
"2016-07-12",3.7592786000315
"2016-07-13",3.67312141736438
"2016-07-14",3.64752928938017
"2016-07-15",3.56806832077199
"2016-07-18",3.63105792597706
"2016-07-19",3.56885383577672
"2016-07-20",3.49033514195537
"2016-07-21",3.42934462321436
"2016-07-22",3.36149098100328
"2016-07-25",3.30188387621728
"2016-07-26",3.24658294967485
"2016-07-27",3.23136645376596
"2016-07-28",3.16876451821551
"2016-07-29",3.19248791706286
"2016-08-01",3.31641875802409
"2016-08-02",3.26636305880753
"2016-08-03",3.34017134974333
"2016-08-04",3.28387866193948
"2016-08-05",3.27044786802708
"2016-08-08",3.2339714947928
"2016-08-09",3.16747476795947
"2016-08-10",3.15030451962017
"2016-08-11",3.21446681841511
"2016-08-12",3.16077683256397
"2016-08-15",3.13871487628445
"2016-08-16",3.08755004915682
"2016-08-17",3.04680823350196
"2016-08-18",2.97780734303229
"2016-08-19",2.89878310742371
"2016-08-22",2.95375129152729
"2016-08-23",2.9376258941053
"2016-08-24",2.89221912600902
"2016-08-25",2.80749309626213
"2016-08-26",2.93173337358489
"2016-08-29",2.92822233478817
"2016-08-30",2.88543072112236
"2016-08-31",2.85468311710891
"2016-09-01",2.79510044910452
"2016-09-02",2.94285051885266
"2016-09-05",2.90503833148194
"2016-09-06",2.84336026463144
"2016-09-08",2.80433442242927
"2016-09-09",3.04146848466118
"2016-09-12",3.07305784596412
"2016-09-13",3.19823413277331
"2016-09-14",3.12143626261171
"2016-09-15",3.12190187386911
"2016-09-16",3.10539285482581
"2016-09-19",3.03608242142859
"2016-09-20",3.06906953698618
"2016-09-21",3.00501469174853
"2016-09-22",2.99544685018504
"2016-09-23",2.96731039009489
"2016-09-26",2.95073125033394
"2016-09-27",2.91346237561501
"2016-09-28",3.31355591366012
"2016-09-29",3.31662668207951
"2016-09-30",3.04520515005019
"2016-10-03",3.05180115518829
"2016-10-04",3.17793994926593
"2016-10-05",3.24029971577307
