"Date","Adjusted","Log_Returns"
"2017-07-31",3.95497703552246,1.21120887287007
"2017-08-01",3.9043869972229,-1.28740027359384
"2017-08-02",4.02044773101807,2.92924802792738
"2017-08-03",3.96092915534973,-1.49146393710553
"2017-08-04",3.987713098526,0.673927538644015
"2017-08-07",4.03235197067261,1.113191295316
"2017-08-08",4.01449584960938,-0.443804848066565
"2017-08-09",4.02342367172241,0.222142701496519
"2017-08-10",3.92521834373474,-2.47112211429423
"2017-08-11",3.85379672050476,-1.83631551318588
"2017-08-14",3.8924834728241,0.99885552821124
"2017-08-15",3.91331481933594,0.533741590181003
"2017-08-16",3.90736293792725,-0.152208868400172
"2017-08-17",3.88355588912964,-0.611150582530096
"2017-08-18",4.0472297668457,4.12814386849694
"2017-08-21",3.96985673904419,-1.93026307269593
"2017-08-22",4.10377311706543,3.31768148092511
"2017-08-23",4.09484577178955,-0.21777689450373
"2017-08-24",4.10674810409546,0.290244575424103
"2017-08-25",4.13055562973022,0.578043318418375
"2017-08-28",4.1275806427002,-0.072049844191846
"2017-08-29",4.1216287612915,-0.144301887611697
"2017-08-30",4.00259208679199,-2.93062427070234
"2017-08-31",4.06210947036743,1.47602397214495
"2017-09-01",4.17221927642822,2.6745682160572
"2017-09-04",4.21685695648193,1.06419586820976
"2017-09-05",4.28827810287476,1.67952242396927
"2017-09-06",4.46980905532837,4.14604130380034
"2017-09-07",4.46980905532837,0
"2017-09-08",4.37755584716797,-2.08551479110108
"2017-09-11",4.46088123321533,1.88557895638686
"2017-09-12",4.42516994476318,-0.803764911854921
"2017-09-13",4.47278451919556,1.0702466306507
"2017-09-14",4.47576189041138,0.0665442450517251
"2017-09-15",4.47576189041138,0
"2017-09-18",4.47576189041138,0
"2017-09-19",4.5055193901062,0.662658426052354
"2017-09-20",4.72276020050049,4.70902405809182
"2017-09-21",4.66324329376221,-1.26822250794334
"2017-09-22",4.66919422149658,0.127532137905284
"2017-09-25",4.71383380889893,0.951503588131652
"2017-09-26",4.63050889968872,-1.78347735002451
"2017-09-27",4.55611085891724,-1.61973977984988
"2017-09-28",4.56503820419312,0.195750514869997
"2017-09-29",4.55313396453857,-0.26111036724723
"2017-10-02",4.58289432525635,0.65149680009966
"2017-10-03",4.75549650192261,3.69703600779201
"2017-10-04",4.6602668762207,-2.02283912814456
"2017-10-05",4.73168992996216,1.52097016836705
"2017-10-06",4.66919422149658,-1.32959045399419
"2017-10-09",4.7287130355835,1.2666566764848
"2017-10-10",4.81798982620239,1.8703712586317
"2017-10-11",4.78525495529175,-0.681748688976103
"2017-10-12",4.78525495529175,0
"2017-10-13",4.78525495529175,0
"2017-10-16",4.79715919494629,0.248460264644934
"2017-10-17",4.80013465881348,0.0620063115261971
"2017-10-18",4.80906343460083,0.185838157778395
"2017-10-19",4.80608558654785,-0.0619407591424537
"2017-10-20",4.82691764831543,0.432515047176474
"2017-10-23",4.82096576690674,-0.123382132797167
"2017-10-24",4.91321802139282,1.89548540603561
"2017-10-25",4.97571229934692,1.26394074796865
"2017-10-26",4.97868871688843,0.0598010392661052
"2017-10-27",5.0679669380188,1.77731922606708
"2017-10-30",4.99356842041016,-1.47889702616664
"2017-10-31",4.99059343338013,-0.0595941284134316
"2017-11-01",5.02928018569946,0.772204241901742
"2017-11-02",5.02928018569946,0
"2017-11-03",5.04118251800537,0.236381151457099
"2017-11-06",5.18700218200684,2.85152348864146
"2017-11-07",4.91024208068848,-5.48326718439573
"2017-11-08",5.04415941238403,2.69077777681292
"2017-11-09",4.97571229934692,-1.3662485851706
"2017-11-10",4.97571229934692,0
"2017-11-13",4.95190525054932,-0.479613448319705
"2017-11-14",4.56801414489746,-8.06938327591911
"2017-11-15",4.56801414489746,0
"2017-11-16",4.70490598678589,2.95272224155456
"2017-11-17",4.76739978790283,1.31952471462569
"2017-11-20",4.76739978790283,0
"2017-11-21",4.73168992996216,-0.751862067278286
"2017-11-22",4.79418420791626,1.31211421974113
"2017-11-23",4.81798982620239,0.495323261381175
"2017-11-24",4.79120683670044,-0.557446367214109
"2017-11-27",4.72276020050049,-1.43889119786433
"2017-11-28",4.71383380889893,-0.189186781906403
"2017-11-29",4.56206130981445,-3.27269860857831
"2017-11-30",4.57694149017334,0.325641513280295
"2017-12-01",4.64538860321045,1.48440511618793
"2017-12-04",4.60669994354248,-0.836327602719078
"2017-12-05",4.55611085891724,-1.10423754804523
"2017-12-06",4.61860466003418,1.36232600390302
"2017-12-07",4.54123163223267,-1.6894377943323
"2017-12-08",4.56801414489746,0.588030897264247
"2017-12-11",4.57694149017334,0.195240927741414
"2017-12-12",4.60967493057251,0.712636240169795
"2017-12-13",4.51742362976074,-2.02155026263633
"2017-12-14",4.46683359146118,-1.12620491072508
"2017-12-15",4.44897794723511,-0.400539379289055
"2017-12-18",4.52932691574097,1.7898949713417
"2017-12-19",4.5055193901062,-0.527016839748429
"2017-12-20",4.53527975082397,0.658359238988271
"2017-12-21",4.7197847366333,3.98764231859159
"2017-12-22",4.6870493888855,-0.695993560734642
"2017-12-25",4.6870493888855,0
"2017-12-26",4.75252056121826,1.38718654669481
"2017-12-27",4.77632713317871,0.499674719471965
"2017-12-28",4.79120683670044,0.311045992944159
"2017-12-29",4.79120683670044,0
"2018-01-02",4.92512273788452,2.75668668156663
"2018-01-03",4.96976089477539,0.902253353669624
"2018-01-04",4.97868871688843,0.179481725458497
"2018-01-05",5.00844860076904,0.595966011423887
"2018-01-08",5.0679669380188,1.18135321464319
"2018-01-09",5.0679669380188,0
"2018-01-10",4.99951982498169,-1.3597865944561
"2018-01-11",5.13343620300293,2.64333872779277
"2018-01-12",5.14831447601318,0.289411479808122
"2018-01-15",5.16319513320923,0.288622482837231
"2018-01-16",5.25247144699097,1.71431179193022
"2018-01-17",5.46376132965088,3.9438723154227
"2018-01-18",5.42209815979004,-0.765458590216128
"2018-01-19",5.4340033531189,0.219327317216877
"2018-01-22",5.49649429321289,1.14343597111759
"2018-01-23",5.42805004119873,-1.25305267617632
"2018-01-24",5.75539970397949,5.85585320873152
"2018-01-25",5.75539970397949,0
"2018-01-26",5.93097686767578,3.00504395054242
"2018-01-29",5.90717029571533,-0.402201522321421
"2018-01-30",5.8000373840332,-1.83025543310713
"2018-01-31",5.86253499984741,1.07177408232355
"2018-02-01",6.1065559387207,4.07808342301177
"2018-02-02",5.94288158416748,-2.71688071839835
"2018-02-05",5.66612339019775,-4.76889524499184
"2018-02-06",5.94883441925049,4.86901259691201
"2018-02-07",5.78515911102295,-2.78994401095309
"2018-02-08",5.66909980773926,-2.02655232654452
"2018-02-09",5.58577299118042,-1.48075132573857
"2018-02-14",5.72861623764038,2.52511794478285
"2018-02-15",5.77325534820557,0.776209929975602
"2018-02-16",5.77920722961426,0.103040921279085
"2018-02-19",5.96669006347656,3.19258296528147
"2018-02-20",6.0827488899231,1.92643684317755
"2018-02-21",6.02620649337769,-0.933900666243326
"2018-02-22",6.17202758789062,2.39096971437955
"2018-02-23",6.28510999679565,1.81559390309791
"2018-02-26",6.40414667129517,1.87623545795617
"2018-02-27",6.39819622039795,-0.0929587869354487
"2018-02-28",6.38629150390625,-0.186236948860286
"2018-03-01",6.25832843780518,-2.02406138494204
"2018-03-02",6.40117406845093,2.25682949962545
"2018-03-05",6.58270311355591,2.79640467736864
"2018-03-06",6.51723194122314,-0.999573161019884
"2018-03-07",6.44878721237183,-1.05576528616522
"2018-03-08",6.45771408081055,0.138331367416233
"2018-03-09",6.66305160522461,3.13021808813536
"2018-03-12",6.64519500732422,-0.268354038458773
"2018-03-13",6.57972574234009,-0.990097423614222
"2018-03-14",6.66007423400879,1.2137566764602
"2018-03-15",6.34165287017822,-4.89911911908441
"2018-03-16",6.37736463546753,0.561550593317439
"2018-03-19",6.2285680770874,-2.36084822628428
"2018-03-20",6.29701328277588,1.09289756687398
"2018-03-21",6.56187057495117,4.12002720434896
"2018-03-22",6.46366500854492,-1.50792152267114
