"Date","Returns","Returns_sq","Sigma_GARCH","Residuals_garch"
2021-05-09,-0.0106097437438777,0.000112566662310752,0.00172994501266866,-0.255087245994054
2021-05-10,-0.0425237519861881,0.00180826948298284,0.00162694056808929,-1.05425515258145
2021-05-11,0.0151822482267274,0.000230500661217967,0.00167101706568194,0.371403203298936
2021-05-12,-0.132623237039779,0.0175889230029094,0.00157177158419518,-3.34522171584562
2021-05-13,0.000798571757147926,6.37716851314326e-07,0.00274355715145149,0.0152460359966086
2021-05-14,0.00342630933466381,1.17395956568044e-05,0.00256477733311804,0.0676552862727587
2021-05-15,-0.0637548890528592,0.00406468587814239,0.00239296682713829,-1.3033022806355
2021-05-16,-0.00711396989281887,5.06085676359333e-05,0.00255192378710193,-0.140824485370113
2021-05-17,-0.06434306949226,0.0041400305916858,0.00239103975454128,-1.31585603498747
2021-05-18,-0.0159345278743999,0.000253909178580027,0.00253795849262634,-0.316298361885768
2021-05-19,-0.155193819492931,0.0240851216088045,0.00240234263268843,-3.16633562656077
2021-05-20,0.0994528443006431,0.00989086823948796,0.00401453011884256,1.56963924255435
2021-05-21,-0.0842536325479504,0.00709867459752505,0.00428375217039466,-1.28729020753652
2021-05-22,0.00529359722308342,2.80221715602365e-05,0.00439678484628952,0.0798331538609922
2021-05-23,-0.077550271014255,0.0060140445343844,0.00409067532428355,-1.21251135488068
2021-05-24,0.112875394190615,0.0127408546136867,0.0042197522683793,1.73762398370844
2021-05-25,-0.0122295047056653,0.00014956078534589,0.00471912058106552,-0.178023908328757
2021-05-26,0.0236501895390759,0.000559331465234215,0.00438802666801219,0.357026125149807
2021-05-27,-0.0183086687723062,0.00033520735221402,0.00410279439026731,-0.285835977341311
2021-05-28,-0.0773091631552099,0.00597670670775886,0.00383663757387997,-1.24811782137465
2021-05-29,-0.0301249614885215,0.000907513304684903,0.0040493388949219,-0.473406741190961
2021-05-30,0.0295017211685416,0.000870351551906376,0.00386182376221096,0.474734865953342
2021-05-31,0.0442499853876317,0.00195806120680562,0.0036467696000423,0.7327553005978
2021-06-01,-0.0151657675200916,0.000230000504473465,0.00353865703579198,-0.25494421263906
2021-06-02,0.0235822705986557,0.000556123486588221,0.00330876207361947,0.409970727825314
2021-06-03,0.0436989328915871,0.00190959673586343,0.00310953399591485,0.783651875297486
2021-06-04,-0.0635840791345625,0.00404293511939031,0.00303774083211531,-1.15364722702947
2021-06-05,-0.0363811199546404,0.00132358588915393,0.00311805747368897,-0.651529382513687
2021-06-06,0.0079403571133323,6.30492710872469e-05,0.0030388012679555,0.144041914664015
2021-06-07,-0.0647247960449864,0.00418929922306509,0.00283241668465714,-1.21616393002059
2021-06-08,-0.00513883545678695,2.64076298519307e-05,0.00295165242439634,-0.0945871422465307
2021-06-09,0.113369950680092,0.0128527457172065,0.00275905695497669,2.15832889451951
2021-06-10,-0.019236178908745,0.000370030579009246,0.00349694744090801,-0.325292653510283
2021-06-11,0.0177353762317551,0.000314543570081904,0.00326819178021124,0.310232033233521
2021-06-12,-0.0490196050552569,0.00240292167977337,0.00305351820541146,-0.887093814556529
2021-06-13,0.0932582160669782,0.00869709486399519,0.00301227482637005,1.69918164236376
2021-06-14,0.0376151724833829,0.00141490120095465,0.00335937816495016,0.648983432433827
2021-06-15,-0.00923012942855728,8.51952892679191e-05,0.00326591587435148,-0.16151218559194
2021-06-16,-0.0457452734195307,0.00209263004022762,0.00304950719510261,-0.828383417275883
2021-06-17,-0.00669896194487585,4.48760911388948e-05,0.00300741150847906,-0.122154953303763
2021-06-18,-0.0615278208278234,0.00378567273582074,0.00281038033570413,-1.16061715258387
2021-06-19,-0.00942793009744314,8.88858659222742e-05,0.0029035881622665,-0.174964058954614
2021-06-20,0.00327613248309611,1.07330440467975e-05,0.00272235350075426,0.0627898140247362
