Proxy Values,Predicted Values
0.40272774350020357,0.39314845
0.2860378411947487,0.2895383
0.3554598271287213,0.29296628
0.18397893605551405,0.14271858
0.05992226600331678,0.11066492
0.16037427592297923,0.121658415
0.3629045170585788,0.33431616
0.29646027989061663,0.18717259
0.7401429139060626,0.48179206
0.6282242308836102,0.5823931
0.3789367163695098,0.3841975
0.16326347259940968,0.17467856
0.06254522408151067,0.081842735
0.23492007843279714,0.20681815
0.17708596051967415,0.17704451
0.27703647824802274,0.33934936
0.32726514177401506,0.4122884
0.17689120441770212,0.15225087
0.19601778455746136,0.23130529
0.09367523010322777,0.12550974
0.39781888390606746,0.4193549
0.23774871716121573,0.16477507
0.35517936934942873,0.3308526
0.2825945824284743,0.20167765
0.2651198220075432,0.36542615
0.166410677895063,0.1785458
0.1415473991154274,0.19850354
0.12277805794683079,0.16065124
0.20963371952949755,0.26296425
0.09888802585741034,0.101995066
0.19968336331680972,0.29005393
0.10284129376718612,0.1412828
0.30207302805948394,0.3733642
0.17833938011296527,0.18074597
0.21661402200094523,0.24675918
0.28889558496009615,0.37397537
0.08805178902123292,0.12560762
0.2858089933699747,0.26873717
0.07970839515291715,0.1008154
0.07765221250183568,0.10388328
0.3582891313828132,0.40114442
0.046982102224427356,0.11771475
0.12040989344362105,0.09092057
0.04519249887065155,0.095118806
0.25467841176803746,0.27338776
0.43355970135410715,0.3877711
0.3870952068430186,0.29677138
0.22072201568240465,0.28098634
0.22421922402581962,0.28740177
0.13015879983786477,0.1634776
0.05875469320116198,0.100796655
0.19404177886785495,0.22163017
0.14763414700982888,0.21832164
0.33598504254925177,0.22174378
0.44390323241076873,0.38700572
0.204394960383296,0.23685494
0.24858016300267494,0.15556985
0.22688362946453997,0.2542587
0.1868480153028437,0.24409074
0.9991288322261578,0.7459471
0.27067050021221856,0.3369784
0.3426334906087225,0.32273993
0.4175871513149643,0.40876687
0.20609839122433463,0.1844088
0.11466506650271828,0.15088642
0.22990236059943092,0.23501375
0.16440497660229092,0.13800906
0.15550156474969729,0.09991941
0.2057498857979417,0.14839625
0.011467695165892062,0.07832748
0.4540866137025409,0.37405804
0.42341739856463095,0.40118477
0.4142584116352614,0.15857242
0.19941191058770671,0.13094643
0.4136853746082702,0.37547857
0.26598157019474244,0.24489167
0.07605629518256334,0.109426335
0.19191978274534546,0.15594187
0.295102563263237,0.1426408
0.0922398931280406,0.15065
0.12851493825397922,0.1806961
0.44317216145978283,0.48892647
0.16348908503722476,0.2251746
0.09797176189476238,0.09865084
0.34194007017663264,0.19925094
0.1937889523138405,0.16046044
0.3289224580285478,0.16071415
0.18216542914954548,0.18579555
0.16505172721631092,0.24015513
0.12483353675048778,0.119201586
0.27088020898145115,0.24795939
0.13046424264772544,0.13201152
0.10269428402775693,0.15187912
0.31226848220836717,0.28020474
0.15172575738199526,0.16429071
0.39513134921196186,0.41984978
0.1639873024655627,0.17486691
0.2845866608789684,0.32280454
0.1600785566400774,0.14523035
0.07431952882420341,0.1031187
0.17497763311787462,0.23153305
0.46391363926498114,0.50937724
0.14653339394903625,0.1998156
0.16609203544092002,0.13925675
0.3646568028965281,0.40645853
0.9637930582175833,0.68044347
0.16541112600642247,0.165646
0.20258706686154326,0.11341633
0.39093349275194056,0.34763312
0.24761723399784952,0.28961733
0.18862676532466793,0.24392232
0.32067017128009495,0.36025643
0.14949741648421225,0.17277998
0.13363398660259748,0.12628363
0.11327838397376995,0.14454311
0.14055741573769115,0.15568848
0.30635179880937435,0.3465298
0.17928511927734286,0.14961353
0.1921851340301919,0.24517858
0.18096976339233783,0.1673224
0.318800765796137,0.26437882
0.12798049688293747,0.1667581
0.2656469859187177,0.335894
0.08486243483310763,0.12041271
0.10562435966755658,0.15715441
0.33991081490871405,0.42094532
0.13131342150942257,0.1715605
0.5418697940547365,0.47394845
0.09253209855209457,0.10754067
0.24907894083947207,0.28672394
0.1595277489720736,0.14363226
0.23046573499197226,0.2621119
0.023440375598441945,0.0821601
0.19571626281259047,0.24555428
0.21865368774952307,0.22002597
0.17869288290715624,0.19953856
0.22489054827402677,0.33107147
0.10321049347030128,0.12104137
0.16084879975226943,0.20550478
0.10992549814103666,0.09397969
0.17779533524290844,0.25049108
0.11997395762052455,0.16078295
0.33404033193571825,0.26367128
0.23706143712286698,0.19266914
0.20115450836841178,0.20379435
0.07332398377159947,0.1240537
0.0644999009784592,0.0898886
0.18449279108980643,0.1785582
0.04527350353405688,0.09374589
0.17217037976240598,0.23620464
0.09546600367652125,0.13736823
0.21381299251269129,0.23202582
0.25404609680869156,0.21338108
0.3169742597360926,0.31372917
0.2691130811150973,0.23959723
0.13330633177307066,0.14721172
0.2676327773912183,0.30851343
0.10968393038658152,0.111083165
0.1688112011822958,0.25262988
0.2895429735294487,0.374936
0.2399095632456634,0.12686266
0.24228879222069136,0.19048986
0.08791215811081533,0.118947566
0.14939788085578534,0.21206984
0.18616089642653838,0.095827326
0.5887179087154463,0.37724367
0.3365114809397904,0.30976552
0.20395032221944112,0.2645994
0.22987315523004972,0.27681634
0.24215189157357978,0.28151932
0.5614805332381477,0.45327184
0.1527879891287602,0.14144595
0.2883342803670297,0.387153
0.5707085577259087,0.52840763
0.47471930944576435,0.35312304
0.11943372051257634,0.16739123
0.1523075724630407,0.20035818
0.49253316657768803,0.3423392
0.2793879281758649,0.28177318
0.12738862127979686,0.096009225
0.16100683191471307,0.23734148
0.2079248309950757,0.22529736
0.15963282584324776,0.1527124
0.44435383065328526,0.30371466
0.10771562959248716,0.12647241
0.27641335249877724,0.3507811
0.4119684655330984,0.33262846
0.5692861713220582,0.44151002
0.25395805495096785,0.27730387
0.3457897521582841,0.32575133
0.22585164307931826,0.2137044
0.12556621859110045,0.14477667
0.2564854588492192,0.30492893
0.33313614839732075,0.27979344
0.13646725611670435,0.11529647
0.25215065746546517,0.20845734
0.00046293103581165163,0.07631512
