"Date","Parkinson"
2016-03-17,0.00131560869216902
2016-03-18,0.00115766807607008
2016-03-21,0.000635667343373248
2016-03-22,0.00115475780913218
2016-03-23,0.000532306546260872
2016-03-24,0.00284607106391332
2016-03-28,0.00174629134352971
2016-03-29,0.00216649586202008
2016-03-30,0.00250758168672323
2016-03-31,0.000987702369653257
2016-04-01,0.00119281770564767
2016-04-04,0.00247254891021774
2016-04-05,0.00247520999830507
2016-04-06,0.000863004126061046
2016-04-07,0.000377809963307404
2016-04-08,0.000484045723609748
2016-04-11,0.000290305031333594
2016-04-12,0.00202148629297497
2016-04-13,0.000807019310961559
2016-04-14,0.00170954416349134
2016-04-15,0.00233532111498922
2016-04-18,0.00287352107604709
2016-04-19,0.000434835951662044
2016-04-20,0.000360493113849654
2016-04-22,0.00160084360362107
2016-04-25,0.00126829464745428
2016-04-26,0.00063425668678465
2016-04-27,0.00100654570577906
2016-04-28,0.000718219183088905
2016-04-29,0.000791239686151394
2016-05-02,0.00064815282454231
2016-05-03,0.000531518041687074
2016-05-04,0.00032465508368911
2016-05-05,0.00178658180106329
2016-05-06,0.00112396346222992
2016-05-09,0.00593569307250759
2016-05-10,0.000872423108521173
2016-05-11,0.000894150024011797
2016-05-12,0.00162644657748822
2016-05-13,0.001713281283439
2016-05-16,0.000418819816618703
2016-05-17,0.00068060753594903
2016-05-18,0.000582125041962369
2016-05-19,0.0016221702804058
2016-05-20,0.00134299594829786
2016-05-23,0.000308768078004875
2016-05-24,0.00077153766805483
2016-05-25,0.000575257422139142
2016-05-27,0.0005910611523868
2016-05-30,0.00162736512499677
2016-05-31,0.00146988016097099
2016-06-01,0.000845828658017002
2016-06-02,0.000771068265059811
2016-06-03,0.000238264969609706
2016-06-06,0.000529344112613925
2016-06-07,0.000536797047512653
2016-06-08,0.00162009082622103
2016-06-09,0.000462641500086767
2016-06-10,0.000201501698090926
2016-06-13,0.000490313041477364
2016-06-14,0.00134751150959828
2016-06-15,0.000885113631223762
2016-06-16,0.000344777121611366
2016-06-17,0.000223408767390152
2016-06-20,0.000263775022583457
2016-06-21,0.00152187313477933
2016-06-22,0.000665677646377998
2016-06-23,0.000141141697172822
2016-06-24,0.000728387819959455
2016-06-27,0.00137883042478407
2016-06-28,0.000188963930055749
2016-06-29,0.000252721014242674
2016-06-30,0.000257057682880634
2016-07-01,0.000900183140884355
2016-07-04,0.000247792197095372
2016-07-05,0.000782191764129952
2016-07-06,0.00137488482729726
2016-07-07,0.000803123131626219
2016-07-08,0.000273527988109409
2016-07-11,0.000530006604380204
2016-07-12,0.000152768972608393
2016-07-13,0.000586131832550437
2016-07-14,0.000315517388822086
2016-07-15,0.0001735950049048
2016-07-18,0.0021381633044175
2016-07-19,0.000578708956187879
2016-07-20,0.000340355385557966
2016-07-21,0.00017335112097886
2016-07-22,0.00016067809707098
2016-07-25,0.00028575632886086
2016-07-26,0.000122045576188282
2016-07-27,0.000730955823949836
2016-07-28,0.000448056435516404
2016-07-29,0.000354971380148181
2016-08-01,0.00151007510047893
2016-08-02,0.00075599038283428
2016-08-03,0.000868960819858568
2016-08-04,0.000156684307953168
2016-08-05,0.000687758111237491
2016-08-08,0.000187734126449511
2016-08-09,0.000260401353744129
2016-08-10,0.00043811317720393
2016-08-11,0.000642313049792217
2016-08-12,0.000512037340957472
2016-08-15,0.00021739936590983
2016-08-16,0.000417217904072587
2016-08-17,0.000444133930649601
2016-08-18,0.000135364789498753
2016-08-19,0.000106385637228907
2016-08-22,0.000252818352588912
2016-08-23,0.000437132878681549
2016-08-24,0.000265173745610321
2016-08-25,0.000194301885776275
2016-08-26,0.00045471039878228
2016-08-29,0.000581329302604899
2016-08-30,0.000142084651182125
2016-08-31,0.000558241191723272
2016-09-01,0.000235141081797902
2016-09-02,0.000373412168919909
2016-09-05,7.5430209766426e-05
2016-09-06,0.000386096500667379
2016-09-08,0.000196881552272083
2016-09-09,0.00049522418446429
2016-09-12,0.000900734633004952
2016-09-13,0.00166588925934066
2016-09-14,0.000316566943059573
2016-09-15,0.000323360155170227
2016-09-16,0.000138050818722155
2016-09-19,0.000553141296058193
2016-09-20,0.000178654156263304
2016-09-21,0.000165342958919103
2016-09-22,0.000115594157421856
2016-09-23,0.00036885617072263
2016-09-26,0.000177074189589401
2016-09-27,0.000587386556225805
2016-09-28,0.00105747607730642
2016-09-29,0.000426753045265385
2016-09-30,0.000212220788466031
2016-10-03,0.00023219551347502
2016-10-04,0.000155323826628565
2016-10-05,0.000400822851132287
2016-10-06,0.000376387277373368
2016-10-07,0.000263316275666558
2016-10-10,9.96799360785967e-05
2016-10-11,0.000206204463295426
2016-10-13,0.000946473154574487
2016-10-14,0.000133145568269091
2016-10-17,0.000914695135160011
2016-10-18,0.000251815931392221
2016-10-19,0.000236750430794412
2016-10-20,0.000319229075347836
2016-10-21,0.000424376805681541
2016-10-24,0.000201017305709474
2016-10-25,0.000374542138298856
2016-10-26,0.000459627654155495
2016-10-27,0.000172520910253426
2016-10-28,0.000126993496356869
2016-10-31,0.000353460470816774
2016-11-01,0.00212139580422386
2016-11-03,0.00106327073679694
2016-11-04,0.000613688335328796
2016-11-07,0.000313520379636573
2016-11-08,0.00069363357202081
2016-11-09,0.00221892868516968
2016-11-10,0.00381939905203291
2016-11-11,0.00386315250618816
2016-11-14,0.00137818567374948
2016-11-16,0.00103417053315934
2016-11-17,0.00174711985102446
2016-11-18,0.000398053279645916
2016-11-21,0.000762190906864413
2016-11-22,0.00101300875287515
2016-11-23,0.000307311954657072
2016-11-24,0.000149085349389952
2016-11-25,0.000341073377760062
2016-11-28,0.00019762711840409
2016-11-29,0.00100289732087914
2016-11-30,0.000480034681895979
2016-12-01,0.00149659679608168
2016-12-02,0.00206709728508312
2016-12-05,0.000420313611725709
2016-12-06,0.000299281889858177
2016-12-07,0.000439165945925977
2016-12-08,0.000334619885569403
2016-12-09,0.000211043374951526
2016-12-12,0.000322660827696932
2016-12-13,0.000143629696844291
2016-12-14,0.000842728943629404
2016-12-15,0.000567792599134251
2016-12-16,0.000233048398631447
2016-12-19,0.000492159739857133
2016-12-20,0.000420910798639763
2016-12-21,0.000343439125053959
2016-12-22,0.000360493114752106
2016-12-23,0.000207377453078761
2016-12-26,5.66711533378676e-05
2016-12-27,0.000146188549206846
2016-12-28,0.00034339630649869
2016-12-29,0.000216335750214634
2017-01-02,1.68051608306214e-05
2017-01-03,0.000755230137413374
2017-01-04,0.000205672444005791
2017-01-05,0.000122052614388783
2017-01-06,0.000257817561776372
2017-01-09,0.000109942166532802
2017-01-10,0.000125693625536563
2017-01-11,0.000253204697680009
2017-01-12,0.000170994833285359
2017-01-13,0.000209706261893933
2017-01-16,4.24776143215818e-05
2017-01-17,8.9790025944825e-05
2017-01-18,6.97526880939311e-05
2017-01-19,0.000131197615252898
2017-01-20,0.000203461670871478
2017-01-23,0.00012776328302586
2017-01-24,0.000290842954274501
2017-01-26,0.000214446176828822
2017-01-27,0.000159256991036486
2017-01-30,0.000744959430291435
2017-01-31,0.000347868594068157
2017-02-01,0.000392405331707931
2017-02-02,0.000280183689946956
2017-02-03,0.00051713807380122
2017-02-06,0.000421645451358152
2017-02-07,0.000342435920022458
2017-02-08,0.00115280045578209
2017-02-09,0.000124022820779241
2017-02-10,0.000365919148967692
2017-02-13,0.000188929605870618
2017-02-14,0.000221030040373743
2017-02-15,0.000103812493745209
2017-02-16,0.000145916172157048
2017-02-17,0.000130864606376817
2017-02-20,0.000157049136151396
2017-02-21,5.00142599179396e-05
2017-02-22,0.000292791909158213
2017-02-23,0.000556218311685902
2017-02-24,0.000211363273188913
2017-03-01,8.00890281760237e-05
2017-03-02,0.000329508809876065
2017-03-03,0.000140692110311596
2017-03-06,0.000286605519574997
2017-03-07,0.000104843762310698
2017-03-08,0.00064803111170661
2017-03-09,0.000307720981454671
2017-03-10,0.000697094454612895
2017-03-13,0.00010188284470016
2017-03-14,0.000489516360707904
2017-03-15,0.000791834039484394
2017-03-16,0.000753997182399296
2017-03-17,0.0013713021540958
2017-03-20,0.00118012649490114
2017-03-21,0.00135383226561923
2017-03-22,0.000960324130522088
2017-03-23,0.000311130618009313
2017-03-24,0.000363015578637048
2017-03-27,0.00119069703630799
2017-03-28,0.000214580323625501
2017-03-29,0.000560292590448122
2017-03-30,0.000144378683948522
2017-03-31,0.000262579165478935
2017-04-03,8.14505650167213e-05
2017-04-04,0.000170232772988103
2017-04-05,0.00071460082145024
2017-04-06,0.000340587865639963
2017-04-07,0.000149211728270316
2017-04-10,9.45931321217394e-05
2017-04-11,0.000320127624275755
2017-04-12,0.000104252248051685
2017-04-13,0.000648760902355988
2017-04-17,0.000259780989167364
2017-04-18,0.000317358626770596
2017-04-19,0.000993100307859192
2017-04-20,0.000138776999935185
2017-04-24,0.000105395960692458
2017-04-25,0.000531398724973765
2017-04-26,0.00042684230463606
2017-04-27,0.000418746206155713
2017-04-28,0.000314071252148338
2017-05-02,0.000435977459034845
2017-05-03,0.000163286996453073
2017-05-04,0.000334619885557955
2017-05-05,0.000562003159824837
2017-05-08,0.000246112814814922
2017-05-09,7.21589492041746e-05
2017-05-10,0.000330792042507641
2017-05-11,0.00012945168883639
2017-05-12,7.97785944341579e-05
2017-05-15,7.02848282147121e-05
2017-05-16,9.95525844205784e-05
2017-05-17,6.52352380989544e-05
2017-05-18,0.00496572125188973
2017-05-19,0.000373183637858851
2017-05-22,0.000534075441002542
2017-05-23,9.59301804083234e-05
2017-05-24,0.000299150733591936
2017-05-25,0.000584727713526677
2017-05-26,0.000296855370337215
2017-05-29,9.35572150744414e-05
2017-05-30,0.000155165159393747
2017-05-31,0.000271171794641183
2017-06-01,0.000467573984865418
2017-06-02,0.000298372154975603
2017-06-05,0.00021589487972593
2017-06-06,0.000186880393535471
2017-06-07,0.000592791333082809
2017-06-08,0.000136845424505317
2017-06-09,0.000156433019107324
2017-06-12,0.000146524830761903
2017-06-13,0.000135574833336136
2017-06-14,0.000405525426138924
2017-06-16,0.000338771099178942
2017-06-19,0.000147925164895863
2017-06-20,0.00034611079379727
2017-06-21,0.000721120551683684
2017-06-22,0.00026171833191135
2017-06-23,0.000196057716557478
2017-06-26,0.000164631572404916
2017-06-27,0.000291840772694512
2017-06-28,0.000234239814586327
2017-06-29,0.000106957438244002
2017-06-30,0.000199375710042675
2017-07-03,8.58559003013127e-05
2017-07-04,2.8498055180289e-05
2017-07-05,0.000380267688216933
2017-07-06,0.000189376550870074
2017-07-07,0.000256082487750473
2017-07-10,0.000186471412566754
2017-07-11,0.000736291408807481
2017-07-12,0.000511304077070942
2017-07-13,0.000124462058985081
2017-07-14,4.81307708294747e-05
2017-07-17,6.95766505659059e-05
2017-07-18,7.79428510154204e-05
2017-07-19,0.000188593723129471
2017-07-20,0.000212308566841216
2017-07-21,0.000298836611490146
2017-07-24,4.91856844823646e-05
2017-07-25,0.000120512407853872
2017-07-26,0.000269936704232814
2017-07-27,6.08803517588437e-05
2017-07-28,0.000102981356247225
2017-07-31,0.000119418443241756
2017-08-01,0.000119237564779616
2017-08-02,0.000569040686098132
2017-08-03,0.000242995089996547
2017-08-04,9.7659994311906e-05
2017-08-07,0.000167065402751925
2017-08-08,0.000103540753523584
2017-08-09,5.69835208245761e-05
2017-08-10,0.000522186992897873
2017-08-11,0.000142737705962548
2017-08-14,0.000203076589135097
2017-08-15,7.535562784906e-05
2017-08-16,0.000161319554400301
2017-08-17,0.000120329039135768
2017-08-18,0.000390108989522176
2017-08-21,0.000287080807817478
2017-08-22,0.000100848459374165
2017-08-23,0.000148707174036568
2017-08-24,8.37059625548654e-05
2017-08-25,3.1662239134318e-05
2017-08-28,0.00013619222190819
2017-08-29,5.50137184083637e-05
2017-08-30,0.000408484097310187
2017-08-31,0.000174999964765844
2017-09-01,0.000251769022610976
2017-09-04,0.000105096312811999
2017-09-05,0.000305168696320257
2017-09-06,0.000430402085810564
2017-09-08,0.000342895176009333
2017-09-11,9.32043367564719e-05
2017-09-12,0.000144086930087961
2017-09-13,0.00013563286275183
2017-09-14,9.06365717124436e-05
2017-09-15,5.13886475287002e-05
2017-09-18,6.98998970407138e-05
2017-09-19,9.95933101864666e-05
2017-09-20,0.000988602347421785
2017-09-21,0.000209440364544205
2017-09-22,0.00020252314401535
2017-09-25,9.73013668744959e-05
2017-09-26,0.000168518954039443
2017-09-27,0.000564937657229021
2017-09-28,0.000119859436724993
2017-09-29,7.35138866938976e-05
2017-10-02,0.000179766453891087
2017-10-03,0.000307702371959568
2017-10-04,0.000121589391003119
2017-10-05,9.54831759672307e-05
2017-10-06,7.7853779442625e-05
2017-10-09,0.000131030952122523
2017-10-10,4.50834199553632e-05
2017-10-11,7.98517282365588e-05
2017-10-13,7.29283314288656e-05
2017-10-16,9.37154762464686e-05
2017-10-17,3.11334474263617e-05
2017-10-18,3.09033239745997e-05
2017-10-19,9.48884258535479e-05
2017-10-20,6.5866460507638e-05
2017-10-23,3.9693764288275e-05
2017-10-24,0.000156170721870983
2017-10-25,0.00010274447022035
2017-10-26,6.78045393697146e-05
2017-10-27,0.000245379895744325
2017-10-30,0.000232007716471726
2017-10-31,6.73220741628545e-05
2017-11-01,6.04763104631509e-05
2017-11-03,0.00013842934890563
2017-11-06,0.000257703422562469
2017-11-07,0.000910075991728243
2017-11-08,0.000249504330902162
2017-11-09,6.16316855805357e-05
2017-11-10,0.000116958161964345
2017-11-13,0.000189474475143615
2017-11-14,0.00219585769644929
2017-11-16,0.000455480278762831
2017-11-17,0.000135996390365715
2017-11-21,0.000295200685815841
2017-11-22,0.000133974668456481
2017-11-23,0.000142492284179926
2017-11-24,0.000149580291026785
2017-11-27,8.21787014624408e-05
2017-11-28,7.52361280592122e-05
2017-11-29,0.000532306546235137
2017-11-30,0.000358318409278043
2017-12-01,0.000389788983549984
2017-12-04,0.000170682375360769
2017-12-05,0.000575744803267168
2017-12-06,0.000475792215045443
2017-12-07,0.000272534263864142
2017-12-08,0.00016318176087663
2017-12-11,6.02845479715738e-05
2017-12-12,0.000147400838877842
2017-12-13,0.000494543061362973
2017-12-14,0.000150923317256349
2017-12-15,0.00013312849569442
2017-12-18,6.21995458711494e-05
2017-12-19,5.6691930579748e-05
2017-12-20,2.62616255566993e-05
2017-12-21,0.000482555734373989
2017-12-22,5.78657907756577e-05
2017-12-26,0.000129381644628304
2017-12-27,3.57989768801642e-05
2017-12-28,2.36180769979356e-05
2018-01-02,0.000174444466259654
2018-01-03,0.000161417080176566
2018-01-04,0.000147911067801419
2018-01-05,0.000108572432899343
2018-01-08,0.000129780780984256
2018-01-09,4.95708576022257e-05
2018-01-10,9.88924738096495e-05
2018-01-11,0.000261948391506566
2018-01-12,0.00018512576190405
2018-01-15,0.00010141209696043
2018-01-16,0.000340742984708501
2018-01-17,0.000333633654497981
2018-01-18,0.000390770821818321
2018-01-19,0.000165174056681448
2018-01-22,0.000155869318929761
2018-01-23,0.000229669308847077
2018-01-24,0.00145991938212495
2018-01-26,0.000731775075724243
2018-01-29,0.000211772990787908
2018-01-30,0.000158399696129795
2018-01-31,5.74720124830266e-05
2018-02-01,0.000654591205098636
2018-02-02,0.000289080636707429
2018-02-05,0.000820263014264952
2018-02-06,0.00181794525199204
2018-02-07,0.000681328537992501
2018-02-08,0.00085857671600026
2018-02-09,0.000778068066932317
2018-02-14,0.000157208154801478
2018-02-15,0.000131812955199028
2018-02-16,6.95408727591684e-05
2018-02-19,0.000277631825760988
2018-02-20,0.000873861262037361
2018-02-21,0.000338537010381945
2018-02-22,6.61215172972401e-05
2018-02-23,0.000223720170800465
2018-02-26,7.47417362690136e-05
2018-02-27,0.000201181877019758
2018-02-28,0.000272274435119994
2018-03-01,0.000396655754300519
2018-03-02,0.000817384615605091
2018-03-05,0.000499651859395245
2018-03-06,0.000432232993842973
2018-03-07,0.000276537938098527
2018-03-08,0.000242455340562747
2018-03-09,0.000477463168640809
2018-03-12,9.30796016123388e-05
2018-03-13,0.00016711707807762
2018-03-14,8.91298395638167e-05
2018-03-15,0.000577497507147271
2018-03-16,0.000203247387347775
2018-03-19,0.000202357217238555
2018-03-20,7.18199254504781e-05
2018-03-21,0.000609960595040244
2018-03-22,0.00016045419671745
2018-03-23,0.000254866167485838
2018-03-26,9.64060451338498e-05
2018-03-27,0.000499192935971234
2018-03-28,0.000141569538787496
2018-03-29,8.58094397511793e-05
2018-04-02,0.000385219143064434
2018-04-03,0.000231409824513051
2018-04-04,0.000209028951492189
2018-04-05,7.23635172841376e-05
2018-04-06,0.000164763932479294
2018-04-09,0.000678446373571994
2018-04-10,0.000454280119201771
2018-04-11,0.000250844231589748
2018-04-12,5.12578278791513e-05
2018-04-13,0.000364231849278095
2018-04-16,0.000337612786088398
2018-04-17,0.000175571219656958
2018-04-18,0.00024268001743547
2018-04-19,0.000162183750474553
2018-04-20,0.000229939541940656
2018-04-23,0.000213229722261437
2018-04-24,0.000207768031696018
2018-04-25,0.000159138007924177
2018-04-26,0.000315977458784633
2018-04-27,5.06026240522593e-05
2018-04-30,0.000105303625094976
2018-05-02,0.000123259729581052
2018-05-03,0.000325480529647692
2018-05-04,9.79290473165926e-05
2018-05-07,0.000320025637912451
2018-05-08,0.000274567237611094
2018-05-09,0.001562996461197
2018-05-10,0.00134632145284767
2018-05-11,0.000427125311119903
2018-05-14,0.000236883274721613
2018-05-15,0.000528226227945239
2018-05-16,0.000232381038712779
2018-05-17,0.00232649590094139
2018-05-18,0.000808268924496114
2018-05-21,0.00100229249454998
2018-05-22,0.000767328432686149
2018-05-23,0.000926796736475712
2018-05-24,0.00107006926518509
2018-05-25,0.00223455518747213
2018-05-28,0.00581777578160732
2018-05-29,0.00356601748875139
2018-05-30,0.0033700487944969
2018-06-01,0.0286399809390515
2018-06-04,0.000417401229382922
2018-06-05,0.00178747322975793
2018-06-06,0.000893762093362993
2018-06-07,0.00226045984268379
2018-06-08,0.00188803556287048
2018-06-11,0.000677173865616741
2018-06-12,0.000292186103334702
2018-06-13,0.000911635178897774
2018-06-14,0.000385255640117009
2018-06-15,0.000595354342336168
2018-06-18,0.000254071275492008
2018-06-19,0.00388656196623043
2018-06-20,0.000640403681154061
2018-06-21,0.00217730184469967
2018-06-22,0.000687809842994485
2018-06-25,0.00080811297231926
2018-06-26,0.000501454763013812
2018-06-27,0.00111916643675631
2018-06-28,0.000708414102055657
2018-06-29,0.000265357744388813
2018-07-02,0.000410677768463981
2018-07-03,0.000213488977284935
2018-07-04,0.00165953012267674
2018-07-05,0.00143702220362114
2018-07-06,0.000218682827278936
2018-07-10,0.000716653823107294
2018-07-11,0.000701437274562581
2018-07-12,0.000285586064242867
2018-07-13,0.000178521686514663
2018-07-16,0.000164574624170681
2018-07-17,0.000526894269272064
2018-07-18,0.000231188778685376
2018-07-19,0.000481263238615989
2018-07-20,0.000295849386885991
2018-07-23,6.51870586866559e-05
2018-07-24,0.00010743888467528
2018-07-25,0.000139869215112013
2018-07-26,0.000313954354505867
2018-07-27,6.2954052052314e-05
2018-07-30,0.000145732905327265
2018-07-31,9.58502259727546e-05
2018-08-01,0.000203759642522863
2018-08-02,0.000599269475681639
2018-08-03,0.000167915005198909
2018-08-06,0.000192242714026782
2018-08-07,0.000647091390179204
2018-08-08,0.000767701190279955
2018-08-09,0.000270759157379907
2018-08-10,0.000576939714733867
2018-08-13,0.000553682769212177
2018-08-14,0.000302763241220096
2018-08-15,0.000369965701259646
2018-08-16,0.000334034846498032
2018-08-17,0.000219911850563611
2018-08-20,0.000189998021207371
2018-08-21,0.000853835264210304
2018-08-22,0.0005923939426525
2018-08-23,0.000446088715528314
2018-08-24,0.000164812102793915
2018-08-27,0.000222292076093911
2018-08-28,0.000271341978110036
2018-08-29,0.000748613558914937
2018-08-30,0.000730695949087016
2018-08-31,0.000265417939311123
2018-09-03,0.000137580342360594
2018-09-04,0.000327926642682755
2018-09-05,0.000341889241393818
2018-09-06,0.000299198605587844
2018-09-10,0.000292186103330936
2018-09-11,0.000219205235345238
2018-09-12,0.000338639226416048
2018-09-13,0.000263350306314873
2018-09-14,0.000237155349728698
2018-09-17,0.000734535942434782
2018-09-18,0.000556489448985531
2018-09-19,0.000352802701613079
2018-09-20,0.000323037634135182
2018-09-21,0.000109093971368302
2018-09-24,0.000212986951291417
2018-09-25,0.000352277807249725
2018-09-26,9.68854594030521e-05
2018-09-27,0.000804556682237018
2018-09-28,0.000661842202756849
2018-10-01,0.000254566044401563
2018-10-02,0.000610757997586768
2018-10-03,0.00232214928896909
2018-10-04,0.00108730761904881
2018-10-05,0.000536109349720393
2018-10-08,0.000772855816139859
2018-10-09,0.000263489901975474
2018-10-10,0.000291757448266424
2018-10-11,0.0015361335294397
2018-10-15,0.000175583039567355
2018-10-16,0.000211826457109377
2018-10-17,7.06065549865832e-05
2018-10-18,0.000218224599142686
2018-10-19,0.000179360094629482
2018-10-22,5.6207604683695e-05
2018-10-23,0.00023688327491023
2018-10-24,0.00089283179419537
2018-10-25,0.000475571383047599
2018-10-26,0.00109558427958493
2018-10-29,0.00370462002723544
2018-10-30,0.00121679042469963
2018-10-31,0.000494686589694622
2018-11-01,0.000393151768788956
2018-11-05,0.000262826417454911
2018-11-06,0.000810189337273719
2018-11-07,0.000959528790874437
2018-11-08,0.00148511500230484
2018-11-09,0.000614473911787929
2018-11-12,0.00021836845834348
2018-11-13,0.00111602643040683
2018-11-14,0.000980908093666831
2018-11-16,0.000416473207600663
