"Date","Return","Vol_GARCH","Vol_MSGARCH","Vol_GAS","VaR_GARCH_1","VaR_MSGARCH_1","VaR_GAS_1","ES_GARCH_1","ES_MSGARCH_1","ES_GAS_1","VaR_GARCH_2_5","VaR_MSGARCH_2_5","VaR_GAS_2_5","ES_GARCH_2_5","ES_MSGARCH_2_5","ES_GAS_2_5","VaR_GARCH_5","VaR_MSGARCH_5","VaR_GAS_5","ES_GARCH_5","ES_MSGARCH_5","ES_GAS_5","Parkinson"
2019-06-07,0.0181000416442329,0.0216037437319119,0.0220137846727028,0.0193159777122435,-0.0535457952050044,-0.0547081331509002,-0.0495008630733919,-0.0791811940887698,-0.0805085255078138,-0.0725325964217297,-0.0419089467757353,-0.0414207802245533,-0.0378511796623082,-0.0645763485013227,-0.0637900120581066,-0.0591152072265387,-0.0332234604686227,-0.0343665485600096,-0.0312228136699565,-0.0548566331590024,-0.0557274953012922,-0.0527754314074598,0.000107866996149273
2019-06-10,-0.0041190846545126,0.0216065996598057,0.0221300855729396,0.0194137896952743,-0.0535901600663422,-0.0549930435221523,-0.0497589877315403,-0.0791811940887698,-0.0809670263452122,-0.0728260081630573,-0.0419116531854353,-0.0416435079730705,-0.0380399044134129,-0.0645763485013227,-0.0643761779714806,-0.0592619847206599,-0.0331827866594754,-0.0345243145667604,-0.0313852604711371,-0.0548566331590024,-0.0557274953012922,-0.0527754314074598,6.92383525633185e-05
2019-06-11,0.0189561520810522,0.0209819595700326,0.0216836180348362,0.0182056862911273,-0.0521199232011424,-0.0538815609256639,-0.0466434010227231,-0.0771563541095882,-0.0796139926327784,-0.0686160576161729,-0.0407127978435986,-0.0408016792676645,-0.0356557718987071,-0.0626830082934388,-0.0628629337480244,-0.0570065326022632,-0.0319205992950674,-0.0337979611208744,-0.0294148709140896,-0.0534456653697126,-0.0554764455090745,-0.0512733450948329,0.000166447167702662
2019-06-12,-0.0114794817265462,0.0211092392415178,0.0219180546711928,0.0186886812252926,-0.0524632712956452,-0.0544596167441132,-0.0478967821443117,-0.0775471230190958,-0.0805085255078138,-0.0703211362742861,-0.0409565048909471,-0.0412492357742073,-0.0366033153825665,-0.0630440855337474,-0.0636004257804593,-0.0581064805567833,-0.0321454852372337,-0.0341306867737998,-0.0302078268662436,-0.0534456653697126,-0.055602124413249,-0.051694613326831,0.000115016878151716
2019-06-13,0.0122155877601813,0.0207786075586778,0.0217255438038194,0.0183078081897429,-0.0517081593349561,-0.0539916345898946,-0.0469035890467488,-0.0756968817765153,-0.0796139926327784,-0.0688507231656439,-0.0402912157792532,-0.0408974986488561,-0.0358565431757787,-0.0625029138357538,-0.0628629337480244,-0.0570065326022632,-0.0316736138074084,-0.0338088414287181,-0.0295830583022539,-0.0532195196458726,-0.0554764455090745,-0.0512733450948329,4.6729652702877e-05
2019-06-14,-0.00442478597385673,0.0204822175048841,0.0215735752130596,0.0177129215458439,-0.0510271048868416,-0.0536162795686827,-0.0453770886780753,-0.0740415057839768,-0.0791811940887698,-0.0672721422063195,-0.039684352575772,-0.0406078698677684,-0.0346378341140169,-0.0614681367539229,-0.0626830082934388,-0.0557274953012922,-0.0312487416604112,-0.0335201162425358,-0.0286185169722927,-0.0527754314074598,-0.0551022161244773,-0.0502581714730313,6.02734154853166e-05
2019-06-17,0.0018460407574609,0.0199408271687016,0.0212190285432498,0.0167406046821322,-0.0497665231041906,-0.0527360484426007,-0.0428731140006103,-0.0728260081630573,-0.0779424149166022,-0.0653829778924473,-0.0385988398562989,-0.0399578756481503,-0.0327215740654259,-0.0601733373693325,-0.0616369983974353,-0.0542525339714095,-0.0303986450780232,-0.0329556869890263,-0.0270360408045495,-0.0519045866512222,-0.0547341850080923,-0.0483710519413953,0.000107734241321408
2019-06-18,0.012463504450938,0.0193872255714855,0.0208687810454992,0.0156834530605416,-0.0484544771258535,-0.0518568469022736,-0.0401608147324847,-0.0713911784056843,-0.0760488229602276,-0.0621499594365678,-0.0374873313543178,-0.0392856572450292,-0.0306265619959322,-0.0586797464476223,-0.0609735961581281,-0.0523346697744678,-0.0295659103420687,-0.0323875698995678,-0.0253158672449954,-0.0512733450948329,-0.0536710516723767,-0.0471477249893504,3.50609453494071e-05
2019-06-19,0.00254684511351123,0.0192079107567116,0.0208527579568041,0.0155248960594332,-0.0480614096811741,-0.0518113573868075,-0.0397650113479263,-0.0708463980935296,-0.0760488229602276,-0.0616369983974353,-0.0370939057002124,-0.0392591680182649,-0.0302995112797996,-0.0585358983429014,-0.0609735961581281,-0.051694613326831,-0.0292126720453078,-0.0323557423082249,-0.025048878728194,-0.0509627910444335,-0.0534456653697126,-0.0468895115088627,6.57463393261378e-05
2019-06-21,0.0272418279534284,0.0186969985461938,0.0205474791336342,0.0146100064664767,-0.0468716094774672,-0.0510617760742733,-0.0374103801251128,-0.0688507231656439,-0.0740415057839768,-0.0586797464476223,-0.0360595702098888,-0.0385491353847722,-0.0284958939247885,-0.0575474189880757,-0.0601733373693325,-0.0501594748685468,-0.0283994789229324,-0.0318854297200769,-0.0235591291953641,-0.0500612687350278,-0.0533322647573393,-0.0449308936083957,8.79961894291314e-05
2019-06-24,-0.00106138342479988,0.0198970579525732,0.0220195278411127,0.0184694260530295,-0.0498105176412338,-0.0547703467490832,-0.0473870263026891,-0.0728260081630573,-0.0805085255078138,-0.069087751498152,-0.0383050616609489,-0.0413307868793171,-0.0360737919564535,-0.0598631370906888,-0.0636004257804593,-0.0575474189880757,-0.0302436921400193,-0.0344305207653289,-0.0298098646904962,-0.051694613326831,-0.0557274953012922,-0.0515885858987702,3.05513545756785e-05
2019-06-25,-0.0265438826578453,0.0193361434184366,0.0212185431908312,0.0172474760389182,-0.0484958550071317,-0.0527361925446476,-0.0442382893579697,-0.0713911784056843,-0.0779424149166022,-0.0659908730534842,-0.0371569905893786,-0.0396695421605245,-0.0336639102451068,-0.0585358983429014,-0.0613017579167899,-0.055350872337515,-0.0293612575878723,-0.0329284231438128,-0.027818609836824,-0.0511690056532958,-0.0547341850080923,-0.0493841919607532,0.000284583098136855
2019-06-26,0.00579921885818885,0.0204137186130862,0.0221552202035133,0.0208207460713928,-0.0511396463846887,-0.0550907093169227,-0.0534317704652216,-0.0746789729072828,-0.0814392708945801,-0.0787607720189711,-0.0391698410881485,-0.0414603452981074,-0.0407185406640996,-0.0609735961581281,-0.0637900120581066,-0.0626830082934388,-0.0310562086411472,-0.0343928664446578,-0.0336520333480064,-0.0527754314074598,-0.0557274953012922,-0.055350872337515,7.88778348113465e-05
2019-06-27,-0.0160294871115301,0.0198834076855326,0.0217065101011087,0.019373112932437,-0.0498881844881944,-0.0539826360149102,-0.0496995130033996,-0.0728260081630573,-0.0796139926327784,-0.0728260081630573,-0.0380764285206336,-0.0404582483408099,-0.03786594156716,-0.0592619847206599,-0.0626830082934388,-0.0591152072265387,-0.0302242511446243,-0.0335702170754509,-0.0312927868308896,-0.051694613326831,-0.0552260877790922,-0.0527754314074598,0.000141332388251199
2019-06-28,0.00658860362595941,0.0199171141297688,0.0217507606595295,0.0196061307216086,-0.0499972796300871,-0.0541214039371326,-0.050285503481484,-0.0731236653391288,-0.0800555033047358,-0.0731236653391288,-0.0380787216918975,-0.0404687480443245,-0.0383362647181286,-0.0592619847206599,-0.0626830082934388,-0.0598631370906888,-0.0303067322165044,-0.0336528120245883,-0.0316822446403645,-0.051694613326831,-0.055350872337515,-0.0532195196458726,0.000120461022361442
2019-07-01,-0.00548748404155108,0.0194367724220851,0.0217781559853771,0.018353088145076,-0.0488570747364469,-0.0539972151057761,-0.047064179019548,-0.0722383296760926,-0.0796139926327784,-0.069087751498152,-0.0370738779783386,-0.0410179902381439,-0.0358602939458569,-0.0585358983429014,-0.0632278013262638,-0.0570065326022632,-0.029553212647946,-0.0335926089961327,-0.0296335048830709,-0.0512733450948329,-0.0552260877790922,-0.0514827050603845,0.000317949911726803
2019-07-02,-0.0162725484131383,0.0189786795427096,0.0215366376950271,0.0173803400046384,-0.0477439807968945,-0.0535395814606452,-0.0445629517629018,-0.0700649682741929,-0.0791811940887698,-0.0666195527025717,-0.0361854070419197,-0.0403001154322129,-0.0339412836270614,-0.0576857571450423,-0.0625029138357538,-0.0554764455090745,-0.0288674524612212,-0.0331345815892987,-0.0280405461106934,-0.0506389349527973,-0.0548566331590024,-0.0498431762142302,0.00018472795265248
2019-07-03,0.0114922488082419,0.0191130960173134,0.0216645679761116,0.0180902911134067,-0.0481010075661424,-0.0536546151993741,-0.04638122756416,-0.0708463980935296,-0.0796139926327784,-0.0681557234078041,-0.0363260827361275,-0.040836377084716,-0.0353502991827425,-0.0576857571450423,-0.0628629337480244,-0.0563559941423963,-0.0290845379616241,-0.0333655810469481,-0.0292054498147724,-0.0508424759815052,-0.0549792258504077,-0.0510482891065173,4.73885558848266e-05
2019-07-04,0.00953785660561618,0.0188925513606523,0.0215110823173,0.017443433281314,-0.047556654578141,-0.0534197863138646,-0.0447322547416511,-0.0695674555316609,-0.0787607720189711,-0.0668353884522551,-0.0359026594309449,-0.0402721730748625,-0.0340604842064491,-0.057410002612617,-0.0623250817178284,-0.055602124413249,-0.0287509739298867,-0.0330731308779663,-0.0281357006018299,-0.0506221273193299,-0.0548566331590024,-0.0501206165140823,3.23581019299826e-05
2019-07-05,0.000365030119599625,0.0185814454807381,0.0207893475718789,0.0166815258397899,-0.0468280178205556,-0.0519167670316759,-0.0427717967927327,-0.0688507231656439,-0.0760488229602276,-0.0651778598859009,-0.0350805436040605,-0.0383882779449522,-0.0325514944890471,-0.0562280452079889,-0.0598631370906888,-0.0541320772051815,-0.0283015616680383,-0.0321120444754585,-0.026888827606031,-0.0502202688716716,-0.0536680708413402,-0.0484133228666269,0.000101957337540743
2019-07-08,0.00908271457519959,0.0180759791500763,0.0204185777359697,0.0156418123616594,-0.0456195029994396,-0.0511361285585221,-0.0400904234450192,-0.0672721422063195,-0.0746789729072828,-0.0619767890617321,-0.0339735018376955,-0.0376794473488342,-0.0304961734943733,-0.0554764455090745,-0.0589694151900249,-0.0523137144981651,-0.0275555247824722,-0.0315181418797157,-0.0251859160101256,-0.0493413870347024,-0.0532089210521283,-0.0471810190373748,3.71748776036775e-05
2019-07-10,0.0150756624027814,0.0177964593519282,0.0202283405883226,0.0150753824710407,-0.0449491082579139,-0.0508179400743459,-0.0386375119279205,-0.067052818375176,-0.0740415057839768,-0.0601733373693325,-0.0333344270102985,-0.0373843764136948,-0.0293639486314818,-0.0549792258504077,-0.0586797464476223,-0.0514532735134059,-0.0271418764833938,-0.0312876556785481,-0.0242485511443186,-0.0485037126854363,-0.0529839772896871,-0.0464124409522805,4.10520323209533e-05
2019-07-11,0.0116877547985828,0.0179154365357859,0.0212578501403551,0.0154333052558089,-0.0452520594011218,-0.0523508249710584,-0.039574380137718,-0.0672721422063195,-0.0775471230190958,-0.0613017579167899,-0.0336332806719056,-0.0399827332567328,-0.0300737436674177,-0.0552260877790922,-0.0616369983974353,-0.051882237558893,-0.0273227773576177,-0.0329019219106984,-0.0248410433533165,-0.049151246481648,-0.0547341850080923,-0.0467509002981376,5.50319936094253e-05
2019-07-12,0.00456702005261154,0.0177811379522099,0.0203380918606761,0.0151770366109555,-0.0449076607891078,-0.0511266733825198,-0.0389318678234024,-0.067052818375176,-0.0746789729072828,-0.0608020794987209,-0.0335655418933913,-0.0376038478084327,-0.029526886117758,-0.0553131904724256,-0.0590991537649048,-0.0515081082303038,-0.0271099703879317,-0.0314594823320719,-0.0244026598072958,-0.0485390787483728,-0.0530507827868603,-0.0464364991027415,4.81038240602423e-05
2019-07-15,-0.012343658748436,0.0173503742317646,0.0200234090783192,0.0143427766760768,-0.0438992085931959,-0.0505080475490171,-0.0367821405747996,-0.0655837973764102,-0.0734236466739636,-0.0583686380901531,-0.0324700798597691,-0.0369585168650387,-0.0278664596652321,-0.0540902382608606,-0.0586600779139182,-0.0495739419452188,-0.026484665293712,-0.0309757815202305,-0.0230372613378298,-0.0479110515515383,-0.0529365553880959,-0.044512743821265,9.86812737120448e-05
2019-07-16,-0.012497930939087,0.0173501279624684,0.0200423800608762,0.014950991067187,-0.0439229421519009,-0.0506942039125588,-0.0383508633637731,-0.0655837973764102,-0.0740415057839768,-0.0600049055457842,-0.0324860806784613,-0.0371095427044605,-0.0290726938654544,-0.0540902382608606,-0.0586600779139182,-0.0509806220598477,-0.0264967615994572,-0.0310262116543175,-0.0240307487074118,-0.0479995616182038,-0.0530507827868603,-0.0461821451810813,0.000245798906901134
2019-07-17,-0.00540444478366052,0.0173630097968562,0.0201121884215976,0.015456040090033,-0.0439512055436788,-0.05086455996099,-0.0396557891901054,-0.0655837973764102,-0.0740415057839768,-0.0614644074251312,-0.0324879883266796,-0.0371524932620035,-0.0300698369947935,-0.0541897832620683,-0.0586600779139182,-0.0520197206695612,-0.0265112692302996,-0.0311324337221091,-0.0248498616951367,-0.048049464164167,-0.0531401950106603,-0.0468190235558741,6.03972853647888e-05
2019-07-18,-0.00616055580937846,0.0169937484022324,0.0198242841787027,0.0148666364417307,-0.0430874600700224,-0.0503470284508197,-0.0381263572042761,-0.0653829778924473,-0.0734236466739636,-0.0593955837618364,-0.0318047060020782,-0.0366978220242945,-0.0289090119043553,-0.0537188087444942,-0.0582253491576069,-0.0508436879121586,-0.0259748529191784,-0.0306674120321063,-0.0238858720778368,-0.0475184518476978,-0.0526829097830797,-0.0460523521224619,6.82728595630018e-05
2019-07-19,-0.00254777208270961,0.0166741517990113,0.0196103572566176,0.0144293286477026,-0.0423149440310498,-0.0499480131390931,-0.0369919353968097,-0.0645763485013227,-0.0731236653391288,-0.0586600779139182,-0.0311771316692088,-0.0363630765234024,-0.0280417086653862,-0.0532437964165679,-0.0579399260164868,-0.0501053113717412,-0.0254939844852245,-0.0303565291602748,-0.023163326536587,-0.04748671596293,-0.0521125396334679,-0.044658494535065,2.52571187290469e-05
2019-07-22,0.00182049932226549,0.0162622306459648,0.0193289744835611,0.012717921204059,-0.0413156049574974,-0.04899360508136,-0.0336550520073491,-0.0636004257804593,-0.0725325964217297,-0.0556799128918904,-0.0303696103422001,-0.0357200617511941,-0.0244664183954396,-0.0523139162081082,-0.0572462964967634,-0.0465761690190205,-0.0248440182641286,-0.029873812381475,-0.0201957417321527,-0.0469225680868159,-0.0522036310241123,-0.0415619355108,7.22532574629602e-05
2019-07-23,0.00109071088966093,0.0158242393453579,0.019035135993204,0.0119238586495603,-0.0403052309806151,-0.0478456939010399,-0.0315260827128075,-0.0625029138357538,-0.0703211362742861,-0.0535793169534736,-0.0295569844947099,-0.0351032787721104,-0.0229148722436243,-0.051759881608956,-0.0564495435039798,-0.0445431023485771,-0.0241463842213244,-0.0294039806477207,-0.0189087436056314,-0.04648947038239,-0.051759881608956,-0.0401654447836546,2.52020717140034e-05
2019-07-24,-0.00619648420667845,0.0153949752812631,0.0187379413501976,0.0112080262132972,-0.0393109028872906,-0.04668568183062,-0.0296076447061399,-0.0611312952060501,-0.0686160576161729,-0.0518695816673765,-0.0287622081763747,-0.0343223812727722,-0.0215194069558941,-0.0509013541374359,-0.0559377609008701,-0.0427876860718433,-0.0234423154861009,-0.0289462057514511,-0.0177504653578081,-0.0450067728529093,-0.0510067645552103,-0.0388013429885088,5.52543088715204e-05
2019-07-25,-0.0169620585867856,0.0151358498683072,0.0185700587870204,0.0111085599772092,-0.0387301911712142,-0.0460856026710543,-0.0293333846345797,-0.0604784886901496,-0.0677072740648639,-0.0516500883774025,-0.0282928083378046,-0.0338957789708673,-0.0213497382348897,-0.0503840925113017,-0.0558096621585331,-0.0426491853101683,-0.0230215063090565,-0.0286275332810315,-0.0175940232702123,-0.0446199463217607,-0.0506932694572388,-0.0386308647139065,0.000232894832221305
2019-07-26,-0.028287762073769,0.0158016408628932,0.0191134388817522,0.013664654173138,-0.0403819159860999,-0.0473976025795148,-0.0361567553308445,-0.0626830082934388,-0.069087751498152,-0.0577995781535658,-0.0295775170083525,-0.0348600094139546,-0.0260032235610641,-0.051759881608956,-0.0560646079843412,-0.0478093224394842,-0.0241076727912382,-0.0294166023632707,-0.0217343448778968,-0.0464030590822086,-0.051759881608956,-0.0431393852344847,0.000252644573892
2019-07-29,0.0091394390933541,0.0178485430674294,0.0206985975059299,0.0201051099410362,-0.045422931958403,-0.0519012464807613,-0.051654696652713,-0.0672721422063195,-0.0760488229602276,-0.0756968817765153,-0.0334937491339622,-0.0379093145935106,-0.0392107629971275,-0.0554230935989233,-0.0592468592084422,-0.0611312952060501,-0.0272210164485834,-0.032096455235823,-0.032461588761354,-0.0490059394769029,-0.0540565988889272,-0.0544172181828498,0.000121065035979949
2019-07-30,-0.00532118322144566,0.0175377880848082,0.0203825862141538,0.018326933164556,-0.0446439416394193,-0.051255293716982,-0.0486518251450272,-0.0670137476920104,-0.0753491552888608,-0.0716664232004248,-0.032845780790709,-0.0374432888591508,-0.0355048776265331,-0.0550757917064653,-0.0588741373094433,-0.0568929016965102,-0.0268177333062924,-0.031520575322522,-0.0292863094802394,-0.0483558253569224,-0.0536048987368957,-0.0514459387218582,4.99782816461742e-05
2019-07-31,-0.00611622701305363,0.017112906160352,0.020031022386557,0.017198133167266,-0.0436353851181229,-0.0500108575648808,-0.0456120545952669,-0.0655363285651833,-0.0731236653391288,-0.067458516317121,-0.0320288281674747,-0.0366539319873453,-0.0335168234183708,-0.0540853653375644,-0.0582880441170778,-0.055461701717999,-0.0261661803802898,-0.0309284846231162,-0.0274692253387677,-0.0477248230849032,-0.0532514272795821,-0.0492950517564553,0.000120512407816227
2019-08-01,-0.0185763855735401,0.0167454945439607,0.019642585025738,0.0162817746363297,-0.0427761972456277,-0.0495509344253953,-0.0431486110057054,-0.0653279218551572,-0.0725325964217297,-0.0655363285651833,-0.031348200345105,-0.0360044465873913,-0.0315507016065884,-0.0533697598990196,-0.0577170060718858,-0.0536048987368957,-0.025559812157043,-0.0304354928660518,-0.0259901770711738,-0.047458130677989,-0.0525564275419118,-0.0477248230849032,0.001057610587841
2019-08-02,0.0353068138310194,0.0173570738806341,0.0201142291213675,0.0176665527129281,-0.0442338118333442,-0.0504541745907836,-0.0468774172729364,-0.0662896767150512,-0.0737081611620561,-0.0692550669131966,-0.0324751625775321,-0.0368674611645265,-0.0342459619335245,-0.0544617590315111,-0.0587725025065472,-0.055873812811306,-0.0263169397585176,-0.031095670647347,-0.0282034763157451,-0.0479763715270672,-0.0533766299515971,-0.050280677112609,0.000189906136560311
2019-08-05,-0.0372618486698263,0.0200030484089189,0.0222041350008421,0.0234646417659509,-0.0507351293013078,-0.0558586506828224,-0.0604571734670246,-0.074342279012976,-0.0834783784161684,-0.0875178024679876,-0.0374843187369514,-0.0407171843056718,-0.0457420800061536,-0.0589209585318047,-0.0628851558247023,-0.067615388319673,-0.0304144581417321,-0.034344583034004,-0.0378118928830125,-0.0524453936753441,-0.0560038413616999,-0.059220077836414,0.000201249098803899
2019-08-06,0.0128331529886667,0.0225406011304775,0.0241099944646588,0.0280786062068019,-0.0570166725113591,-0.0610471143397194,-0.072367502981303,-0.0845788005198081,-0.0881446978598469,-0.104585149157576,-0.0423356737512639,-0.0442891763838129,-0.0548840743582376,-0.0648308217598691,-0.0665035273587458,-0.0809670263452122,-0.0343970670906949,-0.0374286116765699,-0.0453418011563002,-0.055891613860551,-0.0589209585318047,-0.067615388319673,0.000156191964529512
2019-08-07,-0.0108781181498599,0.0220531816486902,0.0234654033518297,0.026028367634909,-0.0557866944934107,-0.0595404859227522,-0.0670381784716007,-0.0829462648300581,-0.0863127959219664,-0.0929292676854999,-0.0413814180143411,-0.0430944826703541,-0.0508832666477155,-0.0638271041102604,-0.0656620413548857,-0.074342279012976,-0.0336383524903375,-0.0364289164419878,-0.0420115505082172,-0.0555034072597597,-0.0581892227077631,-0.0648308217598691,0.000298779291262957
2019-08-08,0.0288759235044998,0.0215280973986505,0.022904543516215,0.0244061860717113,-0.054494492791437,-0.058003616396784,-0.0628475545595276,-0.0805085255078138,-0.0857395933171333,-0.0887822157520304,-0.0404112729421321,-0.0420432069404868,-0.0476785925715352,-0.0628851558247023,-0.0648308217598691,-0.0702586225390622,-0.0327817992736855,-0.0355445126984843,-0.0393674227607494,-0.0549906008363665,-0.0569340392295196,-0.0612955753991894,0.000127082226704946
2019-08-09,-0.00266008137504274,0.0225123594178965,0.0236411919391335,0.0254599582682082,-0.056936498874646,-0.0598022843072056,-0.0655857603092934,-0.0845788005198081,-0.0869072522506341,-0.0929292676854999,-0.0422456554707672,-0.043409808835023,-0.0497408453514722,-0.0648308217598691,-0.0656620413548857,-0.0730953711253433,-0.0343476166998802,-0.0366921814762373,-0.0410796457940894,-0.055891613860551,-0.0581892227077631,-0.0634443219817598,0.000180223494106916
2019-08-12,-0.0242646219952035,0.0216943740036131,0.0228179655921826,0.0233951472593308,-0.0549446016235995,-0.0579078081122102,-0.0602190277781727,-0.0809670263452122,-0.0857395933171333,-0.0875178024679876,-0.0407422416588352,-0.0418587005853832,-0.0456938797662247,-0.0630697645996248,-0.0648308217598691,-0.067615388319673,-0.0330210188841862,-0.0354068984588818,-0.0377190528070053,-0.0551183177118457,-0.0565368169567144,-0.059220077836414,7.86715951916824e-05
2019-08-13,0.0132710768962913,0.0222302723309922,0.0232297830606486,0.024372165381263,-0.0562881213002349,-0.0588123053061681,-0.062712063767069,-0.0840245405550785,-0.0857395933171333,-0.0887822157520304,-0.041736846265166,-0.0425952958092169,-0.0476673491561705,-0.0646248046736143,-0.0654505409457879,-0.0702586225390622,-0.0338665817645798,-0.0360670708921268,-0.0393216409923145,-0.0557630273104638,-0.0576207514524235,-0.0612955753991894,0.000443096627927057
2019-08-14,-0.0343161259724539,0.0217841345299632,0.0227692697337354,0.0229425578191245,-0.055204264451559,-0.0576479004166486,-0.0590119122768182,-0.0824312646356002,-0.0857395933171333,-0.0857395933171333,-0.0409256831218003,-0.0417500312907817,-0.0448482065824447,-0.0630697645996248,-0.0646248046736143,-0.0671630345682602,-0.0331584739973579,-0.0353435229548111,-0.0369912677075344,-0.0552465587316995,-0.0565368169567144,-0.0586261715280661,0.000206444545779453
2019-08-15,-0.0280791591007101,0.0234827168405665,0.0241618516826599,0.0267714970845834,-0.0594331039618077,-0.0613959460072711,-0.0688930538215131,-0.0863127959219664,-0.0887822157520304,-0.0970094406579431,-0.0441157454819318,-0.0443234101602885,-0.0524256096463385,-0.0662896767150512,-0.0665035273587458,-0.0775471230190958,-0.0358892897579704,-0.0375335766841076,-0.0432320542402219,-0.0573422442077254,-0.0590697311754188,-0.0656620413548857,0.000441966984037419
2019-08-16,-0.0132947533508421,0.0241920905507916,0.0247152474918195,0.0276865237938411,-0.0611961245468533,-0.062535516140594,-0.0712116145979952,-0.0881446978598469,-0.0887822157520304,-0.0998940903770513,-0.0454714733347886,-0.0453416721449467,-0.0542747096343042,-0.067615388319673,-0.067615388319673,-0.0805085255078138,-0.0369643922996994,-0.038325865268154,-0.0447284584335507,-0.0586261715280661,-0.0601443482157665,-0.0671630345682602,0.00047194390268502
2019-08-19,0.00500626827536154,0.0236197508591823,0.0241131279757949,0.0260142523884683,-0.0598062110385007,-0.0609083417960086,-0.0668645687961128,-0.0869072522506341,-0.0881446978598469,-0.0929292676854999,-0.0444061213953422,-0.0442297339368017,-0.0510065485892262,-0.0667201819611892,-0.0662896767150512,-0.074342279012976,-0.0361149473017999,-0.0373474928669452,-0.0420112988202581,-0.0577613772484638,-0.0589209585318047,-0.0648308217598691,0.000260771801041677
2019-08-20,-0.000416233092586727,0.0227839486779163,0.0232477651302979,0.023851486049906,-0.0577515945547288,-0.0589992787996414,-0.061272206151403,-0.0857395933171333,-0.0857395933171333,-0.0881446978598469,-0.0428304632195737,-0.0426313827389593,-0.0467526126609837,-0.0656620413548857,-0.0654505409457879,-0.0690109048980028,-0.0348638761258678,-0.0360616050863165,-0.0384934789376284,-0.0560189470888603,-0.0576207514524235,-0.0603042113376419,0.000163764928686685
2019-08-21,0.0578289263449399,0.0219740912363734,0.0225184271756351,0.0219299984395349,-0.0557455690362444,-0.056914514821609,-0.0562920903352126,-0.0829462648300581,-0.0845788005198081,-0.0840245405550785,-0.0412992426373801,-0.0412751717743959,-0.0429811182720029,-0.0638271041102604,-0.0638271041102604,-0.0656620413548857,-0.033634588265022,-0.0348703569907327,-0.0353763217368914,-0.0553795050300094,-0.0560189470888603,-0.0565368169567144,0.00187940571733233
2019-08-22,-0.00907841247239076,0.0272961589480893,0.0272677686089513,0.0350492003230817,-0.0689917166410349,-0.0689178159254533,-0.0902388430173453,-0.0970094406579431,-0.0970094406579431,-0.119800974887612,-0.0513068718071099,-0.0499920181246188,-0.0687454259346281,-0.0756863160891771,-0.073400489092709,-0.0970094406579431,-0.041705723242941,-0.0421561393977887,-0.0566951621295209,-0.0646248046736143,-0.0648308217598691,-0.0840245405550785,0.000174779890433858
2019-08-23,-0.0379843643317031,0.0263245362297454,0.0261947174871921,0.0318769910001705,-0.0665755422985567,-0.066272913085036,-0.0820560154853502,-0.0929292676854999,-0.0929292676854999,-0.115863783894941,-0.0494645035328096,-0.0480202997380597,-0.0624737568385282,-0.0727947443237131,-0.0710606336697687,-0.0887822157520304,-0.0402378058196714,-0.0404589332610936,-0.051530347656946,-0.0623386187395448,-0.0628851558247023,-0.0760441144487136,0.000762384169889786
2019-08-26,-0.0132671929515003,0.0277949309891111,0.0274781675235345,0.0336796936995432,-0.0702503980438143,-0.0689207918417767,-0.0866792579654141,-0.0988954524998034,-0.0970094406579431,-0.117885209636901,-0.0522866083400029,-0.0503013931141518,-0.0660307797443279,-0.0775471230190958,-0.073400489092709,-0.0929292676854999,-0.0424806631647871,-0.0424379156176135,-0.0544565366460087,-0.0650348494273892,-0.0650348494273892,-0.0805085255078138,0.000509063447828943
2019-08-27,0.0157353143108568,0.0269721326059858,0.0264094856161269,0.0310319792808372,-0.0681936849926317,-0.0668933649364595,-0.0798342927434545,-0.0970094406579431,-0.0929292676854999,-0.112160325822356,-0.0507450279226382,-0.0484383352643623,-0.0608158953785777,-0.074342279012976,-0.0719081684242938,-0.0881446978598469,-0.0412290662901479,-0.0408587861445726,-0.0501488572622471,-0.0634443219817598,-0.0630697645996248,-0.073400489092709,0.000622491836940558
2019-08-28,0.0102187686740264,0.0262919756700347,0.0257423460616668,0.0287743698229631,-0.0664789117066446,-0.0649266205291807,-0.0739852270410459,-0.0929292676854999,-0.0914631900805012,-0.105949572858431,-0.0494271909409191,-0.047166630950442,-0.0564043891997776,-0.0727947443237131,-0.0695018552502887,-0.0840245405550785,-0.0401692749032437,-0.0397929165744161,-0.0464858894907557,-0.0623386187395448,-0.0619849944931169,-0.0685323753387787,0.000203645981151095
2019-08-29,0.0363385959339579,0.0254322530428557,0.0248951763021981,0.026454839626101,-0.0643349514594992,-0.0626199463423267,-0.0680096625430419,-0.0914631900805012,-0.0887822157520304,-0.096107202049273,-0.0478204566756853,-0.0455823801623411,-0.0518168221886631,-0.0707886198889282,-0.067615388319673,-0.0764064910631111,-0.0388722809671281,-0.0384172184595011,-0.042710151440461,-0.060958882481247,-0.0603042113376419,-0.0654505409457879,0.000385317073404017
2019-08-30,0,0.0267186061487818,0.0261206575289586,0.0287670770154056,-0.0675391872784723,-0.0655299432693134,-0.0740116079783428,-0.0952515668470207,-0.0929292676854999,-0.105949572858431,-0.0502785915237881,-0.0478370618863416,-0.0563396085479057,-0.073400489092709,-0.0707886198889282,-0.0840245405550785,-0.0408401563328451,-0.0403192985485326,-0.0464645526704416,-0.0630697645996248,-0.062700452051881,-0.0685323753387787,0.000150819946180706
