,Residuals_LSTM
188,19.860161832404202
189,-6.918473157464252
190,-43.18480650281571
191,41.617058350819384
192,45.491101682589665
193,32.37715027599081
194,-35.93686697905564
195,-25.33912364783718
196,-24.886445811912267
197,-2.357507034250492
198,128.7529944980591
199,16.387166814242114
200,-25.164651232334613
201,-9.769013529175805
202,69.90481777684779
203,-40.96574053107646
204,-60.274412560414014
205,93.36506901197848
206,15.758315228022475
207,-140.89403457413258
208,-47.78753983743793
209,-5.042592608413114
210,0.0
211,20.446963258876064
212,2.1047747013714333
213,-31.749480197760526
214,28.031308680719217
215,193.99246482610386
216,-7.367821069608765
217,118.36808777582081
218,-101.77354240512635
219,28.399330066732446
220,112.87638798138313
221,28.80542367404371
222,48.583650229583014
223,37.249197812938824
224,-49.732186883687895
225,-60.39701292911541
226,56.17436737831605
227,65.09595634021356
228,140.48687072789636
229,-108.39708754040207
230,47.85274168688054
231,8.184869395839183
232,-155.37307481606973
233,-52.98657482237153
234,5.344658786015776
235,-2.821380940581996
236,-18.29540617723679
237,36.768519677037226
238,1.6595919253953189
239,30.508953305286493
240,-14.242462385115259
241,-40.78021439768508
242,-38.36941468393372
243,-35.26756496773318
244,29.85092673738437
245,-50.79386513322302
246,-169.5674892170883
247,22.197692852478614
248,-36.4740420429951
249,-4.464377698709267
250,-28.173667365479538
251,-11.097114903377168
252,87.54709965187313
253,22.42376951620776
254,-16.81033331224372
255,-10.027649914879623
256,40.249785124793505
257,45.99708689015025
258,-89.12763817062735
259,-26.629805438234392
260,56.78404843044005
261,23.638494275468602
262,-10.946938608523727
263,-34.83654837459242
264,1.5790097540291381
265,-62.19432673645238
266,35.79573626263809
267,52.82490676647779
268,51.141605734035
269,-0.9284111799521777
270,-15.127975667931329
271,32.68798591597501
272,146.42519890063767
273,35.67423913469765
274,39.08395404820111
275,115.63903604444214
276,233.97040600976206
277,-60.184652561099384
278,17.354268240500943
279,5.643480382527876
280,36.54313549220476
281,69.0983031147656
282,179.00483705423872
283,65.6819239961694
284,-12.723365369935317
285,-86.72331130318436
286,230.36382053006312
287,1.0728198994446598
288,24.42955773437323
289,58.634957345142105
290,52.04103297150342
291,-134.48022817451002
292,44.232959330495106
293,62.52236378884058
294,11.70178876362129
295,-22.26173689723943
296,21.542637941371783
297,48.095242579183804
298,-128.34904186482228
299,42.492745237839706
300,29.80356252421713
301,-20.61631125687304
302,-4.1472748732451645
303,-57.02910874028159
304,-12.801155852283351
305,-0.4481543917940117
306,-9.787108769475198
307,-44.11863636803425
308,19.892893104766888
309,-3.1052969762992406
310,-16.56731328836023
311,30.839893154738157
312,-12.90324441425581
313,5.7135338430512785
314,56.02982141925603
315,-180.27332198732444
316,-37.16923772150515
317,14.842423061491084
318,-29.80237525102693
319,3.0739428075207105
320,38.76082272887955
321,196.45579709069787
322,-81.77491218816287
323,115.213664055667
324,105.16378839288257
325,-2.860476838682397
326,-34.46353827652514
327,-21.778963234623404
328,78.32847811811978
329,-45.86521581841156
330,-2.3184166790734975
331,63.612437222966136
332,96.02728656736063
333,86.76374682422016
334,102.74608366052223
335,-315.03623751582336
336,-48.05863934562388
337,-45.46109348171623
338,11.700457999848908
339,-17.52694013223121
340,-124.48898370512069
341,1.6533618249373474
342,2.6879175362225913
343,-52.6504698547526
344,-37.36770419533504
345,4.996466480700322
346,-12.441583475655442
347,-23.679077823025406
348,25.272286956736256
349,22.452228723051167
350,-19.029455338146473
351,0.3668059134015103
352,-18.524550895954324
353,3.4190305617414523
354,-5.428791063373301
355,6.24388406114154
356,50.01890291408602
357,-28.56379648931778
358,34.69114931984705
359,80.47258137905291
360,110.35284533717589
361,-102.25294572895436
362,26.946565588642198
363,-24.246703943328583
364,1.684789436578829
365,-23.958774360402955
366,-43.838089736166076
367,-5.261205823991481
368,-60.611469566670024
369,-40.381745034021755
370,-110.70269606668754
371,26.357966859196345
372,0.4695002406720227
373,14.110944994036759
374,31.3603260832123
375,24.70755049219236
376,22.259563581235618
377,64.57792122712911
378,-12.156686202635816
379,11.974051217771423
380,-23.758254377897053
381,-24.037716306930648
382,-139.98903316688617
383,-45.60994677766243
384,50.69416175561108
385,65.48358237949915
386,-11.043561480516292
387,10.400691275154575
388,18.088749286136277
389,16.04413777849197
390,30.086313973203815
391,-5.342781843045558
392,-48.82018331814452
393,121.55292036082126
394,-47.28064077494336
395,73.7648836438957
396,55.35289376838897
397,44.78345268552145
398,-21.112339702808143
399,35.52925612797743
400,-75.98806511271744
401,-54.10278761098475
402,10.446626424764778
403,25.339240383199474
404,-29.529768488403242
405,-91.89565853659164
406,16.653688436207908
407,63.31360037974661
408,-12.684239325076376
409,32.88329074011985
410,-9.911629109153152
411,65.21033598080439
412,7.424478636934406
413,-9.526008671130587
414,3.843741394353058
415,10.69767351615131
416,-44.85014237841825
417,-74.94420170395352
418,83.67665642687699
419,-72.43984900316151
420,21.05226835323643
421,-113.7191820662173
422,6.6435400052719675
423,-68.54635638012186
424,93.71185299218847
425,25.574259268710392
426,-85.43822195711562
427,27.552967652003357
428,-9.724921469986993
429,-30.49102852187471
430,-74.67838946498007
431,-37.68013344471376
432,-36.10363108588707
433,-6.400335370452021
434,21.146348717050614
435,-55.67935054996875
436,42.225574022887024
437,-7.093907066862799
438,-56.96694850129875
439,-1.022299151706435
440,39.208299222437184
441,46.21520435237506
442,38.31464225801437
443,9.320449414240827
444,-71.11324248998184
445,137.10628690633376
446,-32.49276971369631
447,12.163197998249558
448,-54.88919391920161
449,71.72960616545558
450,168.4240683612001
451,29.778151599078296
452,27.221970603307387
453,38.419196312835915
454,57.795338613543684
455,94.85487530735166
456,-125.93304048283439
457,22.40463195456129
458,60.85097277472735
459,-13.659170080733512
460,-40.49093364812263
461,-71.68818060276898
462,52.217630243072705
463,-116.26078247895047
464,-8.227723012801366
465,35.17847564027614
466,100.159400094295
467,55.687569366257286
468,9.532370848056726
469,-7.143033186840899
470,105.0481431476147
471,101.57939372780008
472,-73.70744772273201
473,75.67117381906421
474,-80.33980258366131
475,17.41304984124103
476,12.167718641187536
477,-34.05131316415915
478,69.47119171642223
479,46.41613622430799
480,-23.78386627948849
481,40.30337208209849
482,-12.887917382770928
483,-34.322793141902636
484,-29.079608469247006
485,88.16147208817686
486,24.551623713202805
487,33.002341088131566
488,68.61665771433117
489,105.72272503293638
490,186.2751724594836
491,71.41828550254824
492,-7.77282112944319
493,164.60757146048638
494,-100.43015983399795
495,31.409603972579763
496,90.63579452098374
497,16.989676200859723
498,139.37703814292158
499,-44.299121396614915
500,-121.30393929186084
501,56.108037601910766
502,-20.148316944561817
503,22.737953856505836
504,11.021253608980427
505,-119.81972961820887
506,35.68009969078031
507,4.463384798312745
508,-2.751763045172907
509,-33.33871465714559
510,-10.699804174927317
511,3.6529472955006286
512,-32.27148447070165
513,1.7055521775189522
514,42.194521716148394
515,-58.86729444183827
516,-6.086405616377446
517,-16.57577392745128
518,28.374210480486298
519,3.488075505819802
520,66.07087843896906
521,81.8038433767862
522,95.53468593429142
523,0.0
524,-234.76781192340218
525,45.05034813369524
526,160.05795633620485
527,-65.15295340878416
528,-8.303532008717253
529,46.03920538037259
530,-110.54591933976799
531,20.651993367065398
532,3.151930195247634
533,25.165506235132952
534,18.278352940861666
535,-7.648275340867722
536,8.601895312233363
537,23.8948416312796
538,74.23061092825837
539,-11.219168962235917
540,8.755955557388939
541,-24.36223121766068
542,51.94413666850265
543,187.5468225039417
544,-6.391441483954492
545,-27.42183761844953
546,42.37516221933984
547,8.018243418645412
548,25.75471206244519
549,-82.78534783481933
550,76.45922788978469
551,-39.25241634385031
552,117.80862022340627
553,16.949752862516554
554,-13.378797182875047
555,-3.255471187959265
556,17.192880972527185
557,-54.448384324147376
558,85.40362846117456
559,2.1701473819507444
560,25.69881756661402
561,8.93036404969801
562,8.834900061870869
563,-59.15348648919695
564,28.25401647508576
565,24.21974748014755
566,-95.09880109127919
567,116.68696027983829
568,-8.384742636774824
569,22.53580989935013
570,-62.65505264499893
571,-17.28781258654151
572,-152.92213336252425
573,10.93404934903037
574,76.58825538622752
575,155.81016380422804
576,29.882968954399615
577,-10.33261971673438
578,128.30316716669583
579,45.843514455542795
580,110.75901788702734
581,97.64572049215685
582,-20.707720708620965
583,-54.78595978482536
584,-275.07712533450507
585,43.93296086434293
586,15.707978477203904
587,-30.843030504933335
588,-21.248351558687485
589,-28.457024560950853
590,-26.484595259680294
591,28.659916517329876
592,33.28246572516663
593,-2.4664769745844843
594,-48.73965557945743
595,-58.64338239257428
596,53.06853740122702
597,-13.762072344600194
598,89.0904920711421
599,50.14745759919641
600,-76.38233193395187
601,135.72613083920885
602,3.6988017945754503
603,-28.968531255271177
604,0.6362068755775171
605,1.1632624105011646
606,11.185390799440432
607,-23.55346760212417
608,60.40430195257744
609,-43.97149891358447
610,76.91191392249534
611,-27.852098509670284
612,-87.38649361851132
613,-17.25572077651619
614,-137.01953901979064
615,-7.281312523448268
616,94.69392749446187
617,-13.188371380003503
618,-28.578198680443215
619,51.04282672957868
620,83.47108644236243
621,9.610755409970297
622,52.7320872464117
623,50.3339896270904
624,16.171256382400284
625,1.2481611344237147
626,43.36421482378329
627,72.99200296537069
628,3.764757765870417
629,-14.816590427023549
630,65.56686791977083
631,141.86710698217473
632,-39.53628750854374
633,9.830171254310534
634,-30.314333162062592
635,-32.83274443213858
636,-32.994205838673274
637,28.881838728332596
638,9.525892216869837
639,40.52408295878818
640,-49.85248115195295
641,-22.19009677601766
642,-15.303860376697362
643,-20.982685806572615
644,18.020887696875505
645,52.110966927137326
646,-34.41219653231988
647,159.34203829006177
648,82.58612404581831
649,73.06123928502454
650,-29.22507790067164
651,14.663133846862868
652,123.403717264443
653,-59.534049426124106
654,18.352315225756826
655,38.34361862170812
656,60.50845414337508
657,-33.23059145474131
658,-52.70007220866523
659,-28.035632289635387
660,112.62630733016442
661,35.99652449116209
662,18.69651512018644
663,-39.757439737034666
664,5.140982518769124
665,-27.706872258133426
666,-24.898383373118584
667,67.22072770325443
668,-5.6003477343891666
669,-214.6303666912724
670,-22.839048197592668
671,2.573214629293769
672,-6.62965349563995
673,-8.355874518251573
674,63.91930413930099
675,-37.02132903325724
676,-375.8972426050333
677,-20.453224333735673
678,45.41774287170026
679,-18.212445085123328
680,-6.835530592062852
681,4.63531048725082
682,1.0587560465430461
683,-16.30365205629804
684,40.125487993656954
685,-72.64956385269929
686,24.656173099123635
687,41.58751031505872
688,-28.821725251334964
689,25.310979416760883
690,74.51558195340313
691,28.287932793464414
692,97.02086244556617
693,-22.06744868067177
694,-59.35611628704333
695,23.010904789083988
696,50.18104374404008
697,9.222061475941562
698,73.78646604654902
699,-26.27464782748475
700,-30.696793663881028
701,32.356458367435906
702,15.73015854104385
703,25.595782364804236
704,6.315007693111992
705,62.133157599942734
706,89.2509298591878
707,-7.20749248473329
708,-16.905266346657733
709,88.25998806935317
710,31.45080880869497
711,65.89219276568181
712,-11.547841928888245
713,14.164512917453411
714,-48.21467666484384
715,24.421803796096462
716,43.59791103048728
717,56.03818938327009
718,37.42975825642233
719,-8.379094986377552
720,3.6831350252272865
721,-69.49120501970938
722,-227.1833132930795
723,-64.93196897696085
724,-29.427302170948128
725,2.637385989099604
726,-3.5333532855226166
727,28.438594141759147
728,-26.528142811872794
729,-14.74865303473804
730,30.797459388659465
731,71.28949325931478
732,-5.272435287204637
733,113.01240341282994
734,-24.54603142616617
735,-50.60023026873263
736,5.839989923993005
737,21.674757675846397
738,-184.63538183771135
739,59.878597358817366
740,17.590577432941085
741,-90.77764334693352
742,-37.49426229676225
743,-73.50414745550857
744,10.16019559706033
745,91.43154213240332
746,3.0497093065034258
747,57.3724501881893
748,23.647635134765626
749,37.46144282379577
750,-3.4069748034926195
751,6.953456949028939
752,74.38390722111409
753,42.414029458532596
754,71.8510609259281
755,-14.991048657375364
756,-81.85445167531091
757,-60.46107078433715
758,21.562906858004688
759,99.79679839343466
760,-1.1240360294113025
761,-39.8388970439987
762,28.00756996901281
763,-19.615237668843704
764,37.76338046563707
765,-11.257605510192224
766,23.114131941160664
767,-8.549135587313721
768,19.847227127912195
769,-100.68027207682313
770,-60.419257038008695
771,35.20234513764944
772,-6.33703239422425
773,-5.211654104809641
774,-102.62409033674973
775,-28.012420743587057
776,87.14753297363458
777,-74.63670366781683
778,-138.6244780969858
779,-3.038518305400819
780,65.14671665962396
781,-5.982974328690698
782,66.8296121940918
783,-42.875159831802556
784,101.43098666371206
785,-29.002903161540008
786,78.80468629636853
787,72.34665129419751
788,19.9707314526918
789,-7.349660552689718
790,-17.971702575634215
791,-26.972083854849583
792,13.409790447706332
793,-27.735933460734415
794,304.3207633620694
795,-58.741137277446335
796,54.76177849665741
797,-26.102400502681153
798,3.7385630919928086
799,-33.791732142299345
800,-40.99213378757436
801,0.8964607983922687
802,-23.12708161726913
803,-75.52390940785739
804,39.320199252732685
805,-67.30381754395702
806,-4.14673542075547
807,-45.860982220226234
808,-18.235091544864236
809,55.92769632684025
810,-20.747869959561676
811,-111.38810341688598
812,13.24264381667802
813,-1.1994512084937377
814,46.872651019078816
815,21.079112244344934
816,39.51914136962912
817,-116.86928304479314
818,-19.597235281716532
819,-13.505410498352285
820,130.50043123308566
821,75.66604970997263
822,64.64196834337551
823,-13.97179919590859
824,70.95299497224417
825,-103.19678170480253
826,-48.84106874491811
827,52.5235483660659
828,-3.9169479041357533
829,11.808464492878565
830,-42.17913619804766
831,-25.45908715121172
832,-37.11636855055727
833,-13.061498789500469
834,-79.57989186324356
835,-17.698882596824195
836,-57.79911781963991
837,28.930340602794416
838,33.69262118453414
839,-8.680458681272373
840,-12.025342250538717
841,-24.518760353805252
842,9.26634894734217
843,-77.54860499198134
844,11.864590964521323
845,-16.326373835093
846,1.4888324555198613
847,16.297130974331992
848,105.52481838621267
849,11.784530757542026
850,109.77365155737701
851,-8.039954077096853
852,59.54223735473962
853,138.60153824055305
854,-56.71818020803815
855,14.738213747069917
856,192.72295745736227
857,-28.591155423950852
858,-5.628509397781532
859,-15.516386268937392
860,-43.90546442363372
861,32.73991416349753
862,26.47503763185641
863,37.15557561119265
864,-26.984671240507357
865,41.566984891620955
866,-67.1676875392086
867,107.5374131673766
868,17.04632090243827
869,45.96271332060705
870,-86.47387853756449
871,-29.08471500035352
872,-19.563046081159683
873,43.79680420378689
874,-132.1403696569608
875,-17.703890128442595
876,-35.94265210522128
877,1.1425846837549611
878,29.97212284178908
879,-14.764426814663782
880,72.7730997740197
881,86.49367966714668
882,-60.50531936179986
883,-25.672001683716804
884,113.73911168810099
885,-46.53394580363004
886,23.454306701657405
887,14.796645107920668
888,19.259794625179076
889,-38.07412585262911
890,67.58451565621407
891,-35.37550389734905
892,21.00674881452322
893,12.950517919651558
894,1.443296270659357
895,-30.47627014544811
896,-36.024668568780896
897,-26.42867714068142
898,73.94547815721933
899,-7.555008898775405
900,-48.09228874806076
901,96.31381782423796
902,65.84180944187428
903,-40.612289185813395
904,-70.39825048291316
905,-50.257281895966074
906,-12.585002711023636
907,-36.47025065622146
908,43.35997182353256
909,0.0
910,-109.74219978973109
911,6.678638906560294
912,203.08319482709376
913,48.328643748011515
914,138.08342615568083
915,14.900098748057259
916,10.584931710405623
917,-18.690206041690974
918,-46.261081930448945
919,-29.42035201646455
920,0.0
921,-229.31153767532044
922,-69.71999411138472
923,-97.88661217359633
924,-14.521675983063673
925,15.514785334726062
926,-0.5996536868468172
927,-38.44251566878663
928,0.0
929,28.56706008627022
930,118.39427011878439
931,94.1178948992179
932,4.182873479417412
933,-4.436383038989895
934,12.166361060382535
935,81.83492970785709
936,-7.294969998494059
937,39.5605169285363
938,48.20548695222644
939,37.510193823536014
940,-31.865861994297973
941,-34.71639469406017
942,17.070633765609582
943,-12.350059671717434
944,-162.28115638581457
945,-144.21176905372351
946,-69.69436575921848
947,-34.63513077489215
948,27.56187210232953
949,-76.10639982899114
950,12.335683731301609
951,-3.4368278325566024
952,-24.392215251292946
953,0.0
954,24.955791408663426
955,4.093136290050276
956,-24.437571454285983
957,-10.263041458120558
958,6.937471320632406
959,-10.587429105504285
960,15.010449269243955
961,-60.31126050018634
962,77.0878808095895
963,-136.80044416032297
964,42.876802580511466
965,14.165616062991036
966,44.88917631155656
967,23.221063736085288
968,88.15501162495678
969,58.615738537207804
970,-27.233975417265775
971,-4.594637200028979
972,21.228966751076232
973,-5.730914816649846
974,19.377548451300694
975,-60.43621112915568
976,-72.2636698107287
977,10.721331263407151
978,-16.821586854483687
979,40.947598475205595
980,-20.635307021702854
981,-39.810762354673344
982,-71.79650605406417
983,34.42672191548926
984,2.2047715941309596
985,-197.35615940836064
986,1.6827747804628486
987,45.641023253558124
988,-96.97483262640144
989,148.30244697812816
990,223.9447677782814
991,136.44648641269845
992,123.36794822510745
993,-40.161389163579706
994,91.19543075720539
995,-3.25390349577398
996,-9.754200578287309
997,-88.92156375737493
998,-66.19158415789249
