"Index","Forecasts"
"2017-08-17",NA
"2017-08-18",NA
"2017-08-19",NA
"2017-08-20",NA
"2017-08-21",NA
"2017-08-22",NA
"2017-08-23",NA
"2017-08-24",NA
"2017-08-25",NA
"2017-08-26",0.833109437290287
"2017-08-27",0.812572964955249
"2017-08-28",0.772993796785203
"2017-08-29",0.760377604575905
"2017-08-30",0.764899902406603
"2017-08-31",0.758714612093966
"2017-09-01",0.514568886595075
"2017-09-02",0.646668289963459
"2017-09-03",0.674707543015074
"2017-09-04",0.771020690722558
"2017-09-05",1.01583527458419
"2017-09-06",1.03690566886867
"2017-09-07",1.04411580256392
"2017-09-08",1.13540257054694
"2017-09-09",1.14179082113924
"2017-09-10",1.19232842912388
"2017-09-11",1.1954000484878
"2017-09-12",1.14319665674006
"2017-09-13",1.15109520245803
"2017-09-14",1.29263767034712
"2017-09-15",1.46479360658037
"2017-09-16",1.5009340305558
"2017-09-17",1.49767674667176
"2017-09-18",1.45389273778966
"2017-09-19",1.45427897042929
"2017-09-20",1.4185428806718
"2017-09-21",1.43598101107062
"2017-09-22",1.42779268306972
"2017-09-23",1.41153233649575
"2017-09-24",1.22689307736708
"2017-09-25",0.805915238590913
"2017-09-26",0.708814235072812
"2017-09-27",0.734173080899113
"2017-09-28",0.666721998834144
"2017-09-29",0.677096659864469
"2017-09-30",0.676553335232489
"2017-10-01",0.626566238503925
"2017-10-02",0.607569085868766
"2017-10-03",0.598503385500299
"2017-10-04",0.605581376630595
"2017-10-05",0.574105653042644
"2017-10-06",0.572239284326944
"2017-10-07",0.509911698556144
"2017-10-08",0.513467610025369
"2017-10-09",0.508183381138572
"2017-10-10",0.50942064033023
"2017-10-11",0.507553431347602
"2017-10-12",0.616786604961934
"2017-10-13",0.635626388041742
"2017-10-14",0.636835649913319
"2017-10-15",0.6738339031342
"2017-10-16",0.677022509567813
"2017-10-17",0.682452247329294
"2017-10-18",0.737928316921419
"2017-10-19",0.714342053865961
"2017-10-20",0.741618954377481
"2017-10-21",0.751494090879963
"2017-10-22",0.673811488945894
"2017-10-23",0.668574735234132
"2017-10-24",0.695210973722512
"2017-10-25",0.676519009615803
"2017-10-26",0.684934076821346
"2017-10-27",0.691799580272497
"2017-10-28",0.623596890881919
"2017-10-29",0.67315322261824
"2017-10-30",0.627531225385924
"2017-10-31",0.636007349281341
"2017-11-01",0.644104804542265
"2017-11-02",0.655520925439143
"2017-11-03",0.630284285541109
"2017-11-04",0.635638504177966
"2017-11-05",0.630065210941658
"2017-11-06",0.641528880981068
"2017-11-07",0.64380549623288
"2017-11-08",0.750032236965712
"2017-11-09",0.75917396712571
"2017-11-10",0.868784233928508
"2017-11-11",0.907316773237432
"2017-11-12",1.09597090952095
"2017-11-13",1.18827355544638
"2017-11-14",1.17558148917273
"2017-11-15",1.21133097699031
"2017-11-16",1.24372202472153
"2017-11-17",1.25527694000209
"2017-11-18",1.17240761145813
"2017-11-19",1.17582612978395
"2017-11-20",1.0888706565215
"2017-11-21",1.06155547199795
"2017-11-22",0.82694116334412
"2017-11-23",0.670482911583249
"2017-11-24",0.675955414839924
"2017-11-25",0.640539146814093
"2017-11-26",0.592059890491396
"2017-11-27",0.579904579637598
"2017-11-28",0.569287773123752
"2017-11-29",1.01890179518258
"2017-11-30",1.19410518195266
"2017-12-01",1.25918893421224
"2017-12-02",1.26638084739739
"2017-12-03",1.31398924183926
"2017-12-04",1.31748613554485
"2017-12-05",1.30076068634805
"2017-12-06",1.36060753333221
"2017-12-07",1.54158352859374
"2017-12-08",1.66055971272829
"2017-12-09",1.62704326395875
"2017-12-10",1.6673155029841
"2017-12-11",1.67516405118275
"2017-12-12",1.68010139942845
"2017-12-13",1.68125932536834
"2017-12-14",1.67795231356267
"2017-12-15",1.70167930976895
"2017-12-16",1.68094540661298
"2017-12-17",1.52036027375964
"2017-12-18",1.43664860557764
"2017-12-19",1.280291529826
"2017-12-20",1.18702078329417
"2017-12-21",1.26008626832069
"2017-12-22",1.66013746650291
"2017-12-23",1.67550862103416
"2017-12-24",1.74561088597821
"2017-12-25",1.75677272810477
"2017-12-26",1.79032471912538
"2017-12-27",1.83677678212247
"2017-12-28",1.86773514841787
"2017-12-29",1.82576623924747
"2017-12-30",1.84708896110944
"2017-12-31",1.7870921931427
"2018-01-01",1.42968552476661
"2018-01-02",1.47286280949697
"2018-01-03",1.39676398509062
"2018-01-04",1.37914790002586
"2018-01-05",1.36997644922833
"2018-01-06",1.30752677157236
"2018-01-07",1.23533337532402
"2018-01-08",1.42060964693405
"2018-01-09",1.31385594843553
"2018-01-10",1.29881929171698
"2018-01-11",1.52372832361328
"2018-01-12",1.46507074589429
"2018-01-13",1.45748857044056
"2018-01-14",1.48504578259664
"2018-01-15",1.42073628340966
"2018-01-16",1.87377983788565
"2018-01-17",2.01251936435831
"2018-01-18",1.91253148472329
"2018-01-19",1.92871332140325
"2018-01-20",1.93374843160719
"2018-01-21",1.80784737985295
"2018-01-22",1.85897583556344
"2018-01-23",1.89869603610609
"2018-01-24",1.87899096465849
"2018-01-25",1.87656992102916
"2018-01-26",1.45725276673914
"2018-01-27",1.24692818886303
"2018-01-28",1.20179980027866
"2018-01-29",1.15566589087181
"2018-01-30",1.15035914936593
"2018-01-31",1.07129537514037
"2018-02-01",1.04025948611655
"2018-02-02",1.0446656235078
"2018-02-03",1.09032256512194
"2018-02-04",1.18217894609276
"2018-02-05",1.3336030041273
"2018-02-06",1.55740710590327
"2018-02-07",1.62788942931182
"2018-02-08",1.61636889288724
"2018-02-09",1.60325886261623
