"Index","Forecasts"
"2020-11-04",1.92285657349316
"2020-11-05",1.82350864551206
"2020-11-06",2.37267541646618
"2020-11-07",2.20179233068155
"2020-11-08",2.5482350876323
"2020-11-09",2.75321478672989
"2020-11-10",2.57157088929188
"2020-11-11",2.37459451675029
"2020-11-12",2.37707943127014
"2020-11-13",2.54508420949238
"2020-11-14",2.35324037498656
"2020-11-15",2.27397300305866
"2020-11-16",2.13713921427846
"2020-11-17",2.41942611178179
"2020-11-18",2.74623592091896
"2020-11-19",2.54262474334075
"2020-11-20",2.36061522509118
"2020-11-21",2.61259621563391
"2020-11-22",2.42628340556586
"2020-11-23",2.33588554196358
"2020-11-24",2.18031340787646
"2020-11-25",2.41493876340819
"2020-11-26",2.41320802420927
"2020-11-27",2.97062236557829
"2020-11-28",2.73943563549846
